survey,ZTF-g,ZTF-r,ZTF-i,ZTF-G,ZTF-R,ZTF-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
ZTF,99.0,99.0,99.0,16.181803437400813,15.212737298470605,14.768735392138028,16.14069938659668,15.291099548339844,14.867600440979004,14.670999526977539,320.7045988299452,11.363729182345606
ZTF,14.456141913296008,13.85443885383965,13.586608751260329,99.0,99.0,99.0,14.44279956817627,13.895999908447266,13.658699989318848,13.578200340270996,270.68239749333355,31.046797012166156
ZTF,99.0,99.0,99.0,14.29651771071664,13.976370343138235,99.0,14.283300399780273,13.994199752807617,13.908300399780273,13.913100242614746,121.21459839113047,38.8539456814963
ZTF,99.0,99.0,99.0,17.18942058869756,16.202914066843228,15.85614364189789,17.15530014038086,16.270599365234375,15.94629955291748,15.801799774169922,135.369458959133,-0.9714408427789197
ZTF,99.0,99.0,99.0,17.910637565943137,16.766182097709475,16.323013695487532,17.843399047851562,16.845300674438477,16.428699493408203,16.23419952392578,40.03396396745478,20.113484438272064
ZTF,14.12471747864625,13.736683843143153,13.60998084913626,99.0,99.0,99.0,14.099100112915039,13.748000144958496,13.645500183105469,13.633700370788574,114.76488877045968,30.79458891784093
ZTF,99.0,99.0,99.0,17.646451446645717,17.018411926688135,16.793076936360492,17.618600845336914,17.06450080871582,16.853599548339844,16.768600463867188,257.6740914242369,18.29481027135147
ZTF,99.0,99.0,99.0,14.620115738817425,14.146833685647113,13.97768036204217,14.596799850463867,14.18649959564209,14.030799865722656,13.993900299072266,343.04787671643567,11.387737028075819
ZTF,14.893261086900626,99.0,99.0,99.0,99.0,99.0,14.844300270080566,14.048299789428711,13.686599731445312,13.53380012512207,334.5667469503329,45.64704359401187
ZTF,99.0,99.0,99.0,15.738037441758625,15.272767303631698,15.11486326260876,15.72189998626709,15.30780029296875,15.161499977111816,15.117500305175781,352.2232504544957,12.178095186975987
ZTF,17.92309137614941,16.670050499450756,99.0,99.0,99.0,99.0,17.85569953918457,16.752399444580078,16.246700286865234,16.02549934387207,310.82703643508944,-22.188866491651506
ZTF,99.0,99.0,99.0,15.682414736361348,14.659783701699311,99.0,15.632200241088867,14.724699974060059,14.374799728393555,14.21679973602295,98.42921752013667,62.96579124814393
ZTF,99.0,99.0,99.0,16.08308243036145,15.638158113828672,15.500922622974555,16.054899215698242,15.67039966583252,15.544899940490723,15.52299976348877,222.82593092,55.4372498
ZTF,15.816701920295484,15.228476575480244,99.0,99.0,99.0,99.0,15.803799629211426,15.269399642944336,15.084799766540527,15.032999992370605,170.91694016661006,-7.576001750309138
ZTF,99.0,99.0,99.0,17.421717734106196,99.0,99.0,17.38450050354004,16.899499893188477,16.67729949951172,16.574800491333008,274.7082068150797,19.660776757924715
ZTF,99.0,99.0,99.0,17.421717734106196,99.0,99.0,17.398300170898438,16.885400772094727,16.66830062866211,16.601699829101562,274.7082046118692,19.66077741491564
ZTF,99.0,99.0,99.0,17.421717734106196,99.0,99.0,17.404399871826172,16.902000427246094,16.662599563598633,16.6023006439209,274.70820508285254,19.660778683936115
ZTF,99.0,99.0,99.0,15.672453491431948,15.112017766799418,99.0,15.648300170898438,15.150899887084961,14.945199966430664,14.872400283813477,44.78732961862118,47.59130499205284
ZTF,99.0,99.0,99.0,15.199701622557106,14.799559720233864,14.653503149397574,15.168800354003906,14.821000099182129,14.6943998336792,14.672699928283691,341.26862889228016,13.526684816996426
ZTF,99.0,99.0,99.0,15.199701622557106,14.799559720233864,14.653503149397574,15.189599990844727,14.82979965209961,14.71619987487793,14.684599876403809,341.2686343653251,13.526689684375107
ZTF,14.614077222671055,14.218842107110353,14.085555929057016,99.0,99.0,99.0,14.58489990234375,14.251799583435059,14.122599601745605,14.10219955444336,334.1651329110517,-12.133773039139383
ZTF,17.008957228027832,16.59858366279618,99.0,99.0,99.0,99.0,16.97960090637207,16.617700576782227,16.470399856567383,16.441600799560547,10.035218053245107,44.07723479498352
ZTF,99.0,99.0,99.0,17.247351767671546,16.63200381389656,16.38804287929718,17.208900451660156,16.678800582885742,16.46339988708496,16.372800827026367,256.4074239721493,55.16803289643433
ZTF,99.0,99.0,99.0,14.341759959002818,13.83650748927809,13.676153191637,14.312000274658203,13.874199867248535,13.72760009765625,13.694000244140625,108.83572433503842,60.77589775298113
ZTF,99.0,99.0,99.0,17.945756418149863,16.615001965953745,99.0,17.83930015563965,16.69580078125,16.138999938964844,15.89579963684082,134.71776023278278,34.377902618291905
ZTF,99.0,99.0,99.0,17.018830652116755,16.68617338034405,16.554872122631572,16.950599670410156,16.690900802612305,16.58449935913086,16.58099937438965,43.75663138284166,38.1633110836758
ZTF,15.977030096711914,15.542930765602415,15.381111701750426,99.0,99.0,99.0,15.954299926757812,15.57129955291748,15.430999755859375,15.397899627685547,8.515636602202804,21.45073429657248
ZTF,99.0,99.0,99.0,14.421163119806064,13.901493593996484,13.716448836883574,14.393899917602539,13.937999725341797,13.77280044555664,13.73009967803955,342.77257421106566,4.774232218164591
ZTF,15.143636950361396,14.609482003511369,14.414902720038375,99.0,99.0,99.0,15.12440013885498,14.649299621582031,14.46969985961914,14.428099632263184,265.08497510871535,79.00727411071831
ZTF,99.0,99.0,99.0,15.367415400061288,14.37712735423143,14.051084451841355,15.32979965209961,14.465700149536133,14.140800476074219,13.99590015411377,12.959134246501518,-11.615425666721736
ZTF,17.99981339269986,17.344897512816974,17.11448220536532,99.0,99.0,99.0,17.951000213623047,17.365299224853516,17.15399932861328,17.064699172973633,348.64511652416166,-5.2314987540222875
ZTF,17.70974737103335,17.110894772703606,16.8458220156371,99.0,99.0,99.0,17.693300247192383,17.146799087524414,16.918500900268555,16.815200805664062,146.41755259474937,15.675066462003594
ZTF,15.752182526383415,15.376804318100405,15.24224951348808,99.0,99.0,99.0,15.731399536132812,15.410400390625,15.29010009765625,15.269399642944336,202.60505149907,15.35919607680143
ZTF,99.0,99.0,99.0,17.0756320845706,16.707307313559227,99.0,16.997699737548828,16.697599411010742,16.532800674438477,16.48110008239746,116.83082881950793,32.90641819153235
ZTF,17.029149161177198,16.225212841531707,99.0,99.0,99.0,99.0,16.98819923400879,16.279699325561523,16.021799087524414,15.936699867248535,308.88723351103374,-27.425676949086654
ZTF,17.795551622841348,17.240835313368805,17.023030641578824,99.0,99.0,99.0,17.752300262451172,17.280399322509766,17.07390022277832,17.00790023803711,246.6642278737134,66.7844605056899
ZTF,17.697997518402623,16.982931968003605,16.715457802748368,99.0,99.0,99.0,17.645099639892578,17.028099060058594,16.777799606323242,16.6648006439209,74.47144838816303,7.02299187524206
ZTF,16.973909827602437,99.0,99.0,99.0,99.0,99.0,16.949399948120117,16.340700149536133,16.0762996673584,15.984700202941895,273.3772117273676,14.090501566804871
ZTF,17.988336478590828,17.5979707844502,99.0,99.0,99.0,99.0,17.9591007232666,17.627199172973633,17.508699417114258,17.469900131225586,121.67250228533769,0.8677552786242289
ZTF,99.0,99.0,99.0,14.855174570499814,14.30850955140206,14.103725301662138,14.818400382995605,14.341500282287598,14.150400161743164,14.101400375366211,46.8721791199157,-15.904390865457104
ZTF,15.86292441051949,15.516176314970947,15.388198396566937,99.0,99.0,99.0,15.849499702453613,15.542099952697754,15.439499855041504,15.427399635314941,210.102743431603,31.13647415309006
ZTF,17.77060102153552,17.22636973070849,16.999744015805913,99.0,99.0,99.0,17.725400924682617,17.260299682617188,17.042699813842773,16.999399185180664,265.08574237873927,78.37898635303807
ZTF,17.77060102153552,17.22636973070849,16.999744015805913,99.0,99.0,99.0,17.71109962463379,17.238500595092773,17.08489990234375,16.966299057006836,265.08572676768534,78.37899291625068
ZTF,14.580624896700089,14.0002183796946,13.752985722316316,99.0,99.0,99.0,14.562399864196777,14.043499946594238,13.822099685668945,13.740699768066406,166.43604262548655,6.774909087769517
ZTF,99.0,99.0,99.0,17.525058477085274,16.92905047906651,16.685346931769708,17.46820068359375,16.97319984436035,16.748899459838867,16.671899795532227,15.242380500819774,12.916674196860692
ZTF,99.0,99.0,99.0,15.480332121603356,15.070449545076507,99.0,15.461299896240234,15.106100082397461,14.968600273132324,14.951499938964844,233.0456269392429,27.219100462167813
ZTF,17.276308565442747,16.581918318660787,99.0,99.0,99.0,99.0,17.23819923400879,16.630599975585938,16.35740089416504,16.24020004272461,156.01001133138297,-26.68845906936489
ZTF,99.0,99.0,99.0,14.70505499225575,13.953528656934669,99.0,14.671099662780762,14.013099670410156,13.714699745178223,13.593000411987305,255.1093963177926,2.906785014501919
ZTF,99.0,99.0,99.0,17.647808317063905,17.041345453396143,16.816510298455285,17.589000701904297,17.081899642944336,16.873600006103516,16.7893009185791,256.7792615328656,55.6332439685623
ZTF,99.0,99.0,99.0,14.510882118745348,13.958195032949721,13.768337062312105,14.467700004577637,13.995800018310547,13.823200225830078,13.780699729919434,108.79457219985477,60.88478380669564
ZTF,16.319544845326778,16.04056944609453,15.935551277082189,99.0,99.0,99.0,16.306100845336914,16.052099227905273,15.975199699401855,15.97599983215332,227.72345353745274,45.57751650519988
ZTF,99.0,99.0,99.0,17.41172194399651,17.031263700552472,99.0,17.35689926147461,17.048799514770508,16.944000244140625,16.918100357055664,62.352871216160665,-8.876459220457486
ZTF,99.0,99.0,99.0,99.0,99.0,14.89241934298105,15.492600440979004,15.074899673461914,14.936100006103516,14.904199600219727,270.5566461886808,32.022070663273354
ZTF,17.29392248926171,16.414352483400258,16.090861533165384,99.0,99.0,99.0,17.271699905395508,16.499799728393555,16.178499221801758,16.027299880981445,44.20594394656429,31.252608443907274
ZTF,99.0,99.0,99.0,16.67215715074784,16.071626668587392,15.819543839782202,16.633899688720703,16.11949920654297,15.897000312805176,15.80739974975586,9.579502521384244,-18.533084714879955
ZTF,17.861133728134373,16.76176070890515,99.0,99.0,99.0,99.0,17.82270050048828,16.847000122070312,16.43910026550293,16.272300720214844,309.0228702047643,-27.272628834537922
ZTF,99.0,99.0,99.0,17.661781462829307,17.372659915598604,17.269993068921693,17.636699676513672,17.39780044555664,17.309200286865234,17.3080997467041,352.50503385069175,12.151426983644704
ZTF,17.10335263673228,16.68196878533956,16.514778166684412,99.0,99.0,99.0,17.087900161743164,16.70479965209961,16.552099227905273,16.523700714111328,270.7228667114202,30.54626101358092
ZTF,99.0,99.0,99.0,14.81014492035153,14.193855475847515,13.995683243794707,14.783100128173828,14.22760009765625,14.038900375366211,13.970399856567383,78.02270193903652,3.6488879239057255
ZTF,17.245669207968138,99.0,99.0,99.0,99.0,99.0,17.23259925842285,16.731199264526367,16.50670051574707,16.409700393676758,333.63222440769823,45.47747174188543
ZTF,17.924561754139685,16.596632644612974,99.0,99.0,99.0,99.0,17.865299224853516,16.697599411010742,16.131999969482422,15.863800048828125,323.9911906703977,13.91109909407291
ZTF,17.973228917085425,17.263895038342742,16.980646771837026,99.0,99.0,99.0,17.933300018310547,17.314300537109375,17.041799545288086,16.923900604248047,41.90864428786911,37.557380995762614
ZTF,17.15213722426666,16.290643614715705,15.951336068138481,99.0,99.0,99.0,17.102800369262695,16.36039924621582,16.02560043334961,15.871600151062012,273.69733995911315,27.236969374543975
ZTF,17.8693892075477,17.344819350875188,17.146935410408766,99.0,99.0,99.0,17.819000244140625,17.374500274658203,17.195499420166016,17.166000366210938,117.28483237092932,15.38088856203039
ZTF,17.380784399962266,17.063123198246437,16.934766003420652,99.0,99.0,99.0,17.34760093688965,17.072500228881836,16.97760009765625,16.960800170898438,137.81256967374412,36.228280659165875
ZTF,99.0,99.0,99.0,15.7133431670798,14.901795028502624,99.0,15.690400123596191,14.971199989318848,14.62660026550293,14.465200424194336,82.22380016365472,-2.0183628009520054
ZTF,99.0,99.0,99.0,17.772651715078105,17.048575280913223,16.73838019138906,17.7539005279541,17.114299774169922,16.832199096679688,16.699100494384766,342.66750838700546,5.138351078863505
ZTF,99.0,99.0,99.0,17.379101524444707,16.37571294227405,99.0,17.335800170898438,16.443500518798828,16.103900909423828,15.943099975585938,104.48107249153034,32.67714662098573
ZTF,17.918348324489354,16.61815830366019,15.983100308293368,99.0,99.0,99.0,17.836200714111328,16.703399658203125,16.119199752807617,15.84689998626709,163.9040127560961,78.7232430026198
ZTF,17.027984923451175,16.442756158363654,99.0,99.0,99.0,99.0,16.966299057006836,16.466400146484375,16.2947998046875,16.234800338745117,122.04045759662263,0.3957621938020716
ZTF,99.0,99.0,99.0,16.361815255590425,15.896016754214225,99.0,16.338199615478516,15.93220043182373,15.768600463867188,15.744199752807617,44.15477190094356,47.329665557353714
ZTF,99.0,99.0,99.0,17.481115229716448,16.685734044230635,16.358152704328248,17.437599182128906,16.747900009155273,16.42329978942871,16.274599075317383,8.23377780930509,78.20758658632107
ZTF,99.0,99.0,99.0,17.418425713696223,16.34744863056773,15.953161781608047,17.381500244140625,16.426599502563477,16.043899536132812,15.878800392150879,254.54205596499875,11.052964064161005
ZTF,99.0,99.0,99.0,16.904557085275368,16.130358916681956,99.0,16.870399475097656,16.19029998779297,15.912599563598633,15.797100067138672,104.73931253317407,33.201308576724045
ZTF,16.16470049699401,15.718566283572526,99.0,99.0,99.0,99.0,16.145200729370117,15.755800247192383,15.603699684143066,15.56719970703125,140.32674953413624,9.540728112924214
ZTF,99.0,99.0,99.0,16.743815368130598,16.14450287540799,15.903134149741275,16.70800018310547,16.189300537109375,15.973699569702148,15.878700256347656,338.8954850718143,3.9837283788245026
ZTF,99.0,99.0,99.0,17.737588449841933,17.411317598634678,99.0,17.68709945678711,17.420900344848633,17.314199447631836,17.291000366210938,232.7642299739489,27.210393525193346
ZTF,15.006962071963533,14.608989169838061,99.0,99.0,99.0,99.0,15.00510025024414,14.640000343322754,14.519000053405762,14.51259994506836,160.7591523711559,2.2509670664115307
ZTF,99.0,99.0,99.0,17.136399280968256,16.02739865079091,99.0,17.06760025024414,16.108999252319336,15.701800346374512,15.53320026397705,100.3367947865822,19.05230025788299
ZTF,99.0,99.0,99.0,16.443762627555376,15.805573183726356,15.560263459670349,16.40519905090332,15.857600212097168,15.633299827575684,15.54419994354248,256.4303027135649,55.125518753282556
ZTF,17.45031985632585,16.926579360746054,16.713076433621733,99.0,99.0,99.0,17.401599884033203,16.938800811767578,16.7455997467041,16.69529914855957,265.75904415928085,78.50034043962746
ZTF,99.0,99.0,99.0,16.099403713506643,15.726074165993856,15.596584297114802,16.070999145507812,15.750499725341797,15.648200035095215,15.639300346374512,39.838597053368964,-1.2508327628089078
ZTF,17.005971659692165,16.53703145013386,99.0,99.0,99.0,99.0,16.962299346923828,16.560100555419922,16.412799835205078,16.352500915527344,323.71643694394487,14.328702053327275
ZTF,99.0,99.0,99.0,15.377064490044718,14.989131722494294,14.845984913586245,15.458399772644043,15.00879955291748,14.894700050354004,14.880200386047363,39.76753238880797,-1.4933538487191351
ZTF,14.717919121939378,14.834185793323426,99.0,99.0,99.0,99.0,14.704400062561035,14.813300132751465,14.944700241088867,15.031399726867676,318.5204929417202,-20.042536330813057
ZTF,99.0,99.0,99.0,17.739788585634663,17.260153000547692,99.0,17.70599937438965,17.281999588012695,17.128299713134766,17.095500946044922,98.35604152376769,63.03685434021048
ZTF,99.0,99.0,99.0,17.129990102075453,16.66229673330475,16.492930029252214,17.088699340820312,16.699499130249023,16.540300369262695,16.505300521850586,108.9892009289257,60.73948564012651
ZTF,99.0,99.0,99.0,17.434286375515576,17.033803526663213,99.0,17.410999298095703,17.068899154663086,16.93470001220703,16.922199249267578,322.73904479833556,-22.700420038474025
ZTF,99.0,99.0,99.0,16.399815577266356,15.81737635985826,15.607514059053875,16.374900817871094,15.867500305175781,15.633399963378906,15.545299530029297,74.16732415173178,9.928638923922412
ZTF,17.821699792915286,17.3395765534776,17.158935333105806,99.0,99.0,99.0,17.798200607299805,17.360599517822266,17.201400756835938,17.1737003326416,219.8867400173482,21.716602190713697
ZTF,99.0,99.0,99.0,14.668864052166047,14.030164952559133,13.812703593157124,14.653800010681152,14.09469985961914,13.881600379943848,13.785099983215332,254.17122455172142,11.502984685551345
ZTF,99.0,99.0,99.0,16.59221501469029,16.12448541497416,99.0,16.541400909423828,16.137399673461914,15.961099624633789,15.900899887084961,255.62984570117058,3.5634401809440415
ZTF,99.0,99.0,99.0,15.698936956510362,15.845075957098086,99.0,15.687299728393555,15.82040023803711,15.970800399780273,16.0531005859375,232.95812119635323,27.89295433528156
ZTF,99.0,99.0,99.0,17.499495174758998,17.009575632881223,16.827589915083514,17.466899871826172,17.039899826049805,16.86680030822754,16.829500198364258,320.2948352514436,11.172651107138734
