survey,D3YR-g,D3YR-r,D3YR-i,D3YR-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC
D3YR,17.08927345,16.55145454,16.39766121,16.32963562,17.056800842285156,16.587099075317383,16.4153995513916,16.361299514770508,42.05931121,0.3766939
D3YR,18.75591469,18.39246559,18.29178619,18.25392342,18.732500076293945,18.43079948425293,18.29450035095215,18.2593994140625,43.1028632,0.92831526
D3YR,17.92235374,17.48126411,17.34772301,17.29353905,17.86520004272461,17.499500274658203,17.365800857543945,17.326400756835938,42.48815367,0.03391172
D3YR,18.26483345,17.71730423,17.55275345,17.47631073,18.200899124145508,17.75510025024414,17.568199157714844,17.50349998474121,42.48542886,0.06291178
D3YR,18.87706375,17.85305977,17.51048851,17.32638359,18.819599151611328,17.935100555419922,17.557100296020508,17.384700775146484,41.98907785,-0.78541147
D3YR,18.08014679,17.62817001,17.51024628,17.46547699,18.03179931640625,17.65839958190918,17.52739906311035,17.492799758911133,40.94751647,-1.28626679
D3YR,18.08014679,17.62817001,17.51024628,17.46547699,18.074899673461914,17.668800354003906,20.90049934387207,17.49020004272461,40.94751595,-1.28626015
D3YR,17.87645531,17.47077942,17.35159492,17.3049221,17.8612003326416,17.509300231933594,17.36090087890625,17.326400756835938,43.16746641,-0.79596669
D3YR,18.84647942,17.44147491,16.822052,16.51440811,18.806699752807617,17.57430076599121,16.91309928894043,16.616300582885742,43.156271,-0.67486345
D3YR,18.58104706,17.4863987,17.13503838,16.95509338,18.533199310302734,17.571800231933594,17.17490005493164,17.023099899291992,41.73587334,-1.62356514
D3YR,18.88226509,17.56637764,16.97098732,16.6783371,18.818599700927734,17.67490005493164,17.055099487304688,16.7632999420166,42.13002331,-0.6007101
D3YR,18.68674088,17.64023209,17.29835892,17.11188316,18.617700576782227,17.712400436401367,17.35409927368164,17.174400329589844,43.10937529,0.29066333
D3YR,18.80706787,18.18385315,17.98660851,17.88582993,18.757699966430664,18.2460994720459,18.012399673461914,17.944299697875977,42.00895111,-0.4251273
D3YR,18.92362022,17.71161652,17.28243256,17.0660038,18.850400924682617,17.799999237060547,17.34000015258789,17.143199920654297,40.51932769,-0.96474169
D3YR,17.07778168,17.13734818,17.24697495,17.26204109,17.06559944152832,17.12689971923828,17.207599639892578,17.271400451660156,42.59080987,-0.96025067
D3YR,18.78712845,18.2325325,18.05953407,17.9805603,18.783100128173828,18.28179931640625,18.08139991760254,18.01449966430664,41.71057119,-0.94199424
D3YR,18.35543251,17.64595795,17.43668365,17.33054733,18.3169002532959,17.721799850463867,17.460899353027344,17.362499237060547,40.47278526,-0.87993381
D3YR,17.85556412,17.21356392,17.00782394,16.9014492,17.814800262451172,17.273399353027344,17.031200408935547,16.94219970703125,41.74341085,-0.84129223
D3YR,16.58451271,16.26436806,16.18590546,16.16770554,16.54509925842285,16.283199310302734,16.176300048828125,16.1697998046875,40.85896275,-0.52123014
D3YR,18.59065247,17.15602303,16.33381081,15.98152065,18.468000411987305,17.298599243164062,16.45989990234375,16.088300704956055,40.78880129,-0.59427821
D3YR,18.22500229,17.70109367,17.54502487,17.4721508,18.188899993896484,17.73590087890625,17.55299949645996,17.513200759887695,43.38534093,0.71118558
D3YR,17.80676842,17.32854271,17.19304276,17.13432503,17.795799255371094,17.363300323486328,17.2101993560791,17.16830062866211,41.9124544,0.40640362
D3YR,18.51760101,17.76351929,17.53735161,17.41722107,18.46190071105957,17.84309959411621,17.571699142456055,17.45170021057129,42.06883918,-0.26572484
D3YR,17.25158119,16.80831718,16.69962311,16.66461754,17.21430015563965,16.84760093688965,16.697599411010742,16.67889976501465,40.28967896,-1.07876434
D3YR,18.49411774,17.67440414,17.43260956,17.30163193,18.449399948120117,17.737199783325195,17.47170066833496,17.36709976196289,42.05165694,-0.26526421
D3YR,18.62837601,18.05651283,17.87499809,17.78449631,18.60219955444336,18.10460090637207,17.897300720214844,17.82229995727539,43.055458,0.70765045
D3YR,18.57154274,17.2463665,16.74318886,16.48746872,18.48889923095703,17.3528995513916,16.813800811767578,16.565099716186523,43.11508397,0.69934012
D3YR,18.61846161,18.0729084,17.91599083,17.8378334,18.577800750732422,18.11669921875,17.91819953918457,17.875499725341797,40.72126634,0.17254669
D3YR,17.61544228,17.08916855,16.94359779,16.88163376,17.599300384521484,17.136499404907227,16.953699111938477,16.916000366210938,40.66991032,0.16852503
D3YR,18.44899559,17.26906013,16.86062431,16.65829277,18.36680030822754,17.363300323486328,16.910499572753906,16.733400344848633,40.69364482,0.14246588
D3YR,18.36671829,17.43633842,17.07814217,16.88571739,18.328100204467773,17.507699966430664,17.1343994140625,16.946199417114258,40.69210637,0.1129439
D3YR,18.22808456,16.96500969,16.50602341,16.28130722,18.16790008544922,17.063100814819336,16.558900833129883,16.359500885009766,40.16161014,-1.54391582
D3YR,18.62266922,18.09200096,17.93164253,17.86804581,18.552499771118164,18.12339973449707,17.94729995727539,17.897600173950195,40.38281214,-0.37505554
D3YR,17.73164558,17.31715584,17.21651649,17.18275833,17.695999145507812,17.36199951171875,17.216800689697266,17.19230079650879,40.35345359,-0.38967059
D3YR,18.23015404,17.69471169,17.53500748,17.46493912,18.185699462890625,17.742300033569336,17.54490089416504,17.483699798583984,40.34563631,-0.31046039
D3YR,17.66911697,17.15367508,16.98081779,16.89227867,17.53849983215332,17.050500869750977,16.826200485229492,16.745399475097656,40.36209353,-0.3177775
D3YR,17.70335197,17.0638504,16.87991142,16.79382706,17.657100677490234,17.105600357055664,16.90169906616211,16.82859992980957,40.33132947,-0.3498184
D3YR,18.63855934,17.51797676,17.12545967,16.916008,18.593000411987305,17.611900329589844,17.17770004272461,16.982999801635742,40.45155575,-0.32939798
D3YR,18.2930584,16.95524979,16.35520172,16.06168747,18.251699447631836,17.065000534057617,16.432600021362305,16.149599075317383,40.44201806,-0.34863113
D3YR,16.72914505,16.25350952,16.12179756,16.06829834,16.698699951171875,16.282400131225586,16.12529945373535,16.082000732421875,40.48865141,-0.36948236
D3YR,18.17381668,17.27524376,17.00986671,16.86231613,18.13360023498535,17.347000122070312,17.03059959411621,16.92490005493164,40.4827081,-0.33779266
D3YR,17.48454857,16.68673515,16.42233276,16.29092789,17.420299530029297,16.73900032043457,16.439699172973633,16.318599700927734,40.48017244,-0.30349244
D3YR,18.14370728,17.51716042,17.31267929,17.21066666,18.105100631713867,17.54290008544922,17.29050064086914,17.19300079345703,40.47301269,-0.27762898
D3YR,17.11264801,17.13526726,17.2237854,17.25993538,17.10930061340332,17.132099151611328,17.200199127197266,17.278099060058594,43.8894233,0.09825349
D3YR,17.98811531,17.66263962,17.57932854,17.5574913,17.96660041809082,17.688400268554688,17.56920051574707,17.567100524902344,43.02615764,-0.76122303
D3YR,17.76277542,17.17989349,17.00862503,16.92369461,17.72249984741211,17.224599838256836,17.027999877929688,16.969999313354492,43.34821653,-0.05757309
D3YR,18.4571743,17.58012581,17.30965805,17.15625381,18.39739990234375,17.64349937438965,17.336599349975586,17.206199645996094,42.93963377,0.05517518
D3YR,18.65010452,18.13673782,17.98634338,17.91593933,18.52280044555664,18.170299530029297,17.999900817871094,17.946500778198242,42.63122225,-0.79454824
D3YR,18.48647308,17.9037838,17.71336365,17.61224174,18.42770004272461,17.940799713134766,17.72760009765625,17.636899948120117,42.64037096,-0.78331147
D3YR,18.05655861,17.33074188,17.09890747,16.97097588,17.997499465942383,17.388900756835938,17.11870002746582,17.024599075317383,43.56200237,-0.3618843
D3YR,17.90454483,17.44282341,17.32320023,17.27996826,17.883899688720703,17.47599983215332,17.341100692749023,17.297300338745117,40.12041797,-1.12209622
D3YR,18.10855103,18.42875099,18.71001816,18.94715691,18.101299285888672,18.361499786376953,18.657400131225586,18.872400283813477,43.35793611,-0.46427103
D3YR,18.5727253,17.61347198,17.33006096,17.18572617,18.583200454711914,17.69059944152832,17.363300323486328,17.238399505615234,41.10097836,-0.0285174
D3YR,18.95167542,18.60848999,18.51700401,18.49526787,18.943500518798828,18.648799896240234,18.53420066833496,18.522199630737305,41.07964486,-0.10016643
D3YR,18.00134659,17.30659676,17.1142292,17.01998138,17.952999114990234,17.360200881958008,17.140499114990234,17.066699981689453,41.11711201,-0.09190835
D3YR,18.34807587,17.56104469,17.32009506,17.19645119,18.279800415039062,17.623300552368164,17.343000411987305,17.227699279785156,41.12340298,-0.03467392
D3YR,18.21751595,17.67432785,17.53573799,17.48620415,18.17449951171875,17.731599807739258,17.544700622558594,17.497499465942383,41.02633128,-0.01208714
D3YR,18.90165329,18.3324604,18.13815117,18.05934715,18.804399490356445,18.397499084472656,18.164499282836914,18.09309959411621,41.02642409,-0.06981135
D3YR,18.32292747,17.86990929,17.75090408,17.71009254,18.29400062561035,17.914199829101562,17.74519920349121,17.73699951171875,41.06825058,-0.0847767
D3YR,17.75242996,16.69945335,16.32202148,16.12136841,17.704700469970703,16.784000396728516,16.379199981689453,16.182899475097656,41.04490882,-0.00115951
D3YR,18.81865692,18.67206955,18.54886627,18.38296509,18.757299423217773,18.681699752807617,18.585399627685547,18.34869956970215,41.63519785,-0.53730006
D3YR,18.99612045,18.19643211,17.91837883,17.7632103,18.951000213623047,18.277000427246094,17.952600479125977,17.82939910888672,43.32810147,0.71997239
D3YR,18.59001732,18.03335571,17.86618805,17.78425026,18.541799545288086,18.075700759887695,17.883800506591797,17.83449935913086,43.34524587,0.79984174
D3YR,18.55928612,17.43094063,17.07023811,16.87748718,18.486799240112305,17.516000747680664,17.117399215698242,16.92959976196289,43.07595436,0.20902197
D3YR,18.42882919,17.95727539,17.82125473,17.76072502,18.41629981994629,17.989700317382812,17.834199905395508,17.790000915527344,42.11409044,-0.57211199
D3YR,18.3456974,17.99986076,17.9152832,17.89299965,18.334800720214844,18.02589988708496,17.922100067138672,17.918800354003906,42.11319714,-0.57928842
D3YR,17.92457771,17.08916092,16.83478928,16.69515991,17.877199172973633,17.143999099731445,16.868600845336914,16.74850082397461,42.11034829,-0.61334084
D3YR,18.94242096,18.61147308,18.52596474,18.49661636,18.87470054626465,18.638099670410156,18.5216007232666,18.503599166870117,42.22005743,-0.40855711
D3YR,18.34473801,17.57444,17.30150032,17.14783478,18.2947998046875,17.627500534057617,17.3341007232666,17.201099395751953,42.21156929,-0.47460083
D3YR,17.38323784,16.94682884,16.8181839,16.76826286,17.333599090576172,16.97960090637207,16.825700759887695,16.794099807739258,42.29141792,0.05646696
D3YR,18.36605453,18.03533554,17.94975853,17.93002129,18.325599670410156,18.066999435424805,17.96540069580078,17.926300048828125,42.29056995,0.02415893
D3YR,18.27317429,17.79611969,17.64350319,17.57884216,18.219100952148438,17.821699142456055,17.660499572753906,17.603099822998047,42.30634143,0.04873767
D3YR,17.71726608,17.29839516,17.18971252,17.16228294,17.711200714111328,17.334800720214844,17.198400497436523,17.18709945678711,41.46624982,0.11112452
D3YR,18.14486504,16.79248428,16.22031403,15.93498039,18.068099975585938,16.8966007232666,16.301700592041016,16.02549934387207,41.49135482,0.16557535
D3YR,18.91698265,18.31119347,18.09102631,17.98681641,18.924999237060547,18.37220001220703,18.12619972229004,18.024900436401367,41.48701833,0.13774051
D3YR,18.93635941,18.17638588,17.9415741,17.82884216,18.88010025024414,18.239099502563477,17.975400924682617,17.865400314331055,41.53347231,0.15941977
D3YR,18.52278137,17.92846298,17.75940132,17.68009377,18.49880027770996,17.973899841308594,17.789199829101562,17.71190071105957,41.52877647,0.16242486
D3YR,18.19307709,17.88067627,17.80155563,17.78921509,18.139799118041992,17.8976993560791,17.803300857543945,17.790800094604492,41.52087732,0.13330898
D3YR,18.14824677,17.4642849,17.24507141,17.12829018,18.0939998626709,17.523399353027344,17.267099380493164,17.16189956665039,42.23542579,0.09262532
D3YR,18.53378296,17.88084984,17.68211555,17.57767868,18.493200302124023,17.930400848388672,17.7012996673584,17.625900268554688,42.6324576,-0.84051662
D3YR,18.20437622,17.21217346,16.90097618,16.72799683,18.15290069580078,17.28339958190918,16.943300247192383,16.78350067138672,42.78209712,0.23453656
D3YR,18.67842674,18.30199242,18.18659782,18.15382385,18.74959945678711,18.348400115966797,18.21809959411621,18.161100387573242,40.35030233,-0.68219321
D3YR,17.6572876,17.21936989,17.09349632,17.0490799,17.632699966430664,17.253299713134766,17.10059928894043,17.06719970703125,40.3522531,-0.7588024
D3YR,18.01255798,17.30899048,17.09990311,16.99498177,18.033899307250977,17.362699508666992,17.153099060058594,17.058500289916992,40.30951651,-0.73084032
D3YR,18.82046318,18.4503479,18.3461628,18.30944633,18.8533992767334,18.45199966430664,18.343700408935547,18.35460090637207,43.41515994,0.76921364
D3YR,18.97551346,18.70044136,18.72518158,18.82223129,19.05299949645996,18.805700302124023,18.736400604248047,18.779800415039062,42.17078187,-0.2080529
D3YR,17.992342,16.73269653,16.1996212,15.92905903,17.927900314331055,16.836000442504883,16.267000198364258,16.012500762939453,43.88811909,0.5152086
D3YR,17.1723423,16.30903053,16.12553978,15.98762608,17.12929916381836,16.372299194335938,16.145599365234375,16.016599655151367,41.0866686,-0.93249801
D3YR,18.638134,17.89985275,17.64488029,17.50266266,18.577199935913086,17.957000732421875,17.683500289916992,17.539899826049805,43.157362,-0.4664016
D3YR,18.57011414,17.66003609,17.33493614,17.15890694,18.479299545288086,17.729700088500977,17.38010025024414,17.22319984436035,43.33826738,-0.39051865
D3YR,17.39082336,17.06999397,16.98851395,16.97198105,17.36210060119629,17.08769989013672,16.98550033569336,16.98419952392578,41.61184443,-1.43580736
D3YR,18.74436188,18.64004517,18.43554306,18.37016106,18.746999740600586,18.64940071105957,18.498899459838867,18.411300659179688,40.70454671,-1.75054478
D3YR,17.81661224,17.17288589,16.96736145,16.86406898,17.784099578857422,17.21269989013672,16.98270034790039,16.898099899291992,40.69719681,-1.72568355
D3YR,17.87861633,17.49109268,17.39150238,17.36222649,17.834199905395508,17.517799377441406,17.384700775146484,17.37150001525879,40.69480454,-1.78681676
D3YR,18.05702019,17.73759842,17.66092873,17.64709282,18.048799514770508,17.746700286865234,17.661500930786133,17.662099838256836,40.68971557,-1.70434954
D3YR,17.99223518,17.52923012,17.39963913,17.35020256,17.934499740600586,17.55500030517578,17.40180015563965,17.361299514770508,40.68624373,-1.74415796
D3YR,18.72021484,18.4265728,18.35909271,18.3532486,18.697099685668945,18.41629981994629,18.34600067138672,18.388500213623047,40.67619962,-1.73120239
D3YR,18.64063835,18.27823067,18.17303085,18.13554764,18.597700119018555,18.300899505615234,18.180999755859375,18.143699645996094,43.35180351,-0.07690729
D3YR,18.85835075,17.48290253,16.88742828,16.59759903,18.799999237060547,17.601299285888672,16.976200103759766,16.683700561523438,41.94850632,-1.02711081
D3YR,18.01186562,17.6203022,17.50738144,17.46732521,17.98430061340332,17.64240074157715,17.51930046081543,17.498600006103516,42.56331649,-0.68944912
D3YR,18.66374779,18.10034561,17.93227386,17.85283852,18.63800048828125,18.170400619506836,17.952800750732422,17.894500732421875,42.79154812,-0.77255227
D3YR,17.13835907,16.70809937,16.6052494,16.57736969,17.112300872802734,16.735599517822266,16.603500366210938,16.59589958190918,41.19424405,0.12714771
D3YR,18.18460083,17.41502571,17.14206505,17.00567436,18.111799240112305,17.492000579833984,17.184999465942383,17.052799224853516,41.19227712,-0.02372363
D3YR,17.63384438,16.55488396,16.16794395,15.96939182,17.57200050354004,16.635799407958984,16.230100631713867,16.0398006439209,41.27577515,0.14521213
D3YR,17.47538948,17.14596748,17.075737,17.06607056,17.440500259399414,17.18470001220703,17.08370018005371,17.071800231933594,41.16937836,0.01080166
D3YR,18.89823151,17.50251007,16.83533669,16.53349304,18.840299606323242,17.639299392700195,16.940799713134766,16.636699676513672,40.84566827,-0.25144802
D3YR,18.12961388,17.701437,17.59373474,17.56004143,18.10099983215332,17.728700637817383,17.59830093383789,17.56209945678711,41.12628717,-1.78936314
D3YR,17.74530411,17.27239037,17.11537552,17.04824638,17.728099822998047,17.322399139404297,17.132400512695312,17.068599700927734,40.73799374,-0.3641338
D3YR,18.74868774,17.89856911,17.61280632,17.44655228,18.707399368286133,17.954299926757812,17.65399932861328,17.497600555419922,42.42687663,0.08271546
