survey,ZTF-g,ZTF-r,ZTF-i,ZTF-G,ZTF-R,ZTF-I,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,ZTF-G_AV,ZTF-R_AV,ZTF-I_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_ZTF-g,GAIA_ZTF-r,GAIA_ZTF-i,GAIA_ZTF-G,GAIA_ZTF-R,GAIA_ZTF-I
ZTF,15.5346,14.9464,14.7509,99,99,99,15.507,14.9866,14.8158,14.7766,270.36,31.1977,0.145425,0.0960732,0.0700339,0.145775,0.0956901,0.0699887,0.1414,0.100873,0.0749605,0.0590049,4602892025647637120,15.554,14.9445,14.8053,15.5718,14.9418,14.8051
ZTF,16.3422,15.971,99,99,99,99,16.3301,15.998,15.876,15.8601,181.959,9.27679,0.060325,0.0397775,0.0287627,0.060475,0.0396338,0.0287458,0.0586,0.0415775,0.0306102,0.024202,-999,-999,-999,-999,-999,-999,-999
ZTF,16.3666,99,99,99,99,99,16.3143,15.8292,15.6094,15.5319,272.983,13.8749,0.519431,0.343738,0.248373,0.520669,0.342493,0.248209,0.5052,0.359338,0.266232,0.211517,4497325818324216832,16.3595,15.7989,15.5939,16.3739,15.7957,15.5936
ZTF,99,99,99,16.6534,16.1994,16.0462,16.6168,16.2356,16.0815,16.0427,70.7973,74.7185,0.450163,0.297961,0.215356,0.451238,0.296859,0.215215,0.4378,0.311761,0.230751,0.183315,502117724565435648,16.6493,16.2131,16.0769,16.6603,16.2108,16.0767
ZTF,16.5105,16.0524,99,99,99,99,16.4873,16.0842,15.9453,15.903,192.746,-12.196,0.141481,0.0938141,0.0677797,0.141819,0.0934789,0.0677401,0.1376,0.0980141,0.0720904,0.0577044,3529267849389292544,16.5142,16.0695,15.929,16.5276,16.0669,15.9288
ZTF,99,99,99,17.2973,16.9065,99,17.2589,16.9247,16.811,16.8033,85.6347,-24.6218,0.0900437,0.0592958,0.0432712,0.0902562,0.0590563,0.0432429,0.0876,0.0622958,0.0463503,0.036803,2915283926328117376,17.2931,16.9193,16.8163,17.3049,16.9174,16.8161
ZTF,99,99,99,15.758,15.3432,15.1871,15.7279,15.3714,15.2318,15.2014,272.622,40.3197,0.178087,0.117332,0.0845424,0.178512,0.116901,0.0844859,0.1732,0.122732,0.0907006,0.0726059,2112521553356712576,15.7594,15.3408,15.2211,15.771,15.3386,15.221
ZTF,16.7883,16.2926,99,99,99,99,16.7562,16.3233,16.1614,16.1168,10.2728,44.0812,0.279019,0.184628,0.133068,0.279681,0.183958,0.132977,0.2714,0.193028,0.142921,0.113709,387776413719990144,16.7929,16.2949,16.1483,16.807,16.2924,16.1482
ZTF,99,99,99,17.2436,16.6615,16.432,17.219,16.7165,16.4781,16.3815,73.988,10.0048,1.0122,0.669476,0.484237,1.0146,0.666986,0.483921,0.9846,0.700676,0.518723,0.412034,3291409777399483648,17.264,16.6661,16.4542,17.2784,16.6626,16.4539
ZTF,17.2301,16.8054,16.6379,99,99,99,17.2013,16.8198,16.6861,16.6626,331.244,8.2368,0.21075,0.139592,0.101051,0.21125,0.139113,0.100983,0.205,0.145592,0.108441,0.0855074,-999,-999,-999,-999,-999,-999,-999
ZTF,17.1561,16.6875,16.4909,99,99,99,17.1322,16.7249,16.5486,16.4937,78.4145,9.22397,0.711406,0.470589,0.340169,0.713094,0.468817,0.339944,0.692,0.492789,0.364802,0.289724,3242555280321060096,17.1594,16.6924,16.5361,17.1718,16.6898,16.5359
ZTF,16.304,15.583,99,99,99,99,16.24,15.6256,15.3661,15.2557,32.6037,39.493,0.174144,0.115332,0.0832881,0.174556,0.114901,0.0832373,0.1694,0.120732,0.0888305,0.0706059,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,99,99,17.8969,18.4408,18.0667,17.9345,17.9273,270.66,31.607,0.158312,0.105073,0.0752881,0.158688,0.10469,0.0752373,0.154,0.109873,0.0808305,0.0643054,-999,-999,-999,-999,-999,-999,-999
ZTF,17.368,16.7167,99,99,99,99,17.3034,16.7473,16.5088,16.418,85.1546,59.6191,0.899381,0.594921,0.429712,0.901519,0.592718,0.429429,0.8748,0.622521,0.460503,0.36633,281945709424747520,17.3449,16.7111,16.485,17.3609,16.7075,16.4847
ZTF,99,99,99,16.4914,99,99,16.4457,15.7874,15.5383,15.4353,274.722,19.1716,0.627306,0.415034,0.299898,0.628794,0.413549,0.299701,0.6102,0.433634,0.321452,0.254921,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4965,16.6781,16.3669,17.4594,16.7295,16.447,16.3086,135.345,-1.45531,0.0821,0.0540366,0.0392712,0.0823,0.0538451,0.0392429,0.0798,0.0564366,0.0423503,0.0335025,-999,-999,-999,-999,-999,-999,-999
ZTF,17.5713,16.958,16.7002,99,99,99,17.514,16.9944,16.7639,16.6642,44.9651,31.26,0.642138,0.424552,0.307153,0.643663,0.422972,0.306949,0.6246,0.444352,0.329322,0.261222,135246875180017792,17.5791,16.9626,16.7384,17.5959,16.9595,16.7381
ZTF,17.3335,16.5009,16.1764,99,99,99,17.2775,16.5505,16.2572,16.1465,138.388,27.6135,0.0860437,0.0570366,0.0412712,0.0862562,0.0568451,0.0412429,0.0836,0.0594366,0.0443503,0.034803,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.6269,15.0081,14.7966,15.5866,15.0585,14.8602,14.7975,71.9933,74.7074,0.46405,0.306961,0.22161,0.46515,0.305859,0.221463,0.4514,0.320761,0.237621,0.188616,502073847179484928,15.6192,15.02,14.8381,15.635,15.0169,14.8378
ZTF,99,99,99,17.9217,17.5511,17.4303,17.9061,17.5665,17.4578,17.4653,107.873,60.2442,0.171144,0.113073,0.0815424,0.171556,0.11269,0.0814859,0.1664,0.117873,0.0877006,0.0696059,1002792709481820928,17.9303,17.5751,17.4804,17.9402,17.5734,17.4804
ZTF,17.6839,17.2487,99,99,99,99,17.6523,17.2796,17.1432,17.1096,83.3355,-27.8229,0.0929875,0.0612958,0.0442712,0.0932125,0.0610563,0.0442429,0.0904,0.0642958,0.0473503,0.037803,2908262891749171328,17.6848,17.2632,17.132,17.6977,17.2608,17.1319
ZTF,17.3916,16.9335,16.7579,99,99,99,17.3645,16.9558,16.8056,16.7574,270.922,30.519,0.158312,0.105073,0.0752881,0.158688,0.10469,0.0752373,0.154,0.109873,0.0808305,0.0643054,4590792415580465024,17.4235,16.9294,16.793,17.4383,16.9268,16.7928
ZTF,99,99,99,17.1151,16.3989,16.1318,17.0732,16.4682,16.2061,16.1015,72.1074,74.8402,0.526375,0.347997,0.251627,0.527625,0.346704,0.251458,0.512,0.364197,0.270102,0.214818,502079138579161216,17.12,16.4148,16.1792,17.1381,16.4108,16.1788
ZTF,99,99,99,16.665,15.9116,15.6123,16.5937,15.9351,15.6673,15.5363,8.08091,77.5489,1.0092,0.667476,0.482237,1.0116,0.664986,0.481921,0.9816,0.698676,0.516723,0.410734,564134440979786752,16.6387,15.893,15.6169,16.6575,15.8885,15.6165
ZTF,99,99,99,17.2537,16.6715,99,17.2139,16.7209,16.524,16.4653,104.624,32.496,0.365119,0.241665,0.174339,0.365981,0.240803,0.17422,0.3552,0.252465,0.187271,0.148512,890892662344097280,17.2591,16.689,16.5066,17.275,16.6859,16.5063
ZTF,99,99,99,16.9241,16.3344,16.1234,16.8842,16.3738,16.1719,16.098,352.781,12.3499,0.138538,0.0918141,0.0660339,0.138862,0.0914789,0.0659887,0.1348,0.0960141,0.0709605,0.0567044,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4331,16.745,99,17.3886,16.8007,16.5685,16.4779,309.801,-2.83341,0.196862,0.129592,0.0937966,0.197337,0.129113,0.0937345,0.1914,0.135592,0.100571,0.0799064,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4323,16.7564,99,17.3742,16.8022,16.5575,16.471,43.9709,47.5187,0.581812,0.384775,0.278136,0.583187,0.383338,0.277955,0.566,0.402775,0.297842,0.23702,437476473897115776,17.4276,16.7665,16.527,17.445,16.7627,16.5266
ZTF,16.3192,15.5633,15.3246,99,99,99,16.2578,15.6076,15.3765,15.2966,146.13,15.9731,0.12465,0.0825549,0.0597797,0.12495,0.0822676,0.0597401,0.1212,0.0861549,0.0640904,0.0507044,-999,-999,-999,-999,-999,-999,-999
ZTF,16.5336,15.8195,99,99,99,99,16.5036,15.8766,15.5987,15.4732,218.793,-19.8446,0.324512,0.214406,0.155576,0.325288,0.213592,0.155475,0.3156,0.224606,0.166661,0.131911,-999,-999,-999,-999,-999,-999,-999
ZTF,17.7926,16.9077,99,99,99,99,17.7268,16.9544,16.6102,16.4528,86.0503,59.3366,0.890437,0.588662,0.425458,0.892563,0.586507,0.425181,0.866,0.615662,0.455633,0.36233,282059337078620928,17.7994,16.9038,16.5735,17.8216,16.8988,16.5729
ZTF,17.2085,16.7316,16.5803,99,99,99,17.1636,16.7634,16.6148,16.5915,8.19049,44.7232,0.224581,0.14811,0.107051,0.225119,0.147535,0.106983,0.2184,0.15531,0.114441,0.0915074,388648807477298816,17.2131,16.7384,16.6114,17.2263,16.7364,16.6112
ZTF,15.1841,14.7727,99,99,99,99,15.1532,14.7804,14.6707,14.6593,122.183,0.376375,0.12665,0.0838141,0.0607797,0.12695,0.0834789,0.0607401,0.1232,0.0880141,0.0650904,0.0517044,-999,-999,-999,-999,-999,-999,-999
ZTF,15.695,15.2212,15.0441,99,99,99,15.6819,15.2576,15.0986,15.0584,210.61,23.2749,0.0851,0.0560366,0.0402712,0.0853,0.0558451,0.0402429,0.0828,0.0584366,0.0433503,0.034803,1256829343456996096,15.7071,15.2248,15.0846,15.7216,15.2223,15.0844
ZTF,99,99,99,15.6421,15.243,99,15.6116,15.2686,15.1458,15.141,122.007,39.2078,0.1652,0.109073,0.0792881,0.1656,0.10869,0.0792373,0.1606,0.113873,0.0848305,0.0673054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.8773,17.1844,99,17.8237,17.2354,16.9782,16.8524,255.18,3.03341,0.345287,0.228406,0.164831,0.346112,0.227592,0.164723,0.3358,0.238606,0.176531,0.140212,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.0618,15.4613,15.2851,16.0469,15.5112,15.3441,15.2978,141.692,6.12567,0.192975,0.127592,0.0925424,0.193425,0.127113,0.0924859,0.1878,0.133592,0.0987006,0.0789064,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.3479,16.7795,16.59,17.3285,16.8205,16.65,16.5726,10.0847,23.8772,0.101931,0.0675549,0.0485254,0.102169,0.0672676,0.0484915,0.0992,0.0711549,0.0522203,0.0421034,2806358981558237056,17.3746,16.7885,16.6161,17.3916,16.7853,16.6159
ZTF,99,99,99,15.7269,15.2858,99,15.7117,15.3268,15.2105,15.1956,184.753,5.22875,0.063325,0.0417775,0.0300169,0.063475,0.0416338,0.0299944,0.0616,0.0435775,0.0324802,0.0255025,3894203352150244608,15.7366,15.3047,15.1985,15.7498,15.3027,15.1984
ZTF,99,99,99,15.173,14.827,99,15.1436,14.8455,14.7546,14.7457,131.982,46.1162,0.0910437,0.0602958,0.0432712,0.0912562,0.0600563,0.0432429,0.0886,0.0632958,0.0463503,0.0371034,-999,-999,-999,-999,-999,-999,-999
ZTF,16.7424,16.2493,16.0419,99,99,99,16.7066,16.2804,16.0964,16.0164,9.69298,30.2432,0.171144,0.113332,0.0815424,0.171556,0.112901,0.0814859,0.1664,0.118732,0.0877006,0.0696059,2858537542804919552,16.737,16.2611,16.0685,16.7505,16.2582,16.0682
ZTF,99,99,99,17.9345,99,99,17.8946,17.2497,16.9781,16.8405,275.145,19.5573,0.751956,0.496848,0.359424,0.753744,0.495028,0.359192,0.7314,0.519648,0.384672,0.305626,4526881652950129664,17.9552,17.2126,16.9346,17.9733,17.208,16.9342
ZTF,99,99,99,16.1864,15.7232,99,16.1496,15.7465,15.603,15.5777,90.65,-25.1598,0.133594,0.0885549,0.0637797,0.133906,0.0882676,0.0637401,0.13,0.0921549,0.0680904,0.0547044,2912989108122256256,16.1842,15.7264,15.5955,16.1979,15.724,15.5953
ZTF,99,99,99,17.7893,16.7809,16.3847,17.8154,16.8729,16.472,16.2631,74.1478,10.3266,1.03592,0.685476,0.495492,1.03838,0.682986,0.495169,1.0076,0.716676,0.530593,0.421335,3291529379351649664,17.8134,16.7987,16.4099,17.8368,16.7926,16.4092
ZTF,16.2257,15.5743,15.3751,99,99,99,16.1841,15.62,15.4256,15.3684,175.074,59.4746,0.04055,0.0265183,0.0195085,0.04065,0.0264225,0.0194972,0.0394,0.0277183,0.0207401,0.016601,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.9189,16.2023,99,16.8781,16.2495,16.0158,15.9318,62.0778,-8.34453,0.191919,0.126592,0.0917966,0.192381,0.126113,0.0917345,0.1866,0.132592,0.0985706,0.0779064,3195539407203137024,16.9438,16.2197,15.992,16.963,16.2158,15.9917
ZTF,17.0829,16.2802,99,99,99,99,17.0377,16.3244,16.0564,15.9499,160.285,1.96917,0.119706,0.0795549,0.0575254,0.119994,0.0792676,0.0574915,0.1164,0.0831549,0.0612203,0.0487044,-999,-999,-999,-999,-999,-999,-999
ZTF,16.7751,16.2155,16.0323,99,99,99,16.7412,16.2543,16.0845,16.0286,114.557,31.0569,0.153369,0.101073,0.0732881,0.153731,0.10069,0.0732373,0.1492,0.105873,0.0788305,0.0623054,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.7838,14.9515,14.6999,15.7688,15.0229,14.7701,14.6781,141.798,6.21488,0.193919,0.128592,0.0927966,0.194381,0.128113,0.0927345,0.1886,0.134592,0.0995706,0.0789064,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.3488,15.8256,99,16.3272,15.8687,15.6823,15.5973,255.312,3.08345,0.346287,0.229406,0.165831,0.347112,0.228592,0.165723,0.3368,0.239606,0.177531,0.141212,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.4845,15.8866,15.6426,16.4557,15.9244,15.708,15.6117,254.878,11.6108,0.184031,0.121592,0.0877966,0.184469,0.121113,0.0877345,0.179,0.127592,0.0945706,0.0749064,4447936168316813824,16.5034,15.8865,15.6807,16.5201,15.883,15.6804
ZTF,99,99,99,17.4169,16.621,16.2808,17.3197,16.6619,16.3132,16.1755,73.8809,9.96162,0.988425,0.653958,0.472983,0.990775,0.651563,0.472672,0.9614,0.683958,0.506853,0.402433,3291419501205458432,17.4376,16.6221,16.3109,17.4571,16.6173,16.3104
ZTF,99,99,99,16.1221,99,99,16.0809,15.6142,15.4155,15.3389,283.115,31.1677,0.471994,0.31222,0.22561,0.473106,0.31107,0.225463,0.4592,0.32662,0.241621,0.191916,2042173734264171264,16.1224,15.5774,15.3818,16.1371,15.5744,15.3815
ZTF,16.1833,15.3794,15.0714,99,99,99,16.1568,15.4367,15.1441,15.048,3.94797,-20.6269,0.062325,0.0407775,0.0297627,0.062475,0.0406338,0.0297458,0.0606,0.0425775,0.0316102,0.025202,2364594627065678464,16.2097,15.3718,15.114,16.2306,15.3677,15.1136
ZTF,99,99,99,17.533,17.1373,99,17.4955,17.153,17.0174,16.9785,233.333,27.7986,0.0989875,0.0652958,0.0475254,0.0992125,0.0650563,0.0474915,0.0964,0.0682958,0.0512203,0.0401034,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.5366,16.1093,15.9733,16.5123,16.1401,16.017,15.9911,222.996,25.6162,0.101931,0.0672958,0.0485254,0.102169,0.0670563,0.0484915,0.0992,0.0702958,0.0522203,0.0411034,1267355174428449664,16.543,16.123,16.0061,16.5552,16.1209,16.006
ZTF,16.8364,99,99,99,99,99,16.793,16.243,15.9731,15.886,273.635,14.325,0.482881,0.319479,0.230864,0.484019,0.318282,0.230712,0.4698,0.334479,0.247492,0.196916,4497718103458872960,16.8461,16.2338,16.0159,16.862,16.2301,16.0155
ZTF,16.4536,16.0315,15.8909,99,99,99,16.4496,16.0671,15.934,15.9101,187.811,-13.6204,0.151369,0.100073,0.0722881,0.151731,0.0996901,0.0722373,0.1472,0.104873,0.0778305,0.0620049,3528302100223386752,16.484,16.0446,15.9239,16.4975,16.0421,15.9237
ZTF,17.6164,17.3243,17.2167,99,99,99,17.5862,17.3363,17.2477,17.243,230.59,28.7125,0.0712125,0.0470366,0.0340169,0.0713875,0.0468451,0.0339944,0.0692,0.0494366,0.0364802,0.0285025,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.9327,15.3815,99,15.9024,15.4136,15.2266,15.1619,44.66,47.1437,0.63425,0.419552,0.303153,0.63575,0.417972,0.302949,0.617,0.439352,0.325322,0.258222,434530401210350592,15.9454,15.3904,15.2098,15.9609,15.3871,15.2095
ZTF,99,99,99,16.9759,16.374,99,16.9471,16.4203,16.2335,16.168,99.6115,62.7779,0.329512,0.218406,0.157576,0.330288,0.217592,0.157475,0.3206,0.228606,0.168661,0.133911,1007258719555973760,16.9996,16.386,16.2107,17.016,16.3829,16.2105
ZTF,17.7632,16.9496,99,99,99,99,17.7161,16.9847,16.7441,16.6451,182.221,8.96153,0.0514375,0.0337775,0.0247627,0.0515625,0.0336338,0.0247458,0.05,0.0355775,0.0266102,0.0209015,-999,-999,-999,-999,-999,-999,-999
ZTF,17.097,16.5077,16.2863,99,99,99,17.0625,16.5481,16.3427,16.2624,322.64,22.5154,0.286906,0.189887,0.137068,0.287594,0.189169,0.136977,0.279,0.198887,0.146921,0.11701,-999,-999,-999,-999,-999,-999,-999
ZTF,16.1606,15.7852,15.6327,99,99,99,16.1278,15.8112,15.6855,15.678,138.286,27.5864,0.0959875,0.0632958,0.0455254,0.0962125,0.0630563,0.0454915,0.0934,0.0662958,0.0492203,0.0391034,695089883619416960,16.1625,15.796,15.6838,16.1731,15.7942,15.6838
ZTF,99,99,99,16.3298,15.7541,99,16.2827,15.783,15.5764,15.5165,44.0429,46.8379,0.71935,0.47633,0.344169,0.72105,0.474606,0.343944,0.6998,0.49793,0.368802,0.292724,434439485341905792,16.3213,15.7587,15.5555,16.3368,15.7554,15.5552
ZTF,99,99,99,17.3742,99,99,17.3338,16.8618,16.6727,16.6055,283.543,30.7408,0.558037,0.369256,0.266881,0.559362,0.367915,0.266706,0.5428,0.386056,0.285972,0.226719,2041914245220543232,17.3756,16.8205,16.6461,17.3901,16.8175,16.6458
ZTF,99,99,99,16.4997,16.0328,15.8599,16.4703,16.0664,15.9144,15.864,40.3526,20.4977,0.341344,0.225406,0.162831,0.342156,0.224592,0.162723,0.332,0.235606,0.174531,0.138911,87997561998913920,16.5205,16.0469,15.9032,16.534,16.0441,15.9031
ZTF,17.7119,17.3863,17.2525,99,99,99,17.6725,17.3946,17.3061,17.2979,41.742,36.7619,0.240413,0.15911,0.114559,0.240987,0.158535,0.11448,0.2338,0.16631,0.123181,0.0978079,141593325015574656,17.6675,17.3858,17.3093,17.677,17.3843,17.3093
ZTF,99,99,99,17.9423,17.2395,99,17.8728,17.2843,17.0342,16.909,255.213,3.36537,0.360119,0.237924,0.172085,0.360981,0.237014,0.171972,0.3502,0.249324,0.184401,0.146512,-999,-999,-999,-999,-999,-999,-999
ZTF,16.4337,15.5749,15.3075,99,99,99,16.3908,15.6302,15.3644,15.248,7.72006,21.4934,0.1692,0.112073,0.0812881,0.1696,0.11169,0.0812373,0.1646,0.116873,0.0868305,0.0686059,2799692784293597568,16.4535,15.5855,15.3341,16.4751,15.5812,15.3337
ZTF,99,99,99,17.5425,17.1097,16.9534,17.505,17.1373,16.9937,16.9702,247.485,26.7118,0.139481,0.0918141,0.0667797,0.139819,0.0914789,0.0667401,0.1356,0.0960141,0.0710904,0.0567044,1304321575692411648,17.5497,17.1199,17.0031,17.5622,17.1176,17.0029
ZTF,17.8807,17.3138,17.0871,99,99,99,17.8455,17.3586,17.1528,17.0747,247.658,66.7507,0.0949875,0.0630366,0.0452712,0.0952125,0.0628451,0.0452429,0.0924,0.0654366,0.0483503,0.038803,1648337396562349440,17.8954,17.345,17.1337,17.9107,17.342,17.1334
ZTF,99,99,99,17.0753,16.6291,16.4676,17.0559,16.6616,16.5135,16.4902,272.561,39.97,0.154312,0.102073,0.0732881,0.154688,0.10169,0.0732373,0.15,0.106873,0.0788305,0.0630049,-999,-999,-999,-999,-999,-999,-999
ZTF,17.381,16.9908,16.8438,99,99,99,17.3523,17.019,16.89,16.8711,101.077,45.4212,0.391838,0.259183,0.187593,0.392763,0.258225,0.187469,0.3812,0.271183,0.201141,0.159113,-999,-999,-999,-999,-999,-999,-999
ZTF,17.2532,16.625,16.3954,99,99,99,17.2161,16.6661,16.4499,16.367,322.547,23.1325,0.301737,0.199146,0.144322,0.302462,0.19838,0.144226,0.2934,0.208746,0.154791,0.12301,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.9411,16.4857,99,16.9175,16.5244,16.3784,16.3439,233.08,27.3446,0.119706,0.0795549,0.0575254,0.119994,0.0792676,0.0574915,0.1164,0.0831549,0.0612203,0.0484039,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.3269,15.8243,99,16.296,15.8574,15.7243,15.7091,162.232,41.5107,0.04255,0.0285183,0.0205085,0.04265,0.0284225,0.0204972,0.0414,0.0297183,0.0217401,0.017601,-999,-999,-999,-999,-999,-999,-999
ZTF,16.8607,16.5339,16.4095,99,99,99,16.8333,16.5592,16.4554,16.4543,243.98,58.4521,0.0484938,0.0325183,0.0235085,0.0486062,0.0324225,0.0234972,0.0472,0.0337183,0.0247401,0.0199015,-999,-999,-999,-999,-999,-999,-999
ZTF,17.6668,17.132,16.9254,99,99,99,17.6072,17.1852,16.9735,16.938,180.96,37.0084,0.0682688,0.0447775,0.0320169,0.0684312,0.0446338,0.0319944,0.0664,0.0465775,0.0344802,0.0275025,4033155508499936512,17.6603,17.1362,16.9778,17.6754,17.1341,16.9776
ZTF,15.7354,15.2165,15.0351,99,99,99,15.6956,15.2402,15.0849,15.0403,115.217,31.1962,0.155369,0.103073,0.0742881,0.155731,0.10269,0.0742373,0.1512,0.107873,0.0798305,0.0633054,-999,-999,-999,-999,-999,-999,-999
ZTF,16.8774,16.3454,16.1405,99,99,99,16.8272,16.3815,16.1851,16.1202,101.449,44.9322,0.398725,0.264183,0.190593,0.399675,0.263225,0.190469,0.3878,0.276183,0.204141,0.162414,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.4292,99,99,17.3422,16.7828,16.5347,16.4221,275.274,19.8008,0.623306,0.412293,0.297898,0.624794,0.410761,0.297701,0.6062,0.431493,0.319452,0.253621,-999,-999,-999,-999,-999,-999,-999
ZTF,16.546,15.905,15.6407,99,99,99,16.5075,15.9402,15.7002,15.6155,165.459,79.222,0.101875,0.0672958,0.0485254,0.102125,0.0670563,0.0484915,0.099,0.0702958,0.0522203,0.0411034,1129810564760995584,16.5582,15.905,15.6757,16.5773,15.9012,15.6754
ZTF,99,99,99,16.8154,16.212,99,16.7925,16.2556,16.0488,15.9672,233.107,27.2417,0.139537,0.0928141,0.0670339,0.139863,0.0924789,0.0669887,0.1358,0.0970141,0.0719605,0.0570049,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,16.7279,16.258,16.0847,16.7075,16.2943,16.1453,16.1046,77.7138,4.07568,0.304737,0.201146,0.145322,0.305462,0.20038,0.145226,0.2964,0.210746,0.155791,0.12401,3238693108290516864,16.7288,16.2863,16.1447,16.7416,16.2837,16.1445
ZTF,99,99,99,16.1533,15.6197,15.4144,16.1257,15.6509,15.457,15.3967,254.573,11.0999,0.249356,0.165369,0.119559,0.249944,0.164746,0.11948,0.2426,0.173169,0.128181,0.101409,4447881978712274048,16.1599,15.6494,15.4547,16.1748,15.6459,15.4546
ZTF,16.3741,15.8994,15.7293,99,99,99,16.3326,15.9219,15.7776,15.7326,233.931,45.1637,0.0336062,0.0222592,0.0162542,0.0336938,0.0222113,0.0162486,0.0326,0.0228592,0.0168701,0.013601,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.2173,16.7048,99,17.1769,16.7397,16.5712,16.5062,105.093,32.8139,0.349287,0.230665,0.166831,0.350112,0.229803,0.166723,0.3398,0.241465,0.178531,0.142212,-999,-999,-999,-999,-999,-999,-999
ZTF,15.2823,14.8323,99,99,99,99,15.2703,14.8736,14.7233,14.7018,178.37,-7.5385,0.156312,0.103814,0.0750339,0.156688,0.103479,0.0749887,0.152,0.108014,0.0799605,0.0640049,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,15.6878,15.2268,99,15.6483,15.2553,15.1218,15.0999,143.16,-17.7299,0.193919,0.128332,0.0927966,0.194381,0.127901,0.0927345,0.1886,0.133732,0.0995706,0.0789064,-999,-999,-999,-999,-999,-999,-999
ZTF,17.4308,17.1663,99,99,99,99,17.4086,17.1776,17.078,17.0795,308.436,-27.6925,0.154369,0.102073,0.0740339,0.154731,0.10169,0.0739887,0.1502,0.106873,0.0789605,0.0630049,-999,-999,-999,-999,-999,-999,-999
ZTF,16.6754,16.3454,99,99,99,99,16.6654,16.3672,16.2952,16.272,181.974,9.38938,0.062325,0.0407775,0.0297627,0.062475,0.0406338,0.0297458,0.0606,0.0425775,0.0316102,0.025202,3905912773029177856,16.6983,16.3642,16.2722,16.7078,16.3624,16.2721
ZTF,99,99,99,99,99,16.7436,17.5133,16.9996,16.8031,16.7204,270.849,32.2908,0.145425,0.0958141,0.0690339,0.145775,0.0954789,0.0689887,0.1414,0.100014,0.0739605,0.0590049,-999,-999,-999,-999,-999,-999,-999
ZTF,17.0842,16.4395,16.1736,99,99,99,17.0411,16.4706,16.2293,16.1242,85.9248,57.0989,0.904325,0.597921,0.431966,0.906475,0.595718,0.431678,0.8796,0.625521,0.463373,0.367631,268505103190675584,17.0877,16.4248,16.1951,17.1042,16.421,16.1947
ZTF,99,99,99,15.7679,15.1144,99,15.7314,15.1661,14.9483,14.8732,117.083,32.8217,0.20975,0.138851,0.100051,0.21025,0.138324,0.0999831,0.204,0.145451,0.107441,0.0852069,881817160225479168,15.7718,15.1264,14.9281,15.7897,15.1231,14.9278
ZTF,99,99,99,15.9803,15.3596,15.1315,15.9345,15.396,15.19,15.1012,341.532,12.9137,0.179087,0.118332,0.0855424,0.179512,0.117901,0.0854859,0.1742,0.123732,0.0917006,0.0729064,2719595763096543488,15.9803,15.3576,15.1699,15.9973,15.3542,15.1696
ZTF,17.7585,17.251,17.0607,99,99,99,17.7295,17.2886,17.1093,17.0515,238.911,8.23714,0.148425,0.0980732,0.0710339,0.148775,0.0976901,0.0709887,0.1444,0.102873,0.0759605,0.0603054,-999,-999,-999,-999,-999,-999,-999
ZTF,16.7796,16.0164,99,99,99,99,16.725,16.0822,15.8045,15.6851,10.1841,44.7979,0.233525,0.15411,0.111305,0.234075,0.153535,0.111232,0.2272,0.16131,0.119311,0.0948079,388194472952934528,16.7923,16.0297,15.7827,16.8128,16.0255,15.7823
ZTF,16.6652,16.1584,99,99,99,99,16.6364,16.1933,15.9977,15.9348,142.823,-14.6112,0.237469,0.15711,0.113559,0.238031,0.156535,0.11348,0.231,0.16431,0.122181,0.0968079,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.6179,99,99,17.5687,16.9793,16.73,16.6265,283.126,31.0793,0.520431,0.344738,0.249373,0.521669,0.343493,0.249209,0.5062,0.360338,0.267232,0.211818,-999,-999,-999,-999,-999,-999,-999
ZTF,99,99,99,17.8754,17.0825,99,17.8325,17.1564,16.8815,16.7743,183.665,5.54277,0.0583812,0.0387775,0.0277627,0.0585187,0.0386338,0.0277458,0.0568,0.0405775,0.0296102,0.024202,3895194454508279040,17.9081,17.1192,16.861,17.928,17.1154,16.8606
