survey,SNLS-g,SNLS-r,SNLS-i,SNLS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SNLS-g_AV,SNLS-r_AV,SNLS-i_AV,SNLS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA-g,GAIA-r,GAIA-b,GAIA-g_AV,GAIA-b_AV,GAIA-r_AV,GAIA_SNLS-g,GAIA_SNLS-r,GAIA_SNLS-i,GAIA_SNLS-z,SOURCEID
SNLS_AB,16.8203,16.4713,16.3597,16.3241,16.8107,16.4721,16.3578,16.3343,36.0298,-4.639,0.0893025,0.0636197,0.0464275,0.0365616,0.0896,0.0642958,0.0473503,0.037803,16.4884,16.0188,16.8007,0,0,0,16.8133,16.4737,16.3649,16.3295,2489566974104404480
SNLS_AB,18.1735,17.6386,17.4349,17.3482,18.1799,17.6557,17.4362,17.3611,36.4562,-4.63709,0.0853025,0.0598958,0.0444275,0.0345616,0.0856,0.0604366,0.0453503,0.035803,17.6807,17.0849,18.1283,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2844,17.7887,17.6048,17.5227,18.2945,17.8234,17.6051,17.5517,36.9937,-4.63207,0.090085,0.0636197,0.0464275,0.0365616,0.0904,0.0642958,0.0473503,0.037803,17.854,17.2796,18.2456,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7267,18.1734,17.962,17.8732,18.7393,18.184,17.9799,17.9084,36.853,-4.62448,0.0833025,0.0588958,0.0434275,0.0335616,0.0836,0.0594366,0.0443503,0.034803,18.2331,17.6643,18.7162,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8308,18.4989,18.3803,18.3428,18.8353,18.5149,18.3739,18.3984,36.4569,-4.6223,0.08452,0.0598958,0.043742,0.0345616,0.0848,0.0604366,0.0444802,0.035803,18.5114,18.0761,18.8354,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7436,18.2945,18.1074,18.0256,18.7284,18.2964,18.1247,18.0494,36.6461,-4.61851,0.0863025,0.0608958,0.0444275,0.0345616,0.0866,0.0614366,0.0453503,0.035803,18.317,17.7712,18.6972,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.951,17.3533,17.131,17.0281,17.9515,17.3845,17.142,17.0612,36.1398,-4.6121,0.0757375,0.0538958,0.0394275,0.0305616,0.076,0.0544366,0.0403503,0.031803,17.4057,16.777,17.8903,0,0,0,17.9546,17.3582,17.1289,17.0309,2489573090137832064
SNLS_AB,18.808,18.087,17.8011,17.6623,18.8345,18.0993,17.8095,17.6993,36.1169,-4.60427,0.07852,0.0548958,0.0404275,0.0315616,0.0788,0.0554366,0.0413503,0.032803,18.1506,17.4693,18.6513,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.0038,16.5154,16.3081,16.205,17.0046,16.515,16.3099,16.2301,36.9669,-4.59618,0.0873025,0.0616197,0.0454275,0.0355616,0.0876,0.0622958,0.0463503,0.036803,16.5374,15.9587,16.9515,0,0,0,17.0014,16.5101,16.2977,16.208,2489184172259235072
SNLS_AB,18.0293,17.4811,17.2459,17.1414,18.0625,17.491,17.254,17.1725,36.7792,-4.59278,0.0833025,0.0588958,0.0434275,0.0335616,0.0836,0.0594366,0.0443503,0.034803,17.5122,16.8915,17.9696,0,0,0,18.0476,17.468,17.2287,17.1239,2489936611874783488
SNLS_AB,17.3211,16.7558,16.5559,16.4734,17.3271,16.7725,16.5765,16.4958,36.1882,-4.58926,0.0757375,0.0538958,0.0394275,0.0305616,0.076,0.0544366,0.0403503,0.031803,16.8161,16.2215,17.254,0,0,0,17.3412,16.7628,16.5609,16.4845,2489573983491028352
SNLS_AB,17.3572,16.9747,16.8172,16.7501,17.3523,16.9799,16.8267,16.7557,36.0936,-4.58813,0.0787375,0.0558958,0.040742,0.0315616,0.079,0.0564366,0.0414802,0.032803,16.9856,16.4833,17.3353,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5111,18.169,18.0564,18.0184,18.5077,18.186,18.0663,18.0493,36.8875,-4.59015,0.08552,0.0606197,0.0444275,0.0345616,0.0858,0.0612958,0.0453503,0.035803,18.188,17.6919,18.5515,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9168,17.3821,17.1722,17.081,17.9297,17.4072,17.181,17.1015,36.1655,-4.58301,0.0757375,0.0538958,0.0394275,0.0305616,0.076,0.0544366,0.0403503,0.031803,17.4232,16.8221,17.8564,0,0,0,17.9156,17.3759,17.1789,17.0946,2489574705045534208
SNLS_AB,18.7493,18.1264,17.8759,17.7576,18.782,18.15,17.8948,17.7814,36.6182,-4.57039,0.0873025,0.0618958,0.0454275,0.0355616,0.0876,0.0624366,0.0463503,0.036803,18.1825,17.5381,18.702,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9366,17.4733,17.3147,17.2534,17.9242,17.4831,17.3191,17.2759,36.5159,-4.56838,0.08552,0.0606197,0.0444275,0.0345616,0.0858,0.0612958,0.0453503,0.035803,17.5195,16.9947,17.9245,0,0,0,17.9589,17.5037,17.3347,17.2507,2489935443643293312
SNLS_AB,17.295,16.8522,16.6916,16.6474,17.3021,16.8642,16.7104,16.6847,36.7104,-4.56695,0.0853025,0.0598958,0.0444275,0.0345616,0.0856,0.0604366,0.0453503,0.035803,16.9046,16.367,17.287,0,0,0,17.3229,16.8659,16.7303,16.6871,2489937681321889408
SNLS_AB,17.5613,17.1039,16.9612,16.9054,17.5741,17.1173,16.9503,16.9162,36.0338,-4.54765,0.08152,0.0576197,0.0424275,0.0325616,0.0818,0.0582958,0.0433503,0.033803,17.147,16.6147,17.5338,0,0,0,17.5855,17.1182,16.9597,16.9056,2489621429994351488
SNLS_AB,18.2545,17.8261,17.6556,17.5917,18.2578,17.8369,17.6672,17.6155,36.2875,-4.54672,0.0747375,0.0528958,0.038742,0.030468,0.075,0.0534366,0.0394802,0.0315025,17.8629,17.3357,18.2326,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.1114,16.6911,16.5448,16.4979,17.1237,16.6993,16.5614,16.5202,36.6954,-4.53905,0.0863025,0.0616197,0.0454275,0.0355616,0.0866,0.0622958,0.0463503,0.036803,16.73,16.2134,17.0897,0,0,0,17.1279,16.7097,16.5544,16.5079,2489937956199662592
SNLS_AB,18.3192,17.9102,17.7467,17.6923,18.3198,17.9292,17.7574,17.7091,36.7436,-4.54032,0.0863025,0.0608958,0.0444275,0.0355616,0.0866,0.0614366,0.0453503,0.036803,17.9334,17.4124,18.2795,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5639,17.9383,17.7243,17.6183,18.5648,17.9539,17.7243,17.6408,36.0072,-4.5366,0.08452,0.0598958,0.043742,0.0345616,0.0848,0.0604366,0.0444802,0.035803,18.0028,17.383,18.4998,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7837,17.0803,16.8196,16.703,17.8092,17.0942,16.8397,16.7329,36.7705,-4.52913,0.0883025,0.0626197,0.0454275,0.0355616,0.0886,0.0632958,0.0463503,0.036803,17.1512,16.4796,17.6867,0,0,0,17.8114,17.0688,16.8233,16.6982,2489937475163324928
SNLS_AB,18.9674,18.2536,17.993,17.8724,18.9652,18.2568,18.01,17.8836,36.402,-4.525,0.0777375,0.0548958,0.0404275,0.0315616,0.078,0.0554366,0.0413503,0.032803,18.3234,17.6588,18.8161,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5576,17.2084,17.0994,17.0792,17.5656,17.2198,17.1025,17.0923,36.7116,-4.51847,0.0883025,0.0626197,0.0454275,0.0355616,0.0886,0.0632958,0.0463503,0.036803,17.2375,16.7688,17.5336,0,0,0,17.5935,17.2154,17.1112,17.0958,2489938432940546944
SNLS_AB,18.4108,18.0533,17.9336,17.899,18.3954,18.0534,17.9471,17.9069,36.3309,-4.51814,0.0767375,0.0538958,0.039742,0.0305616,0.077,0.0544366,0.0404802,0.031803,18.0732,17.6046,18.3307,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1297,17.7524,17.6119,17.5543,18.1321,17.7632,17.6028,17.5825,36.045,-4.51198,0.08252,0.0586197,0.042742,0.0335616,0.0828,0.0592958,0.0434802,0.034803,17.7686,17.2869,18.1119,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.7253,17.4116,17.3136,17.2942,17.7475,17.4092,17.3186,17.2974,36.2903,-4.50544,0.07752,0.0548958,0.039742,0.031468,0.0778,0.0554366,0.0404802,0.0325025,17.4266,16.9804,17.7193,0,0,0,17.7304,17.4401,17.3248,17.3042,2489950115251596544
SNLS_AB,18.4331,18.0648,17.931,17.879,18.4351,18.0395,17.9333,17.8979,36.9602,-4.50741,0.08252,0.0578958,0.0424275,0.0335616,0.0828,0.0584366,0.0433503,0.034803,18.0826,17.6015,18.4102,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6338,17.3477,17.2514,17.2246,17.6276,17.3413,17.2424,17.236,36.0318,-4.50342,0.0833025,0.0588958,0.0434275,0.0335616,0.0836,0.0594366,0.0443503,0.034803,17.3472,16.9026,17.6302,0,0,0,17.6444,17.3581,17.2549,17.2272,2489621846606574336
SNLS_AB,18.557,17.9279,17.6691,17.5495,18.5777,17.9527,17.6809,17.5606,36.0388,-4.49227,0.0833025,0.0588958,0.0434275,0.0335616,0.0836,0.0594366,0.0443503,0.034803,17.9776,17.3509,18.4646,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5927,18.0619,17.8404,17.7429,18.6064,18.0776,17.8636,17.7758,36.7744,-4.48816,0.090085,0.0636197,0.0464275,0.0365616,0.0904,0.0642958,0.0473503,0.037803,18.0986,17.4863,18.5213,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2897,17.9543,17.8268,17.7916,18.2819,17.9315,17.8218,17.7887,36.3579,-4.48711,0.0767375,0.0538958,0.039742,0.031468,0.077,0.0544366,0.0404802,0.0325025,17.9601,17.5105,18.3048,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5167,17.1209,16.9963,16.9571,17.5002,17.1403,17.0014,16.9537,36.4704,-4.47047,0.08252,0.0578958,0.0424275,0.0335616,0.0828,0.0584366,0.0433503,0.034803,17.1557,16.6571,17.4923,0,0,0,17.5276,17.1338,17.0054,16.9737,2489949084459456768
SNLS_AB,18.4469,18.1265,18.0397,18.0273,18.4336,18.1137,18.0235,18.046,36.4898,-4.4726,0.0843025,0.0596197,0.0434275,0.034468,0.0846,0.0602958,0.0443503,0.0355025,18.1485,17.7004,18.4177,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1653,17.7559,17.6171,17.5636,18.1675,17.7701,17.6238,17.6109,36.8483,-4.46288,0.0863025,0.0608958,0.0444275,0.0345616,0.0866,0.0614366,0.0453503,0.035803,17.793,17.2992,18.1885,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4653,17.7652,17.4927,17.3868,18.4997,17.781,17.5146,17.4113,36.6404,-4.46111,0.090085,0.0636197,0.0464275,0.0365616,0.0904,0.0642958,0.0473503,0.037803,17.832,17.1776,18.3935,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9681,17.6753,17.5674,17.5347,17.9746,17.6645,17.5713,17.57,36.8815,-4.44602,0.08252,0.0586197,0.0424275,0.0335616,0.0828,0.0592958,0.0433503,0.034803,17.6795,17.2417,17.9603,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.297,18.0579,17.9749,17.9809,18.3048,18.0508,17.9867,17.9686,36.6342,-4.4421,0.090085,0.0636197,0.0464275,0.0365616,0.0904,0.0642958,0.0473503,0.037803,18.0501,17.662,18.2971,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1455,17.5479,17.3292,17.2392,18.1609,17.5761,17.3427,17.2525,36.5513,-4.43414,0.08452,0.0598958,0.043742,0.0345616,0.0848,0.0604366,0.0444802,0.035803,17.6068,16.9989,18.0992,0,0,0,18.1622,17.5489,17.3232,17.2495,2489954410218919552
SNLS_AB,18.6755,18.3456,18.2185,18.1826,18.6673,18.3403,18.2207,18.1517,36.3841,-4.42325,0.07952,0.0558958,0.0414275,0.032468,0.0798,0.0564366,0.0423503,0.0335025,18.3487,17.8821,18.6646,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3733,17.0346,16.9295,16.9038,17.3704,17.0486,16.9272,16.9083,36.2164,-4.42062,0.0757375,0.0538958,0.0394275,0.0305616,0.076,0.0544366,0.0403503,0.031803,17.0525,16.5553,17.3733,0,0,0,17.3888,17.0508,16.9249,16.8983,2489998463698882944
SNLS_AB,17.6243,17.3895,17.3136,17.2945,17.6201,17.3873,17.3119,17.3248,36.9623,-4.40894,0.08252,0.0578958,0.0424275,0.0335616,0.0828,0.0584366,0.0433503,0.034803,17.3776,16.982,17.6253,0,0,0,17.6415,17.3896,17.3211,17.3018,2489963584269072896
SNLS_AB,18.9123,18.4136,18.2015,18.1079,18.8936,18.4197,18.2088,18.1441,36.8434,-4.40974,0.08152,0.0576197,0.0424275,0.0325616,0.0818,0.0582958,0.0433503,0.033803,18.4451,17.8538,18.8258,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7534,18.0778,17.8122,17.6966,18.7615,18.0839,17.8309,17.7152,36.8001,-4.40682,0.0787375,0.0558958,0.040742,0.0315616,0.079,0.0564366,0.0414802,0.032803,18.1353,17.4821,18.6134,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2317,16.6972,16.4667,16.3774,17.2411,16.7201,16.4938,16.403,36.6077,-4.39254,0.0853025,0.0598958,0.0444275,0.0345616,0.0856,0.0604366,0.0453503,0.035803,16.7991,16.1391,17.1744,0,0,0,17.2651,16.7077,16.4812,16.4012,2489954994334487680
SNLS_AB,17.0145,16.4934,16.3154,16.2486,17.0278,16.5199,16.3308,16.2808,36.0381,-4.38773,0.0823025,0.0578958,0.0424275,0.0335616,0.0826,0.0584366,0.0433503,0.034803,16.554,15.9715,16.9702,0,0,0,17.0343,16.495,16.3226,16.2546,2489628065719216896
SNLS_AB,16.866,16.5568,16.4418,16.4194,16.8817,16.5799,16.4547,16.4328,36.0567,-4.38521,0.08152,0.0578958,0.0424275,0.033468,0.0818,0.0584366,0.0433503,0.0345025,16.5689,16.1102,16.8581,0,0,0,16.8908,16.5672,16.456,16.4281,2489628164503055488
SNLS_AB,16.949,16.6582,16.5553,16.534,16.9458,16.6714,16.5636,16.5508,36.5053,-4.38099,0.08152,0.0576197,0.0424275,0.0325616,0.0818,0.0582958,0.0433503,0.033803,16.6628,16.2218,16.9442,0,0,0,16.9581,16.6668,16.5601,16.5235,2489955617105158656
SNLS_AB,18.2267,17.5179,17.2451,17.132,18.2417,17.5398,17.2649,17.1608,36.5659,-4.37755,0.07952,0.0558958,0.0414275,0.032468,0.0798,0.0564366,0.0423503,0.0335025,17.5862,16.914,18.1022,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.589,18.0585,17.8581,17.7734,18.6066,18.0924,17.8698,17.7992,36.5072,-4.37887,0.08152,0.0576197,0.0424275,0.0325616,0.0818,0.0582958,0.0433503,0.033803,18.1096,17.5111,18.5475,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1332,17.7764,17.6393,17.5994,18.1526,17.8005,17.6587,17.6231,36.7388,-4.37551,0.08452,0.0598958,0.043742,0.0345616,0.0848,0.0604366,0.0444802,0.035803,17.9122,17.3676,18.1716,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3005,16.9074,16.7731,16.7183,17.3019,16.912,16.78,16.7529,36.8964,-4.37227,0.08052,0.0568958,0.041742,0.0325616,0.0808,0.0574366,0.0424802,0.033803,16.9346,16.4267,17.2836,0,0,0,17.3086,16.9073,16.7751,16.7279,2489964752500191872
SNLS_AB,17.4403,17.0835,16.9327,16.883,17.4388,17.0931,16.9428,16.9084,36.7278,-4.36308,0.0853025,0.0606197,0.0444275,0.0345616,0.0856,0.0612958,0.0453503,0.035803,17.0889,16.5945,17.4119,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2938,16.9579,16.8461,16.8297,17.3022,16.9695,16.8572,16.8518,36.6132,-4.35593,0.08252,0.0578958,0.0424275,0.0335616,0.0828,0.0584366,0.0433503,0.034803,16.9819,16.5164,17.2991,0,0,0,17.3152,16.9702,16.8627,16.8285,2489957335092075392
SNLS_AB,18.9758,18.5118,18.3415,18.2759,18.9695,18.5138,18.3245,18.28,36.1725,-4.357,0.07752,0.0548958,0.039742,0.031468,0.0778,0.0554366,0.0404802,0.0325025,18.5476,18.0109,18.9484,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.649,18.1375,17.9525,17.8897,18.6844,18.1572,17.9661,17.9052,36.626,-4.35561,0.08252,0.0578958,0.0424275,0.0335616,0.0828,0.0584366,0.0433503,0.034803,18.1898,17.6222,18.5886,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.051,17.713,17.5827,17.5469,18.0546,17.732,17.5812,17.5598,36.0628,-4.35412,0.0843025,0.0596197,0.0434275,0.0345616,0.0846,0.0602958,0.0443503,0.035803,17.7338,17.2577,18.0569,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2149,16.9509,16.8692,16.8608,17.2096,16.9579,16.8688,16.8721,36.3761,-4.35244,0.08152,0.0576197,0.0424275,0.0325616,0.0818,0.0582958,0.0433503,0.033803,16.953,16.5296,17.1923,0,0,0,17.2202,16.957,16.8706,16.8575,2489953963542352256
SNLS_AB,17.2065,16.8627,16.7521,16.7274,17.2021,16.8692,16.7584,16.7553,36.6893,-4.33605,0.0853025,0.0606197,0.0444275,0.0345616,0.0856,0.0612958,0.0453503,0.035803,16.8899,16.4218,17.1849,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.2974,17.6384,17.3671,17.2359,18.3313,17.6597,17.3878,17.2973,36.8555,-4.33371,0.0787375,0.0558958,0.040742,0.0315616,0.079,0.0564366,0.0414802,0.032803,17.6925,17.0214,18.1939,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9784,18.6381,18.5116,18.4823,19.0139,18.6198,18.5076,18.4975,36.0327,-4.33282,0.08452,0.0598958,0.043742,0.0345616,0.0848,0.0604366,0.0444802,0.035803,18.6531,18.2128,18.9709,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.8463,16.5448,16.4543,16.4478,16.8685,16.5689,16.4647,16.4562,36.0669,-4.31452,0.0843025,0.0596197,0.0434275,0.0345616,0.0846,0.0602958,0.0443503,0.035803,16.5721,16.1305,16.8414,0,0,0,16.8541,16.5606,16.4728,16.4593,2490003995616759552
SNLS_AB,18.2476,17.9456,17.849,17.8314,18.2364,17.9428,17.8509,17.8591,36.6966,-4.31499,0.0843025,0.0596197,0.0434275,0.0345616,0.0846,0.0602958,0.0443503,0.035803,17.9583,17.5367,18.2653,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3413,17.7354,17.5019,17.3838,18.3735,17.7563,17.5169,17.4197,36.9677,-4.29584,0.08052,0.0568958,0.041742,0.0325616,0.0808,0.0574366,0.0424802,0.033803,17.7912,17.1572,18.2686,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.7934,18.2697,18.0443,17.9495,18.8017,18.3186,18.0982,18.0414,36.3083,-4.29628,0.08052,0.0568958,0.041742,0.0325616,0.0808,0.0574366,0.0424802,0.033803,18.3389,17.7667,18.7731,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.3428,17.7435,17.5166,17.4099,18.3471,17.768,17.5288,17.4606,36.7927,-4.2918,0.0797375,0.0568958,0.0414275,0.0325616,0.08,0.0574366,0.0423503,0.033803,17.7988,17.176,18.2964,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,16.9627,16.5178,16.3769,16.3406,16.9701,16.538,16.3886,16.3522,36.6449,-4.28259,0.0853025,0.0598958,0.0444275,0.0345616,0.0856,0.0604366,0.0453503,0.035803,16.5716,16.052,16.9477,0,0,0,16.9772,16.5348,16.392,16.3493,2489958297164747904
SNLS_AB,18.0251,17.402,17.1539,17.0489,18.0292,17.4283,17.172,17.0892,36.589,-4.28319,0.08152,0.0578958,0.0424275,0.033468,0.0818,0.0584366,0.0433503,0.0345025,17.4603,16.8208,17.9398,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0514,17.7458,17.649,17.6296,18.0599,17.768,17.662,17.6417,36.7356,-4.26843,0.08152,0.0576197,0.041742,0.0325616,0.0818,0.0582958,0.0424802,0.033803,17.753,17.2981,18.0362,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.0424,17.3342,17.0629,16.9456,18.0703,17.3591,17.088,16.9717,36.5695,-4.25931,0.08252,0.0578958,0.0424275,0.0335616,0.0828,0.0584366,0.0433503,0.034803,17.4034,16.7363,17.9502,0,0,0,18.0665,17.34,17.0816,16.9414,2489961526980154624
SNLS_AB,18.4883,18.0318,17.8737,17.81,18.4896,18.0524,17.8857,17.843,36.0617,-4.21447,0.0873025,0.0616197,0.0454275,0.0355616,0.0876,0.0622958,0.0463503,0.036803,18.0764,17.5302,18.4837,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.4134,18.063,17.9196,17.8656,18.4017,18.0817,17.9277,17.891,36.8077,-4.21121,0.0843025,0.0596197,0.0434275,0.0335616,0.0846,0.0602958,0.0443503,0.034803,18.076,17.5926,18.3918,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4498,16.9618,16.7924,16.7262,17.4615,16.976,16.7946,16.7498,36.5416,-4.20819,0.0853025,0.0598958,0.0444275,0.0345616,0.0856,0.0604366,0.0453503,0.035803,17.0089,16.4539,17.4101,0,0,0,17.4814,16.9707,16.7938,16.7443,2489962660851519872
SNLS_AB,18.2739,17.9342,17.8179,17.7811,18.2769,17.9442,17.8157,17.7843,36.1561,-4.20942,0.088085,0.0618958,0.0454275,0.0355616,0.0884,0.0624366,0.0463503,0.036803,17.9485,17.5066,18.3106,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.3769,16.6489,16.3844,16.2613,17.4017,16.6661,16.4015,16.2914,36.1379,-4.20374,0.090085,0.0636197,0.0464275,0.0365616,0.0904,0.0642958,0.0473503,0.037803,16.7193,16.0346,17.2493,0,0,0,17.3847,16.638,16.3733,16.2554,2490018254908178432
SNLS_AB,18.3779,18.0045,17.8605,17.8044,18.3776,18.0219,17.8687,17.8359,36.9523,-4.2043,0.08152,0.0576197,0.0424275,0.0325616,0.0818,0.0582958,0.0433503,0.033803,18.0234,17.5239,18.3347,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.9176,17.6499,17.5671,17.5547,17.9112,17.6563,17.5596,17.5633,36.0423,-4.20205,0.090085,0.0636197,0.0464275,0.0365616,0.0904,0.0642958,0.0473503,0.037803,17.6478,17.2181,17.9495,0,0,0,17.947,17.686,17.5656,17.5313,2490017700856757248
SNLS_AB,17.0968,16.8686,16.8046,16.7945,17.0975,16.8576,16.8025,16.8175,36.1178,-4.19341,0.0883025,0.0626197,0.046113,0.0356552,0.0886,0.0632958,0.0472203,0.0371034,16.8547,16.4416,17.0991,0,0,0,17.0985,16.8609,16.8022,16.7718,2490018319332049408
SNLS_AB,17.5103,17.0424,16.8765,16.8165,17.5137,17.0593,16.8915,16.8389,36.8259,-4.19104,0.0853025,0.0598958,0.0444275,0.0345616,0.0856,0.0604366,0.0453503,0.035803,17.085,16.5381,17.4613,0,0,0,17.5183,17.0491,16.891,16.8332,2489983134960302336
SNLS_AB,18.747,18.2413,18.0506,17.9724,18.736,18.252,18.0648,18.0073,36.4472,-4.19228,0.0843025,0.0596197,0.0434275,0.0345616,0.0846,0.0602958,0.0443503,0.035803,18.4255,17.7386,18.7554,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8317,18.522,18.4197,18.3889,18.8144,18.5347,18.4189,18.3885,36.1203,-4.1892,0.0883025,0.0626197,0.046113,0.0356552,0.0886,0.0632958,0.0472203,0.0371034,18.5271,18.0931,18.815,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.5409,16.8996,16.6964,16.611,17.5363,16.918,16.6922,16.6354,36.4157,-4.1843,0.0863025,0.0608958,0.0444275,0.0345616,0.0866,0.0614366,0.0453503,0.035803,16.98,16.3548,17.4617,0,0,0,17.5569,16.9028,16.711,16.6158,2490010416592570624
SNLS_AB,17.8212,17.2699,17.0556,16.9673,17.8237,17.2851,17.0682,17.0028,36.7998,-4.17956,0.0873025,0.0616197,0.0454275,0.0355616,0.0876,0.0622958,0.0463503,0.036803,17.3229,16.7347,17.7545,0,0,0,17.8495,17.275,17.079,16.9753,2489983929529589888
SNLS_AB,18.3656,17.7699,17.525,17.4119,18.3761,17.8041,17.5247,17.4352,36.4223,-4.17815,0.0863025,0.0608958,0.0444275,0.0345616,0.0866,0.0614366,0.0453503,0.035803,17.8141,17.2175,18.3324,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.1637,17.5197,17.2848,17.1817,18.1739,17.536,17.2885,17.2175,36.375,-4.17488,0.0883025,0.0626197,0.0454275,0.0355616,0.0886,0.0632958,0.0463503,0.036803,17.5862,16.9594,18.0541,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.5264,18.2428,18.1544,18.1349,18.538,18.2364,18.1511,18.1565,36.2213,-4.16901,0.0903025,0.0638958,0.047113,0.0366552,0.0906,0.0644366,0.0482203,0.0381034,18.2435,17.8098,18.4855,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.6383,17.1161,16.9277,16.8446,17.6408,17.1341,16.9344,16.8805,36.966,-4.15896,0.08152,0.0568958,0.041742,0.0325616,0.0818,0.0574366,0.0424802,0.033803,17.1636,16.5714,17.5829,0,0,0,17.6382,17.1175,16.9231,16.8461,2489977568682702464
SNLS_AB,17.2256,16.8956,16.7713,16.7327,17.2185,16.911,16.7834,16.7412,36.3753,-4.15526,0.0863025,0.0608958,0.0444275,0.0346552,0.0866,0.0614366,0.0453503,0.0361034,16.903,16.4338,17.2064,0,0,0,17.2329,16.8929,16.7695,16.7463,2490013478904542464
SNLS_AB,18.8052,18.4423,18.3246,18.2872,18.7945,18.4685,18.331,18.3172,36.4994,-4.15179,0.0863025,0.0606197,0.0444275,0.0345616,0.0866,0.0612958,0.0453503,0.035803,18.4678,18.0245,18.7928,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.8913,18.6083,18.5162,18.4977,18.9132,18.6085,18.5388,18.474,36.8678,-4.15157,0.0873025,0.0616197,0.0454275,0.0355616,0.0876,0.0622958,0.0463503,0.036803,18.6153,18.2188,18.8862,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.2774,16.9954,16.9053,16.8811,17.265,17.0039,16.9104,16.8978,36.2496,-4.14661,0.091085,0.0638958,0.047113,0.0366552,0.0914,0.0644366,0.0482203,0.0381034,16.9966,16.5683,17.2456,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,17.4254,16.7673,16.5221,16.4121,17.4391,16.7954,16.5417,16.4443,36.7734,-4.14433,0.0883025,0.0626197,0.0454275,0.0356552,0.0886,0.0632958,0.0463503,0.0371034,16.8312,16.1892,17.3378,0,0,0,17.4158,16.7696,16.5309,16.4303,2489987193704734336
SNLS_AB,18.3597,17.889,17.6797,17.5771,18.37,17.9133,17.6888,17.6253,36.9422,-4.14239,0.08352,0.0588958,0.0434275,0.0335616,0.0838,0.0594366,0.0443503,0.034803,17.9146,17.3335,18.2873,0,0,0,-999,-999,-999,-999,-999
SNLS_AB,18.9039,18.3142,18.0938,17.9877,18.8899,18.346,18.11,18.0244,36.9818,-4.13082,0.0797375,0.0566197,0.0414275,0.032468,0.08,0.0572958,0.0423503,0.0335025,18.3719,17.7686,18.7765,0,0,0,-999,-999,-999,-999,-999
