survey,ZTF-g,ZTF-r,ZTF-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,ZTF-g_AV,ZTF-r_AV,ZTF-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,ZTF-G,ZTF-R,ZTF-I,ZTF-G_AV,ZTF-R_AV,ZTF-I_AV
ZTF,17.2799,16.7716,16.5886,17.2854,16.7612,16.5599,16.5009,259.568,22.2118,0.1445999999999999,0.0950732394366197,0.0690338983050847,0.1404,0.0998732394366197,0.0739604519774011,0.0590049261083743,99,99,99,99,99,99
ZTF,16.1737,15.6862,15.5176,16.1865,15.6706,15.4797,15.4234,237.545,29.2003,0.1178999999999999,0.0775549295774647,0.0565254237288135,0.1146,0.0811549295774648,0.0602203389830508,0.0484039408866995,99,99,99,99,99,99
ZTF,15.44,14.9841,14.8514,15.4488,14.9599,14.8089,14.7666,239.198,20.9493,0.16145,0.1060732394366197,0.0772881355932203,0.1568,0.1108732394366197,0.0828305084745762,0.0653054187192118,99,99,99,99,99,99
ZTF,17.0867,16.7963,16.7036,17.1077,16.758,16.6526,16.6493,228.909,44.0962,0.0634,0.0417774647887324,0.0300169491525423,0.0616,0.0435774647887324,0.0324802259887005,0.0255024630541871,99,99,99,99,99,99
ZTF,16.8443,16.5271,16.4033,16.869,16.5058,16.368,16.3503,248.502,28.7978,0.0981,0.0652957746478873,0.0472711864406779,0.0954,0.0682957746478873,0.0503502824858757,0.040103448275862,99,99,99,99,99,99
ZTF,16.9302,16.2816,16.0386,16.9376,16.276,16.0237,15.9218,253.559,78.9094,0.1674,0.1103323943661971,0.0802881355932203,0.1626,0.1157323943661972,0.0858305084745762,0.0683054187192118,99,99,99,99,99,99
ZTF,16.9732,16.4363,16.2621,16.9774,16.4151,16.2362,16.1552,223.147,78.6064,0.0872,0.0580366197183098,0.0412711864406779,0.0848,0.0604366197183098,0.0443502824858757,0.0358029556650246,99,99,99,99,99,99
ZTF,16.6543,16.1141,15.9295,16.6648,16.1104,15.9031,15.8426,254.667,25.6374,0.2219,0.1461098591549295,0.1060508474576271,0.2156,0.1533098591549296,0.1134406779661017,0.0905073891625615,99,99,99,99,99,99
ZTF,16.3426,15.9797,15.8669,16.3519,15.9499,15.8211,15.8039,213.924,78.4583,0.0941,0.0622957746478873,0.0452711864406779,0.0914,0.0652957746478873,0.0483502824858757,0.038103448275862,99,99,99,99,99,99
ZTF,17.2109,16.6674,16.4406,17.2621,16.6591,16.4346,16.3663,248.762,55.3364,0.0356499999999999,0.0235183098591549,0.0165084745762711,0.0346,0.0247183098591549,0.0177401129943502,0.0146009852216748,99,99,99,99,99,99
ZTF,18.0457,17.4778,17.2503,18.0575,17.4729,17.2289,17.148,263.711,51.1345,0.12385,0.0818140845070422,0.0595254237288135,0.1204,0.0860140845070422,0.0632203389830508,0.0504039408866995,99,99,99,99,99,99
ZTF,15.3185,14.9447,14.801,15.3313,14.9232,14.7629,14.7178,229.855,52.2625,0.0624,0.0407774647887324,0.0297627118644067,0.0606,0.0425774647887324,0.0316101694915254,0.0252019704433497,99,99,99,99,99,99
ZTF,17.6877,17.2087,16.9695,17.6929,17.2011,16.9699,16.8745,234.881,29.4405,0.0742999999999999,0.0490366197183098,0.0350169491525423,0.0722,0.0514366197183098,0.0374802259887005,0.0305024630541871,99,99,99,99,99,99
ZTF,16.3808,15.8081,15.6281,16.3842,15.8016,15.589,15.5172,232.258,30.9956,0.08225,0.0542957746478873,0.0392711864406779,0.08,0.0572957746478873,0.0423502824858757,0.0335024630541871,99,99,99,99,99,99
ZTF,16.0778,15.6255,15.4551,16.0889,15.6068,15.4358,15.3834,259.611,47.5202,0.09905,0.0652957746478873,0.0472711864406779,0.0962,0.0682957746478873,0.0503502824858757,0.040103448275862,99,99,99,99,99,99
ZTF,16.0702,15.7606,15.6566,16.0852,15.7326,15.6033,15.5792,237.542,29.6205,0.10005,0.0662957746478873,0.0475254237288135,0.0972,0.0692957746478873,0.0512203389830508,0.0408029556650246,99,99,99,99,99,99
ZTF,15.8876,15.5636,15.4713,15.9044,15.534,15.4111,15.3963,214.326,28.8141,0.05155,0.0345183098591549,0.0247627118644067,0.0501999999999999,0.0357183098591549,0.0266101694915254,0.0212019704433497,99,99,99,99,99,99
ZTF,17.7617,17.2901,17.1097,17.7711,17.2645,17.0732,17.0173,257.948,58.4603,0.1367,0.0908140845070422,0.0650338983050847,0.1328,0.0950140845070422,0.0699604519774011,0.0557044334975369,99,99,99,99,99,99
ZTF,16.7922,16.5326,16.4023,16.8083,16.4984,16.3788,16.3597,254.977,48.334,0.03865,0.0255183098591549,0.0185084745762711,0.0376,0.0267183098591549,0.0197401129943502,0.0159014778325123,99,99,99,99,99,99
ZTF,17.0113,16.4184,16.2017,17.0092,16.4003,16.1681,16.0725,239.925,66.8189,0.13375,0.0888140845070422,0.0640338983050847,0.13,0.0930140845070422,0.0689604519774011,0.0547044334975369,99,99,99,99,99,99
ZTF,17.1498,16.7951,16.6499,17.155,16.7644,16.6058,16.5819,259.479,33.6572,0.13175,0.0868140845070422,0.0627796610169491,0.128,0.0910140845070422,0.067090395480226,0.0537044334975369,99,99,99,99,99,99
ZTF,17.1328,16.709,16.5209,17.1831,16.689,16.4891,16.4242,215.938,22.6307,0.1575,0.1040732394366197,0.0752881355932203,0.153,0.1088732394366197,0.0808305084745762,0.0640049261083743,99,99,99,99,99,99
ZTF,16.2699,15.996,15.9055,16.3019,15.9733,15.8571,15.8413,235.388,52.0272,0.0426,0.0277774647887323,0.0205084745762711,0.0414,0.0295774647887324,0.0217401129943502,0.0169014778325123,99,99,99,99,99,99
ZTF,16.2458,15.944,15.8087,16.2632,15.9121,15.7813,15.7598,259.877,26.2763,0.1347,0.0888140845070422,0.0640338983050847,0.1308,0.0930140845070422,0.0689604519774011,0.0547044334975369,99,99,99,99,99,99
ZTF,15.4735,15.1486,15.0269,15.4933,15.123,14.9863,14.9705,259.155,64.7412,0.08915,0.0590366197183098,0.0422711864406779,0.0866,0.0614366197183098,0.0453502824858757,0.0358029556650246,99,99,99,99,99,99
ZTF,18.1954,17.7268,17.5377,18.2133,17.7091,17.5214,17.486,245.858,64.2626,0.0742999999999999,0.0490366197183098,0.0352711864406779,0.0722,0.0514366197183098,0.0383502824858757,0.0305024630541871,99,99,99,99,99,99
ZTF,16.7047,16.2382,16.0435,16.7358,16.2261,16.0132,15.9499,263.93,57.8009,0.2070499999999999,0.1368507042253521,0.0990508474576271,0.2012,0.1434507042253521,0.1064406779661017,0.0842068965517241,99,99,99,99,99,99
ZTF,15.3948,14.8805,14.7296,15.4051,14.8708,14.6996,14.6475,258.798,52.8848,0.0634,0.0417774647887324,0.0307627118644067,0.0616,0.0435774647887324,0.0326101694915254,0.0262019704433497,99,99,99,99,99,99
ZTF,15.9951,15.5953,15.2099,15.9021,15.3681,15.1725,15.1226,227.26,58.6558,0.02975,0.0195183098591549,0.0145084745762711,0.0289999999999999,0.0207183098591549,0.0157401129943502,0.0126009852216748,99,99,99,99,99,99
ZTF,17.0443,16.7009,16.5843,17.0597,16.6809,16.5404,16.5107,250.937,58.4069,0.04755,0.0315183098591549,0.0227627118644067,0.0462,0.0327183098591549,0.0246101694915254,0.0192019704433497,99,99,99,99,99,99
ZTF,17.3918,16.8907,16.7116,17.3907,16.8633,16.6813,16.6052,255.6,58.5341,0.0634,0.0417774647887324,0.0300169491525423,0.0616,0.0435774647887324,0.0324802259887005,0.0255024630541871,99,99,99,99,99,99
ZTF,16.8903,16.5327,16.3949,16.9113,16.5062,16.3574,16.319,256.458,43.8254,0.0654,0.0430366197183098,0.0310169491525423,0.0636,0.0454366197183098,0.0334802259887005,0.0265024630541871,99,99,99,99,99,99
ZTF,16.5076,16.1347,15.9966,16.5209,16.1092,15.961,15.928,262.468,37.7783,0.13965,0.0918140845070422,0.0667796610169491,0.1356,0.0960140845070422,0.0710903954802259,0.0567044334975369,99,99,99,99,99,99
ZTF,17.0957,16.711,16.5645,17.1053,16.6742,16.5135,16.4709,226.734,52.1479,0.06935,0.0457774647887323,0.0330169491525423,0.0674,0.0475774647887324,0.0354802259887005,0.0282019704433497,99,99,99,99,99,99
ZTF,16.5532,16.0326,15.8513,16.5578,16.0098,15.8136,15.7429,232.839,65.3463,0.06935,0.0457774647887323,0.0330169491525423,0.0674,0.0475774647887324,0.0354802259887005,0.0282019704433497,99,99,99,99,99,99
ZTF,17.1631,16.7999,16.6693,17.1702,16.7728,16.6181,16.5812,262.445,44.8002,0.07035,0.0467774647887324,0.0340169491525423,0.0683999999999999,0.0485774647887324,0.0364802259887005,0.0285024630541871,99,99,99,99,99,99
ZTF,16.4216,15.8244,15.563,16.4337,15.8138,15.5474,15.4178,238.617,15.8483,0.13965,0.0918140845070422,0.0667796610169491,0.1356,0.0960140845070422,0.0710903954802259,0.0567044334975369,99,99,99,99,99,99
ZTF,16.716,16.1116,15.8907,16.7148,16.0942,15.8682,15.776,262.299,57.2507,0.10895,0.0715549295774648,0.0515254237288135,0.1058,0.0751549295774648,0.0552203389830508,0.044103448275862,99,99,99,99,99,99
ZTF,16.4306,16.1512,16.0525,16.4508,16.1216,16.0149,15.9819,226.039,28.3494,0.0773,0.0510366197183098,0.0370169491525423,0.0752,0.0534366197183098,0.0394802259887005,0.0315024630541871,99,99,99,99,99,99
ZTF,17.4928,16.8814,16.648,17.4994,16.8693,16.6184,16.5285,234.233,28.3393,0.0842,0.0552957746478873,0.0402711864406779,0.0818,0.0582957746478873,0.0433502824858757,0.0338029556650246,99,99,99,99,99,99
ZTF,17.6842,17.3231,17.1621,17.6645,17.2815,17.1342,17.1032,253.614,66.252,0.1139,0.0752957746478873,0.0545254237288135,0.1106,0.0782957746478873,0.0582203389830508,0.0464039408866995,99,99,99,99,99,99
ZTF,17.6705,17.0985,16.8907,17.657,17.0786,16.8476,16.7639,231.765,30.187,0.0702999999999999,0.0460366197183098,0.0330169491525423,0.0682,0.0484366197183098,0.0354802259887005,0.0285024630541871,99,99,99,99,99,99
ZTF,17.6863,17.2102,16.9823,17.7102,17.2017,16.9721,16.8779,264.51,53.2578,0.106,0.0695549295774648,0.0505254237288135,0.103,0.0731549295774648,0.0542203389830508,0.043103448275862,99,99,99,99,99,99
ZTF,15.4048,15.0018,14.8496,15.4149,14.9796,14.8241,14.7723,235.298,79.1778,0.13275,0.0878140845070422,0.0637796610169491,0.129,0.0920140845070422,0.068090395480226,0.0537044334975369,99,99,99,99,99,99
ZTF,15.8849,15.6511,15.5683,15.9105,15.6185,15.5197,15.5096,245.769,64.3537,0.07625,0.0500366197183098,0.0360169491525423,0.074,0.0524366197183098,0.0384802259887005,0.0308029556650246,99,99,99,99,99,99
ZTF,16.6347,16.0819,15.8703,16.6838,16.0734,15.8543,15.7569,239.061,29.9605,0.1149,0.0755549295774647,0.0545254237288135,0.1116,0.0791549295774648,0.0582203389830508,0.0464039408866995,99,99,99,99,99,99
ZTF,16.5639,16.2638,16.1423,16.5824,16.236,16.1048,16.081,238.202,30.3433,0.105,0.0692957746478873,0.0505254237288135,0.102,0.0722957746478873,0.0542203389830508,0.043103448275862,99,99,99,99,99,99
ZTF,16.7455,16.135,15.913,16.7474,16.1349,15.888,15.7969,254.307,64.7482,0.0862,0.0570366197183098,0.0412711864406779,0.0838,0.0594366197183098,0.0443502824858757,0.0348029556650246,99,99,99,99,99,99
ZTF,15.7338,15.452,15.3518,15.742,15.4164,15.3013,15.284,232.652,78.9395,0.10305,0.0682957746478873,0.0495254237288135,0.1002,0.0712957746478873,0.0532203389830508,0.042103448275862,99,99,99,99,99,99
ZTF,16.2529,15.9079,15.8013,16.2739,15.8859,15.7502,15.7363,223.241,36.891,0.0436,0.0287774647887323,0.0207627118644067,0.0424,0.0305774647887324,0.0226101694915254,0.0179014778325123,99,99,99,99,99,99
ZTF,17.4977,17.0632,16.892,17.4954,17.0407,16.8643,16.7956,242.484,39.6132,0.0317,0.0212591549295774,0.0152542372881355,0.0308,0.0218591549295774,0.0158700564971751,0.0126009852216748,99,99,99,99,99,99
ZTF,17.9646,17.3227,17.11,17.8663,17.2103,16.9311,16.8153,257.191,37.6863,0.10795,0.0712957746478873,0.0515254237288135,0.1048,0.0742957746478873,0.0552203389830508,0.044103448275862,99,99,99,99,99,99
ZTF,17.1031,16.7516,16.6394,17.1083,16.7163,16.5858,16.5455,230.739,79.7558,0.09805,0.0642957746478873,0.0465254237288135,0.0952,0.0672957746478873,0.0502203389830508,0.0398029556650246,99,99,99,99,99,99
ZTF,17.5813,16.9455,16.7041,17.5921,16.9393,16.6871,16.5843,228.935,44.1709,0.0584499999999999,0.0387774647887323,0.0277627118644067,0.0567999999999999,0.0405774647887324,0.0296101694915254,0.0242019704433497,99,99,99,99,99,99
ZTF,18.1004,17.3912,17.1278,17.9821,17.2512,16.9809,16.8816,242.208,65.4969,0.0852,0.0562957746478873,0.0410169491525423,0.0828,0.0592957746478873,0.0434802259887005,0.0348029556650246,99,99,99,99,99,99
ZTF,17.2724,16.9511,16.8329,17.2796,16.913,16.7964,16.7559,235.906,78.2738,0.0971,0.0642957746478873,0.0462711864406779,0.0944,0.0672957746478873,0.0493502824858757,0.039103448275862,99,99,99,99,99,99
ZTF,16.0151,15.663,15.55,16.0371,15.6397,15.5045,15.4744,230.991,73.2857,0.07925,0.0520366197183098,0.0380169491525423,0.077,0.0544366197183098,0.0404802259887005,0.0325024630541871,99,99,99,99,99,99
ZTF,17.7573,17.2672,17.0663,17.7302,17.2432,17.0323,16.9717,261.842,79.7317,0.2288,0.1508507042253521,0.1093050847457627,0.2222,0.1574507042253521,0.1173107344632768,0.092807881773399,99,99,99,99,99,99
ZTF,17.6901,17.1661,16.9495,17.7041,17.1396,16.9096,16.8299,233.13,16.5853,0.16545,0.1090732394366197,0.0792881355932203,0.1608,0.1138732394366197,0.0848305084745762,0.0673054187192118,99,99,99,99,99,99
ZTF,17.8801,17.3336,17.0992,17.8659,17.3013,17.0762,17.0028,247.373,31.2089,0.0921,0.0610366197183098,0.0442711864406779,0.0894,0.0634366197183098,0.0473502824858757,0.0378029556650246,99,99,99,99,99,99
ZTF,17.2663,16.8714,16.7186,17.2692,16.8407,16.6803,16.6333,247.999,57.0726,0.03365,0.0222591549295774,0.0155084745762711,0.0326,0.0228591549295774,0.0167401129943502,0.0136009852216748,99,99,99,99,99,99
ZTF,15.6259,15.315,15.2015,15.6359,15.2836,15.1535,15.1298,255.096,53.6251,0.10105,0.0662957746478873,0.0482711864406779,0.0982,0.0692957746478873,0.0513502824858757,0.041103448275862,99,99,99,99,99,99
ZTF,16.7676,16.2612,16.0527,16.7798,16.2519,16.0339,15.9666,254.713,74.3528,0.12875,0.0848140845070422,0.0617796610169491,0.125,0.0890140845070422,0.066090395480226,0.0524039408866995,99,99,99,99,99,99
ZTF,17.7882,17.1853,16.9765,17.8016,17.1887,16.9645,16.8841,262.177,17.6965,0.19415,0.1285915492957746,0.0927966101694915,0.1886,0.1345915492957747,0.0995706214689265,0.0789064039408867,99,99,99,99,99,99
ZTF,18.5208,17.7584,17.4507,18.5138,17.7822,17.4565,17.3444,263.433,79.4011,0.24865,0.164369014084507,0.1185593220338983,0.2416,0.172169014084507,0.1271807909604519,0.1011083743842364,99,99,99,99,99,99
ZTF,16.1177,15.843,15.7428,16.1358,15.8088,15.7042,15.6845,261.6,45.4129,0.0872,0.0580366197183098,0.0412711864406779,0.0848,0.0604366197183098,0.0443502824858757,0.0358029556650246,99,99,99,99,99,99
ZTF,16.8923,16.4312,16.2642,16.8904,16.407,16.2226,16.1787,261.134,78.8299,0.1565,0.1030732394366197,0.0742881355932203,0.152,0.1078732394366197,0.0798305084745762,0.0633054187192118,99,99,99,99,99,99
ZTF,16.0952,15.772,15.662,16.1129,15.7404,15.6109,15.5797,218.607,22.4551,0.1159,0.0765549295774647,0.0555254237288135,0.1126,0.0801549295774648,0.0592203389830508,0.0474039408866995,99,99,99,99,99,99
ZTF,17.8811,17.5531,17.4203,17.8712,17.5312,17.3708,17.3474,260.06,23.3734,0.1803,0.1193323943661971,0.0865423728813559,0.1752,0.1247323943661972,0.0927005649717514,0.0736059113300492,99,99,99,99,99,99
ZTF,17.1404,16.768,16.6362,17.1473,16.7284,16.5751,16.5466,252.257,23.1763,0.1743499999999999,0.1153323943661971,0.0835423728813559,0.1694,0.1207323943661972,0.0897005649717514,0.0706059113300492,99,99,99,99,99,99
ZTF,17.7586,17.1693,16.8967,17.7796,17.1643,16.9133,16.8263,262.162,19.3613,0.21,0.1385915492957746,0.1000508474576271,0.204,0.1445915492957746,0.1074406779661017,0.0852068965517241,99,99,99,99,99,99
ZTF,17.0853,16.792,16.6637,17.1125,16.7591,16.6259,16.599,263.656,51.3333,0.11195,0.0742957746478873,0.0535254237288135,0.1088,0.0772957746478873,0.0572203389830508,0.0454039408866995,99,99,99,99,99,99
ZTF,18.0524,17.5528,17.3679,18.0485,17.5145,17.3148,17.2534,232.534,57.0668,0.0317,0.0212591549295774,0.0155084745762711,0.0308,0.0218591549295774,0.0167401129943502,0.0129014778325123,99,99,99,99,99,99
ZTF,18.2769,17.5265,17.2632,18.2712,17.5191,17.2352,17.0969,243.801,79.311,0.11985,0.0795549295774648,0.0567796610169491,0.1164,0.0831549295774648,0.0610903954802259,0.0484039408866995,99,99,99,99,99,99
ZTF,16.7711,16.1285,15.8921,16.775,16.1208,15.8657,15.7795,250.616,65.2263,0.0722999999999999,0.0480366197183098,0.0350169491525423,0.0702,0.0504366197183098,0.0374802259887005,0.0295024630541871,99,99,99,99,99,99
ZTF,16.9411,16.4926,16.3412,16.9515,16.4708,16.2976,16.26,230.064,21.9928,0.1724,0.1143323943661971,0.0825423728813559,0.1676,0.1197323943661972,0.0887005649717514,0.0706059113300492,99,99,99,99,99,99
ZTF,17.2096,16.6507,16.3843,17.2223,16.6416,16.3664,16.2535,237.509,51.1804,0.0634,0.0417774647887324,0.0300169491525423,0.0616,0.0435774647887324,0.0324802259887005,0.0255024630541871,99,99,99,99,99,99
ZTF,17.162,16.6295,16.4129,17.1757,16.6144,16.3969,16.3244,264.503,39.3801,0.1357,0.0898140845070422,0.0647796610169491,0.1318,0.0940140845070422,0.069090395480226,0.0550049261083743,99,99,99,99,99,99
ZTF,16.5805,16.1364,15.9674,16.5878,16.1105,15.9361,15.8817,243.514,72.7877,0.09805,0.0642957746478873,0.0465254237288135,0.0952,0.0672957746478873,0.0502203389830508,0.0398029556650246,99,99,99,99,99,99
ZTF,16.8444,16.1808,15.9643,16.842,16.168,15.9321,15.8474,262.461,59.116,0.10305,0.0682957746478873,0.0495254237288135,0.1002,0.0712957746478873,0.0532203389830508,0.042103448275862,99,99,99,99,99,99
ZTF,16.7635,16.2397,16.0643,16.7777,16.2291,16.0134,15.9448,213.452,43.3142,0.0337,0.0225183098591549,0.0162542372881355,0.0328,0.0237183098591549,0.0168700564971751,0.0136009852216748,99,99,99,99,99,99
ZTF,15.7397,15.3805,15.2352,15.7587,15.3582,15.1985,15.1598,263.115,22.9034,0.1704,0.1130732394366197,0.0815423728813559,0.1656,0.1178732394366197,0.0877005649717514,0.0696059113300492,99,99,99,99,99,99
ZTF,16.1316,15.8178,15.704,16.1506,15.789,15.6612,15.6425,226.385,59.5762,0.0347,0.0235183098591549,0.0165084745762711,0.0338,0.0247183098591549,0.0177401129943502,0.0146009852216748,99,99,99,99,99,99
ZTF,16.5987,16.2384,16.1088,16.6121,16.2103,16.0665,16.0232,240.282,29.5,0.14265,0.0948140845070422,0.0680338983050847,0.1386,0.0990140845070422,0.0729604519774011,0.0580049261083743,99,99,99,99,99,99
ZTF,16.6501,16.3065,16.1843,16.6678,16.2824,16.1456,16.1105,230.114,35.4432,0.0644,0.0427774647887324,0.0307627118644067,0.0626,0.0445774647887324,0.0326101694915254,0.0262019704433497,99,99,99,99,99,99
ZTF,17.2891,16.9946,16.8523,17.3073,16.9535,16.8153,16.7796,262.151,30.2898,0.13175,0.0868140845070422,0.0627796610169491,0.128,0.0910140845070422,0.067090395480226,0.0537044334975369,99,99,99,99,99,99
ZTF,17.7638,17.095,16.8311,17.7786,17.0888,16.8066,16.6824,248.391,20.4064,0.1981,0.1305915492957746,0.0947966101694915,0.1924,0.1365915492957747,0.1015706214689265,0.0802068965517241,99,99,99,99,99,99
ZTF,15.2148,14.853,14.739,15.234,14.8237,14.6893,14.669,211.617,78.7507,0.0951,0.0622957746478873,0.0452711864406779,0.0924,0.0652957746478873,0.0483502824858757,0.0388029556650246,99,99,99,99,99,99
ZTF,17.603,17.0881,16.8853,17.6207,17.0804,16.8702,16.7992,257.603,73.7934,0.1605,0.1060732394366197,0.0772881355932203,0.156,0.1108732394366197,0.0828305084745762,0.0653054187192118,99,99,99,99,99,99
ZTF,16.774,16.2413,16.0543,16.7749,16.2279,16.0213,15.9439,240.116,73.3707,0.08915,0.0590366197183098,0.0422711864406779,0.0866,0.0614366197183098,0.0453502824858757,0.0368029556650246,99,99,99,99,99,99
ZTF,16.2244,15.7761,15.589,16.225,15.7584,15.5637,15.4985,263.825,37.9733,0.12975,0.0855549295774648,0.0617796610169491,0.126,0.0891549295774648,0.066090395480226,0.0527044334975369,99,99,99,99,99,99
ZTF,17.0781,16.461,16.2187,17.0709,16.4537,16.203,16.1008,247.179,51.6923,0.0674,0.0447774647887323,0.0320169491525423,0.0656,0.0465774647887324,0.0344802259887005,0.0275024630541871,99,99,99,99,99,99
ZTF,17.852,17.4681,17.2995,17.8318,17.453,17.282,17.2227,239.048,59.5194,0.0456,0.0305183098591549,0.0217627118644067,0.0444,0.0317183098591549,0.0236101694915254,0.0189014778325123,99,99,99,99,99,99
ZTF,16.5816,15.9763,15.7588,16.5938,15.9716,15.7237,15.6398,233.82,48.7667,0.04355,0.0285183098591549,0.0205084745762711,0.0422,0.0297183098591549,0.0217401129943502,0.0179014778325123,99,99,99,99,99,99
ZTF,15.9858,15.5719,15.4093,15.9918,15.551,15.3726,15.3336,256.744,29.788,0.1694,0.1120732394366197,0.0812881355932203,0.1646,0.1168732394366197,0.0868305084745762,0.0686059113300492,99,99,99,99,99,99
ZTF,16.8719,16.5027,16.3568,16.8961,16.4709,16.3356,16.2955,223.922,41.3067,0.0436,0.0287774647887323,0.0207627118644067,0.0424,0.0305774647887324,0.0226101694915254,0.0179014778325123,99,99,99,99,99,99
ZTF,16.745,16.2901,16.1274,16.7464,16.2687,16.0897,16.044,264.501,50.5752,0.107,0.0712957746478873,0.0515254237288135,0.104,0.0742957746478873,0.0552203389830508,0.0434039408866995,99,99,99,99,99,99
ZTF,16.0398,15.694,15.5704,16.0602,15.6675,15.5286,15.4923,245.768,43.405,0.0426,0.0277774647887323,0.0205084745762711,0.0414,0.0295774647887324,0.0217401129943502,0.0169014778325123,99,99,99,99,99,99
ZTF,16.0062,15.431,15.2295,16.0137,15.4311,15.2045,15.1255,229.446,57.3779,0.02875,0.0192591549295774,0.0142542372881355,0.028,0.0198591549295774,0.0148700564971751,0.0116009852216748,99,99,99,99,99,99
ZTF,15.8992,15.4585,15.2968,15.9079,15.4397,15.2685,15.2295,255.547,36.5895,0.0712999999999999,0.0470366197183098,0.0340169491525423,0.0692,0.0494366197183098,0.0364802259887005,0.0285024630541871,99,99,99,99,99,99
ZTF,16.5042,16.1279,15.9667,16.5259,16.1015,15.9249,15.871,243.105,24.6915,0.30215,0.199887323943662,0.144322033898305,0.2935999999999999,0.208887323943662,0.1547909604519774,0.1230098522167487,99,99,99,99,99,99
ZTF,17.9188,17.3771,17.1246,17.9516,17.3762,17.1573,17.0758,246.271,29.7054,0.105,0.0695549295774648,0.0505254237288135,0.102,0.0731549295774648,0.0542203389830508,0.043103448275862,99,99,99,99,99,99
ZTF,16.3204,15.7444,15.5129,16.3292,15.7371,15.4912,15.3962,238.921,50.1153,0.04455,0.0295183098591549,0.0215084745762711,0.0431999999999999,0.0307183098591549,0.0227401129943502,0.0179014778325123,99,99,99,99,99,99
ZTF,16.657,16.311,16.1623,16.6804,16.2844,16.1351,16.091,260.447,54.1769,0.11195,0.0742957746478873,0.0535254237288135,0.1088,0.0772957746478873,0.0572203389830508,0.0454039408866995,99,99,99,99,99,99
ZTF,17.3536,16.6497,16.3544,17.3201,16.6379,16.3382,16.1813,257.972,40.1007,0.12185,0.0805549295774648,0.0577796610169491,0.1184,0.0841549295774648,0.0620903954802259,0.0494039408866995,99,99,99,99,99,99
ZTF,16.3683,15.8756,15.6964,16.3667,15.8597,15.6651,15.6009,240.189,66.433,0.11685,0.0765549295774647,0.0555254237288135,0.1134,0.0801549295774648,0.0592203389830508,0.0474039408866995,99,99,99,99,99,99
ZTF,16.7696,16.1218,15.9851,16.7802,16.1055,15.8456,15.7513,222.811,43.9442,0.0722999999999999,0.0477774647887324,0.0340169491525423,0.0702,0.0495774647887324,0.0364802259887005,0.0295024630541871,99,99,99,99,99,99
ZTF,15.5654,15.0899,14.9446,15.5715,15.0613,14.9049,14.8492,221.457,71.5015,0.0593999999999999,0.0387774647887323,0.0280169491525423,0.0576,0.0405774647887324,0.0304802259887005,0.0242019704433497,99,99,99,99,99,99
