FGCM_ID,RA,DEC,FLAG,MAG_STD_G,MAG_STD_R,MAG_STD_I,MAG_STD_Z,MAG_STD_Y,MAGERR_STD_G,MAGERR_STD_R,MAGERR_STD_I,MAGERR_STD_Z,MAGERR_STD_Y,NGOOD_G,NGOOD_R,NGOOD_I,NGOOD_Z,NGOOD_Y,SOURCEID,GAIA_ATLAS-c,GAIA_ATLAS-o
226656,30.3534,5.90482,0,17.9751,17.6529,17.5516,17.5221,17.5303,0.00258449,0.00218636,0.0021716,0.00437558,0.0109041,1,1,1,1,1,-999,-999,-999
227609,31.0627,5.87392,0,18.0699,17.6155,17.4846,17.4425,17.4624,0.00269246,0.00215086,0.00144551,0.00168775,0.0103352,1,1,3,4,1,-999,-999,-999
226872,30.3667,5.89529,0,18.8808,18.3457,18.1827,18.1055,18.134,0.004012,0.0030342,0.0029649,0.00684851,0.0178581,1,1,1,1,1,-999,-999,-999
233748,33.783,5.85225,0,18.6381,17.5686,17.2105,17.0167,16.9869,0.00359182,0.00210514,0.00190137,0.0022336,0.00791176,1,1,1,1,1,-999,-999,-999
231847,34.3003,5.8637,0,18.8798,18.0957,17.8494,17.7185,17.7035,0.00407228,0.00266316,0.00252771,0.00333051,0.0140234,1,1,1,1,1,-999,-999,-999
226910,30.3748,5.8824,0,19.3222,18.6816,18.4507,18.3567,18.3502,0.00512802,0.00363663,0.00344357,0.00839974,0.0214756,1,1,1,1,1,-999,-999,-999
226890,30.4975,5.86573,0,19.2534,18.2537,17.8851,17.6842,17.6697,0.00493425,0.00289515,0.00253913,0.00494075,0.0121905,1,1,1,1,1,-999,-999,-999
69808,355.987,17.1396,0,18.9354,18.4993,18.3375,18.2758,18.3144,0.00440811,0.00349033,0.00361887,0.0045771,0.012115,1,1,1,1,1,-999,-999,-999
66796,356.2,17.1514,0,17.9645,17.5323,17.406,17.3538,17.3879,0.00267682,0.00215475,0.00218686,0.00258442,0.0062493,1,1,1,1,1,2820057934367668480,17.7978,17.5104
71137,355.844,16.9713,0,19.4816,18.8138,18.599,18.4775,18.4921,0.00608666,0.00418175,0.00424723,0.00525284,0.013826,1,1,1,1,1,-999,-999,-999
69803,356.082,17.0796,0,18.2017,18.0503,17.6755,17.5754,17.5527,0.00299392,0.00274644,0.00249387,0.00293101,0.00699319,1,1,1,1,1,2820058381044217472,18.0996,17.915
69714,356.098,17.0738,0,19.6516,18.6674,18.3436,18.1497,18.1224,0.00677021,0.00384242,0.00363009,0.00420369,0.0105019,1,1,1,1,1,-999,-999,-999
69762,356.057,17.0499,0,18.8861,18.0347,17.7583,17.5925,17.5631,0.00428825,0.00272509,0.00260322,0.00296047,0.00704377,1,1,1,1,1,-999,-999,-999
66773,356.209,17.129,0,19.4572,18.7801,18.587,18.4657,18.4747,0.00599827,0.0041047,0.00422749,0.00522132,0.0136914,1,1,1,1,1,-999,-999,-999
69782,356.083,17.0592,0,18.0553,17.0173,16.6557,16.4546,16.4211,0.00279261,0.00176292,0.00162018,0.00169988,0.00343166,1,1,1,1,1,2820055396043728512,17.6122,16.9157
70849,355.873,16.9545,0,19.3152,18.4904,18.2119,18.0567,18.0421,0.00549928,0.00346832,0.00334531,0.00394443,0.00986493,1,1,1,1,1,-999,-999,-999
71369,355.839,16.9383,0,18.4207,18.1087,18.0047,17.9708,18.009,0.00334069,0.00282597,0.00297057,0.00373137,0.00962682,1,1,1,1,1,-999,-999,-999
71275,355.962,16.9901,0,19.4204,18.8598,18.6603,18.5468,18.5291,0.00586365,0.00429864,0.00441816,0.0055174,0.0142288,1,1,1,1,1,-999,-999,-999
69845,356.092,17.0408,0,18.629,17.7836,17.4607,17.2772,17.2505,0.00372518,0.00241234,0.00224269,0.00247909,0.00570573,1,1,1,1,1,-999,-999,-999
69805,356.155,17.0735,0,18.0521,17.602,17.4755,17.4208,17.4271,0.00278753,0.00222115,0.00225983,0.00268244,0.00641813,1,1,1,1,1,-999,-999,-999
66786,356.24,17.1107,0,19.5949,18.533,18.1782,17.968,17.9261,0.00653397,0.00355764,0.00328795,0.00373176,0.00910036,1,1,1,1,1,-999,-999,-999
70783,355.969,16.957,0,18.487,17.389,17.0121,16.8045,16.7649,0.00345302,0.00202718,0.00184053,0.00196098,0.00418459,1,1,1,1,1,2820048661535010176,18.011,17.2762
70889,355.835,16.8925,0,18.424,17.4461,17.1262,16.9296,16.9092,0.00334332,0.00207541,0.00192785,0.00207698,0.00457166,1,1,1,1,1,2819955855881576704,18.0003,17.3574
71276,355.894,16.9117,0,17.7172,17.1299,16.9434,16.8344,16.8312,0.00239964,0.00183376,0.00179275,0.00198777,0.00435644,1,1,1,1,1,2820049550591963520,17.485,17.0892
70884,355.98,16.9505,0,18.2444,17.4596,17.2166,17.0833,17.0649,0.00305616,0.00208724,0.00200355,0.00223818,0.005043,1,1,1,1,1,2820048588519314432,17.9221,17.4051
66793,356.199,17.0579,0,18.1251,17.4872,17.2881,17.182,17.17,0.00288565,0.00211375,0.00207199,0.00235764,0.00541259,1,1,1,1,1,2820056285100158464,17.8605,17.4387
70751,355.704,16.8124,0,19.2608,18.6808,18.5106,18.4124,18.416,0.00533626,0.00387384,0.00402514,0.00502762,0.0130977,1,1,1,1,1,-999,-999,-999
243480,45.32,5.47682,0,18.2434,17.4766,17.2389,17.0914,17.0617,0.00300324,0.00206996,0.00197618,0.00229546,0.00540154,1,1,1,1,1,6818518280857088,17.9255,17.4141
243537,45.3222,5.47014,0,19.2365,18.837,18.7285,18.6651,18.6764,0.00521469,0.00411293,0.00440864,0.00625137,0.0177077,1,1,1,1,1,-999,-999,-999
243319,45.2062,5.61673,0,19.4719,18.556,18.2415,18.0595,18.0235,0.00602962,0.00350444,0.00327438,0.00408661,0.0106671,1,1,1,1,1,-999,-999,-999
242976,45.4657,5.26027,0,18.1723,17.7927,17.6779,17.6181,17.658,0.00289592,0.00237219,0.00241821,0.00308431,0.00813452,1,1,1,1,1,-999,-999,-999
243864,45.1573,5.63969,0,18.3789,17.693,17.4816,17.3589,17.3416,0.0032214,0.00227123,0.00220137,0.00265303,0.00652636,1,1,1,1,1,-999,-999,-999
242813,45.2669,5.48055,0,19.387,18.6496,18.4185,18.2819,18.2933,0.00571493,0.00369158,0.00363362,0.00475117,0.0130907,1,1,1,1,1,-999,-999,-999
243436,45.135,5.64893,0,19.1293,18.7175,18.5985,18.5396,18.5956,0.00489761,0.00383919,0.00406431,0.00570918,0.0165862,1,1,1,1,1,-999,-999,-999
243336,45.2817,5.45439,0,18.6778,18.1535,17.9651,17.8693,17.8804,0.00377422,0.00282628,0.00280429,0.00360724,0.00958271,1,1,1,1,1,-999,-999,-999
242961,45.4625,5.22172,0,19.2148,18.6379,18.4547,18.3644,18.3636,0.00513948,0.00366314,0.00371591,0.00503299,0.0138042,1,1,1,1,1,-999,-999,-999
244387,45.1479,5.61399,0,18.9215,18.3882,18.2154,18.1376,18.1536,0.00433493,0.00319661,0.00322775,0.00430831,0.0117603,1,1,1,1,1,-999,-999,-999
242991,45.4148,5.26791,0,19.9631,18.9251,18.5848,18.3845,18.3524,0.00828339,0.00433051,0.00402117,0.00510277,0.0136894,1,1,1,1,1,-999,-999,-999
457035,45.6175,5.0027,0,19.1349,18.1155,17.7817,17.5804,17.5563,0.00490264,0.00277185,0.00254621,0.00301975,0.00758711,1,1,1,1,1,-999,-999,-999
457036,45.6176,4.9977,0,17.8965,17.0148,16.7253,16.557,16.539,0.00254408,0.0017404,0.00163086,0.00179464,0.00388503,1,1,1,1,1,-999,-999,-999
243212,45.159,5.56674,0,18.7245,18.1175,17.8997,17.7875,17.7759,0.00387729,0.00277682,0.00270979,0.0034268,0.00887896,1,1,1,1,1,-999,-999,-999
243351,45.2087,5.49606,0,18.7764,17.8996,17.619,17.4615,17.4436,0.00398464,0.00249574,0.00234724,0.00281106,0.00700209,1,1,1,1,1,-999,-999,-999
243405,45.1377,5.58294,0,18.2415,17.6951,17.5077,17.4131,17.4333,0.00300482,0.00227327,0.00222854,0.00273607,0.00695061,1,1,1,1,1,-999,-999,-999
244028,45.0763,5.65009,0,18.6023,18.2299,18.1214,18.0688,18.0939,0.00362827,0.0029404,0.00306037,0.00411383,0.0112382,1,1,1,1,1,-999,-999,-999
243135,45.3776,5.25813,0,18.7969,18.4474,18.3272,18.2945,18.3276,0.00402583,0.00329523,0.00344439,0.00479379,0.0134172,1,1,1,1,1,-999,-999,-999
242834,45.2561,5.39132,0,18.7354,18.115,17.9216,17.8114,17.8015,0.00389588,0.00277195,0.00273957,0.00347636,0.00904362,1,1,1,1,1,-999,-999,-999
243237,44.9419,5.7953,0,18.1185,17.4414,17.2293,17.1156,17.1205,0.00282887,0.00204183,0.00196824,0.00232566,0.00561781,1,1,1,1,1,-999,-999,-999
13416,87.3382,17.701,0,18.6607,18.1006,17.9033,17.8134,17.7834,0.176348,0.0404426,0.0289345,0.0346081,0.0166892,2,4,3,4,4,-999,-999,-999
10124,87.3225,17.6894,0,18.0605,17.4548,17.2336,17.1066,17.1004,0.0769078,0.0221854,0.0155319,0.017518,0.00928868,3,4,3,4,4,3398026911685471360,17.8608,17.4191
10177,87.3213,17.687,0,17.9436,17.4993,17.317,17.2075,17.2156,0.0744022,0.0231149,0.0167426,0.0193026,0.0102414,3,4,3,4,4,3398026911685474560,17.8108,17.453
9728,87.3578,17.7067,0,18.5754,18.102,17.9086,17.7713,17.7428,0.158504,0.0404617,0.0290691,0.0332621,0.0160305,2,4,3,4,4,-999,-999,-999
13909,87.3468,17.699,0,18.3347,17.6887,17.429,17.2835,17.2631,0.125533,0.0274574,0.0185346,0.0207622,0.0106428,2,4,3,4,4,-999,-999,-999
10179,87.321,17.6792,0,17.7989,17.1983,16.9773,16.8558,16.8409,0.054603,0.0176181,0.0123645,0.0138861,0.00750855,4,4,3,4,4,3398026804311060480,17.5572,17.1536
13592,87.3316,17.6838,0,18.7568,18.1894,17.9909,17.8859,17.8778,0.287058,0.044055,0.0314357,0.0373046,0.0181497,1,4,3,4,4,-999,-999,-999
13643,87.3361,17.6864,0,18.3906,17.7834,17.5713,17.4581,17.401,0.170999,0.0300115,0.0245426,0.030603,0.0272729,1,4,2,3,1,-999,-999,-999
9729,87.3562,17.6993,0,17.719,17.1698,16.9638,16.8345,16.813,0.05054,0.0187945,0.0122272,0.0136212,0.00734185,4,3,3,4,4,3398027250985797248,17.524,17.1066
10104,87.3774,17.7059,0,18.4741,17.9092,17.6861,17.5766,17.5558,0.116253,0.033751,0.023567,0.0274315,0.0136575,3,4,3,4,4,-999,-999,-999
13913,87.3471,17.6817,0,17.5853,17.0293,16.835,16.7228,16.6967,0.0444839,0.015169,0.0109149,0.0123069,0.00669121,4,4,3,4,4,3398027014764672256,17.3725,16.9862
13324,87.3408,17.6761,0,18.3349,17.7435,17.5441,17.4222,17.3994,0.101084,0.0289576,0.0206425,0.0236688,0.0119657,3,4,3,4,4,-999,-999,-999
13632,87.3911,17.7101,0,18.8069,18.1321,17.8511,17.6925,17.6589,0.302401,0.0594197,0.027471,0.030727,0.0170769,1,2,3,4,3,-999,-999,-999
13559,87.3578,17.6856,0,18.6436,17.9781,17.739,17.6245,17.5905,0.246827,0.0388459,0.0247555,0.0287959,0.0140723,1,3,3,4,4,-999,-999,-999
9811,87.3243,17.662,0,17.7865,17.1107,16.8643,16.7325,16.6965,0.0636764,0.0163018,0.0111939,0.0124052,0.00669835,3,4,3,4,4,3398026602447852288,17.5632,17.0652
15357,87.4143,17.7213,0,17.4759,17.3377,17.3359,17.3046,17.2956,0.0400763,0.0199704,0.0170785,0.0279447,0.0109452,4,4,3,2,4,3398033023421900672,17.4139,17.3602
13887,87.4035,17.711,0,17.9736,17.4194,17.201,17.0666,17.0665,0.0648249,0.0214986,0.0183358,0.0257205,0.0192311,4,4,2,2,1,3398032993359071872,17.7439,17.3675
14867,87.3162,17.6515,0,17.8057,17.1748,16.9412,16.8127,16.7966,0.0549947,0.017239,0.0119736,0.0151437,0.00811883,4,4,3,3,3,3398026499368655232,17.5668,17.1117
10180,87.3206,17.6542,0,18.6306,17.7315,17.3875,17.1793,17.1346,0.167525,0.0286191,0.0178623,0.018757,0.0095667,2,4,3,4,4,-999,-999,-999
14863,87.4279,17.725,0,17.7305,17.0961,16.8351,16.7233,16.6751,0.0694943,0.03064,0.0191261,0.0263613,0.0146063,2,1,1,1,1,3398033126501126400,17.4967,17.0408
9721051,90.8236,-26.8934,0,18.5441,18.0569,17.9011,17.8423,17.8579,0.00324168,0.00250252,0.00274438,0.00338442,0.00940522,1,1,1,1,1,-999,-999,-999
9720993,90.8235,-26.9078,0,17.7206,17.1948,17.0567,16.9936,16.9956,0.002267,0.00178397,0.00184893,0.00211978,0.00516093,1,1,1,1,1,2910290352534436992,17.501,17.154
9721394,90.8168,-26.8848,0,19.2882,18.3026,18.0087,17.8492,17.804,0.00477,0.0028096,0.00290821,0.00339816,0.00904304,1,1,1,1,1,-999,-999,-999
9721048,90.8003,-26.8943,0,19.4359,18.9453,18.7932,18.7206,18.7265,0.00518743,0.0039286,0.00468196,0.00612277,0.0183998,1,1,1,1,1,-999,-999,-999
9721291,90.8128,-26.916,0,17.7798,17.0964,16.8528,16.7552,16.7236,0.00231914,0.00172832,0.00171209,0.00190234,0.00433867,1,1,1,1,1,2910290322471687424,17.4827,17.0098
9720953,90.8542,-26.9006,0,18.6165,18.0503,17.8881,17.8064,17.8067,0.00335744,0.00249525,0.00272511,0.0033101,0.00905894,1,1,1,1,1,-999,-999,-999
9721062,90.8496,-26.9232,0,18.5642,18.0746,17.9507,17.9093,17.9111,0.00327333,0.00252274,0.00281953,0.00352883,0.00978289,1,1,1,1,1,-999,-999,-999
9721059,90.7783,-26.911,0,19.0029,18.2198,17.9703,17.8423,17.8008,0.0040868,0.00269977,0.00284808,0.00338385,0.00902215,1,1,1,1,1,-999,-999,-999
9721034,90.7724,-26.8831,0,19.2065,18.4855,18.2721,18.1746,18.1427,0.00456121,0.0030754,0.00338269,0.00418828,0.0116423,1,1,1,1,1,-999,-999,-999
9721295,90.8619,-26.8738,0,19.2699,18.2542,17.9364,17.7753,17.7181,0.00472149,0.00274509,0.00279508,0.00324742,0.00849597,1,1,1,1,1,-999,-999,-999
9721398,90.8691,-26.8774,0,17.4765,17.0469,16.9377,16.8964,16.9212,0.00207172,0.00170138,0.00176663,0.0020257,0.00491694,1,1,1,1,1,2910291215824872704,17.2946,17.0177
9721066,90.7633,-26.8932,0,17.482,17.1178,17.0205,16.9971,17.0142,0.00207592,0.00173968,0.00182324,0.00212346,0.00522382,1,1,1,1,1,2910290558692877440,17.324,17.0899
9721196,90.8899,-26.9171,0,18.0738,17.762,17.6605,17.6542,17.6711,0.00261746,0.00220241,0.00242334,0.00302057,0.00820981,1,1,1,1,1,-999,-999,-999
9721378,90.7434,-26.8936,0,18.5071,18.2028,18.1345,18.1236,18.1667,0.00318552,0.0026766,0.00312512,0.00405028,0.0118515,1,1,1,1,1,-999,-999,-999
9721384,90.8965,-26.8871,0,19.3503,18.332,17.9997,17.8239,17.7859,0.0049379,0.00285032,0.0028933,0.00334536,0.00892384,1,1,1,1,1,-999,-999,-999
9717658,90.7997,-26.8269,0,17.4996,17.0818,16.9399,16.8974,16.9252,0.00209438,0.00171889,0.00176557,0.00202304,0.00492859,1,1,1,1,1,2910304135086971904,17.3266,17.0399
9721030,90.7364,-26.8956,0,19.3396,18.4439,18.1504,17.9858,17.9706,0.00490942,0.00301218,0.00314991,0.00370336,0.0102253,1,1,1,1,1,-999,-999,-999
9719749,90.8132,-26.8236,0,18.1289,17.6673,17.5522,17.5129,17.5207,0.00268881,0.00211781,0.00229361,0.00277656,0.00737465,1,1,1,1,1,-999,-999,-999
9716621,90.8156,-26.8224,0,18.2139,17.8705,17.7643,17.7376,17.7547,0.00279096,0.0023031,0.00254949,0.0031673,0.00871981,1,1,1,1,1,-999,-999,-999
9721077,90.9046,-26.9075,0,18.9517,18.5267,18.3802,18.3226,18.3342,0.00397999,0.00313949,0.00360962,0.00462713,0.0134841,1,1,1,1,1,-999,-999,-999
15414736,328.246,-39.2453,0,19.207,18.4754,18.2555,18.1374,18.1485,0.00514274,0.0032528,0.00330304,0.00403948,0.0191951,1,1,1,1,1,-999,-999,-999
15414701,328.43,-39.241,0,19.0349,18.5326,18.375,18.3093,18.354,0.00464687,0.00335349,0.00354397,0.0045261,0.0229331,1,1,1,1,1,-999,-999,-999
15414981,328.265,-39.255,0,19.1614,18.3582,18.0985,17.9523,17.9581,0.00500706,0.00305894,0.00302079,0.00358897,0.0163218,1,1,1,1,1,-999,-999,-999
15414911,328.455,-39.258,0,18.8151,18.8022,18.6746,18.7142,18.83,0.00409811,0.00389268,0.0042604,0.0059967,0.0350779,1,1,1,1,1,6584969435033927680,18.809,18.7757
15414737,328.524,-39.2636,0,18.3955,17.7217,17.5075,17.408,17.4159,0.00328025,0.00225932,0.00223176,0.00260822,0.0104556,1,1,1,1,1,-999,-999,-999
15414994,328.345,-39.271,0,19.6435,18.7969,18.5313,18.3939,18.3715,0.00672398,0.00388193,0.00389366,0.00479244,0.023301,1,1,1,1,1,-999,-999,-999
15414940,328.471,-39.2707,0,18.1586,17.8033,17.7083,17.6824,17.7077,0.00291366,0.00234135,0.00245926,0.00304659,0.0132458,1,1,1,1,1,-999,-999,-999
15414706,328.205,-39.2794,0,19.029,18.4779,18.3144,18.2345,18.2391,0.0046314,0.00325695,0.00341917,0.00430559,0.0207565,1,1,1,1,1,-999,-999,-999
15418570,330.136,-39.1532,0,17.7318,17.3499,17.2493,17.2371,99,0.00232294,0.00192515,0.00197314,0.00237055,99,1,1,1,1,0,6574233842157526656,17.5816,17.3229
15415021,328.301,-39.2881,0,19.4651,18.4403,18.0885,17.896,17.8945,0.00601873,0.00319313,0.00300323,0.00346549,0.0154724,1,1,1,1,1,-999,-999,-999
15418593,330.288,-39.1429,0,18.8924,18.474,18.3426,18.3022,99,0.00401726,0.00322306,0.00341966,0.00449542,99,1,1,1,1,0,-999,-999,-999
16618861,329.125,-39.2551,0,19.3399,18.5391,18.2758,18.1211,18.0842,0.00556157,0.00335691,0.00333397,0.0039998,0.0181728,1,1,1,1,1,-999,-999,-999
16619026,329.328,-39.2428,0,18.2954,17.8148,17.6922,17.642,17.6908,0.00311577,0.00234863,0.0024351,0.0029772,0.0130518,1,1,1,1,1,-999,-999,-999
15418262,330.342,-39.1417,0,17.9322,17.7134,17.5123,17.5352,99,0.00252423,0.00223008,0.00221324,0.00278653,99,1,1,1,1,0,-999,-999,-999
16618513,328.528,-39.2891,0,18.7182,18.1267,17.9477,17.8628,17.89,0.00388976,0.00272263,0.00278266,0.00339533,0.0154117,1,1,1,1,1,-999,-999,-999
16618780,329.196,-39.2581,0,19.6633,18.9988,18.796,18.6988,18.73,0.00679694,0.0043502,0.00459026,0.00593498,0.0320339,1,1,1,1,1,-999,-999,-999
15418293,330.178,-39.1662,0,18.9682,18.3624,18.1721,18.0958,99,0.0041871,0.00303955,0.00310119,0.00392143,99,1,1,1,1,0,-999,-999,-999
16618809,329.007,-39.2705,0,19.4748,18.7004,18.3901,18.2337,18.2211,0.00603997,0.00366686,0.00356558,0.00430626,0.0204342,1,1,1,1,1,-999,-999,-999
15418448,330.077,-39.1783,0,18.6777,18.2868,18.1853,18.1491,99,0.00358872,0.00292296,0.00312499,0.00406004,99,1,1,1,1,0,-999,-999,-999
15414998,328.502,-39.2945,0,17.7276,17.4087,17.3262,17.3133,17.3514,0.00239362,0.00198748,0.00205756,0.00247924,0.0099305,1,1,1,1,1,6584969095733565312,17.587,17.3789
16352479,306.456,-39.1397,0,18.4036,17.7068,17.4833,17.3678,99,0.00246835,0.0023711,0.0022606,0.00262417,99,2,1,1,1,0,-999,-999,-999
16352576,306.499,-39.1399,0,17.581,17.1948,17.0831,17.0463,99,0.00236773,0.00189824,0.00189149,0.00221259,99,1,1,1,1,0,6681062941667758848,17.4327,17.1627
16352499,306.471,-39.1649,0,19.4591,18.9348,18.7714,18.6923,99,0.00465599,0.00469508,0.00476725,0.00625969,99,2,1,1,1,0,-999,-999,-999
16352999,306.558,-39.1375,0,18.5321,18.004,17.8364,17.7534,99,0.00356827,0.00274764,0.00270792,0.00329708,99,1,1,1,1,0,-999,-999,-999
16352547,306.488,-39.1736,0,18.6282,18.3247,18.2377,18.2131,99,0.0027959,0.00326558,0.00340387,0.00445354,99,2,1,1,1,0,-999,-999,-999
16352476,306.533,-39.157,0,19.6124,18.9122,18.6582,18.5267,99,0.00515255,0.00462981,0.00442429,0.0055472,99,2,1,1,1,0,-999,-999,-999
16352588,306.483,-39.1778,0,18.0031,17.3684,17.1834,17.0911,99,0.00200002,0.0020374,0.00197232,0.00226303,99,2,1,1,1,0,-999,-999,-999
16352892,306.599,-39.139,0,18.1408,17.6297,17.46,17.3645,99,0.00214449,0.00228676,0.00223565,0.00261955,99,2,1,1,1,0,-999,-999,-999
16352798,306.589,-39.1502,0,18.2206,17.8482,17.7302,17.6895,99,0.00223479,0.00253889,0.00255975,0.00317018,99,2,1,1,1,0,-999,-999,-999
16352563,306.459,-39.2008,0,18.378,18.0439,17.9539,17.9328,99,0.0024311,0.00280486,0.00288888,0.00369551,99,2,1,1,1,0,-999,-999,-999
16352872,306.566,-39.1673,0,19.1206,18.2943,18.0192,17.8609,99,0.00375879,0.00321179,0.0029952,0.00352672,99,2,1,1,1,0,-999,-999,-999
16352503,306.469,-39.205,0,18.5873,18.076,17.9503,17.8855,99,0.00367489,0.00285292,0.00288272,0.00358399,99,1,1,1,1,0,-999,-999,-999
16352562,306.459,-39.2125,0,18.3775,17.8211,17.6295,17.5245,99,0.00243227,0.00250546,0.00243,0.00287099,99,2,1,1,1,0,-999,-999,-999
16351237,306.578,-39.1676,0,19.2917,18.8928,18.7673,18.7227,99,0.00417899,0.00457294,0.00475472,0.00640264,99,2,1,1,1,0,-999,-999,-999
16353018,306.569,-39.1716,0,17.9117,17.5174,17.4107,17.374,99,0.00191043,0.00217297,0.00218457,0.00263408,99,2,1,1,1,0,6681061975299082240,17.7503,17.4823
16352480,306.468,-39.2119,0,19.3005,18.9395,18.8313,18.8052,99,0.00420187,0.00470821,0.00496232,0.00680888,99,2,1,1,1,0,-999,-999,-999
16351291,306.561,-39.1781,0,19.2897,18.4871,18.2313,18.0856,99,0.00417964,0.00358321,0.00338903,0.00408375,99,2,1,1,1,0,-999,-999,-999
16351292,306.562,-39.1844,0,18.2877,17.889,17.7744,17.725,99,0.00231601,0.00259114,0.00262002,0.00323984,99,2,1,1,1,0,-999,-999,-999
16352607,306.504,-39.2133,0,18.4121,17.8054,17.6166,17.5143,99,0.00247909,0.00248629,0.00241426,0.00285388,99,2,1,1,1,0,-999,-999,-999
16353083,306.682,-39.1453,0,19.4924,18.9944,18.8399,18.7534,99,0.00475741,0.00487463,0.00499003,0.0065489,99,2,1,1,1,0,-999,-999,-999
9343254,38.0001,-26.6506,0,18.5046,18.213,18.1247,18.1063,18.155,0.00134401,0.00117005,0.00157672,0.00198608,0.00552263,6,6,4,5,4,-999,-999,-999
9343152,38.0012,-26.6413,0,18.5428,18.279,18.2169,18.2195,18.2833,0.00150404,0.00121004,0.00185745,0.00233169,0.00668983,5,6,3,4,3,-999,-999,-999
9342535,38.0179,-26.6384,0,18.0211,17.6003,17.4729,17.4289,17.456,0.00106771,0.000805383,0.00100169,0.00127553,0.00333739,6,7,5,5,4,5070407767094118144,17.8528,17.5813
9343150,38.0507,-26.687,0,18.0109,17.52,17.3734,17.3192,17.3363,0.001056,0.000847893,0.00108629,0.00122357,0.0035361,6,6,4,5,4,5070406667582442368,17.8209,17.4832
9336788,37.9574,-26.5859,16,17.9733,17.6102,17.5005,17.4694,17.5079,0.00104543,0.000816666,0.00102214,0.00121854,0.00299008,6,7,5,6,6,5070455119108830592,17.8403,17.5856
9342601,38.0026,-26.7608,16,18.7119,17.7395,17.3893,17.2003,17.1723,0.00137276,0.00092363,0.000871474,0.000967886,0.00201813,7,6,6,7,6,-999,-999,-999
9343329,38.0977,-26.7351,0,19.4726,18.5325,18.2146,18.044,18.0187,0.00231885,0.00139763,0.00176597,0.00177605,0.00393305,6,6,4,6,5,-999,-999,-999
9344107,38.1184,-26.7268,0,18.1512,17.7433,17.6289,17.5895,17.6159,0.000944207,0.000876097,0.000938572,0.00125482,0.00243807,9,7,7,7,8,-999,-999,-999
9336451,38.08,-26.5704,0,17.756,17.4491,17.3749,17.3703,17.4159,0.000889777,0.000716751,0.0008817,0.00107893,0.00223687,7,8,6,7,7,5070408454288961536,17.622,17.4278
9340457,37.8821,-26.6752,0,17.9672,17.555,17.4459,17.4163,17.4468,0.00096701,0.000792345,0.00099941,0.00120401,0.00278387,7,7,5,6,5,5070430861133546624,17.8027,17.5324
9337893,38.0556,-26.5569,0,19.0052,18.5338,18.3774,18.3179,18.3348,0.0016174,0.00127585,0.00148855,0.00236601,0.00553096,7,7,6,5,6,-999,-999,-999
9340455,37.8859,-26.6081,0,18.2755,17.7026,17.5057,17.4191,17.4181,0.00119572,0.00099343,0.00113075,0.00118753,0.0026778,6,5,4,6,4,-999,-999,-999
9344066,38.1451,-26.7121,16,17.8663,17.1603,16.9515,16.8489,16.8446,0.000788917,0.000577604,0.000607063,0.000727569,0.0014355,10,10,9,9,9,5070402789227318016,17.5666,17.0916
9344105,38.143,-26.7171,16,18.8201,18.088,17.8383,17.7097,17.6975,0.00130685,0.00090055,0.000963973,0.0011957,0.00249512,9,9,8,9,9,-999,-999,-999
9336600,38.0724,-26.5495,0,18.4948,18.2234,18.1573,18.1543,18.2015,0.00110267,0.00101978,0.00114584,0.00171296,0.00369309,9,8,8,8,8,-999,-999,-999
9344210,38.1595,-26.6546,0,19.4066,18.6149,18.3321,18.1835,18.1738,0.00190976,0.00126094,0.00147366,0.00183192,0.00388883,8,8,6,7,6,-999,-999,-999
9344021,38.1156,-26.7636,0,17.7018,17.1056,16.8989,16.8032,16.8064,0.000820718,0.000732173,0.000721667,0.000794274,0.00168295,8,6,6,7,5,5070378874849414784,17.4579,17.0512
9336407,38.0437,-26.5268,0,18.7303,17.8695,17.5427,17.3694,17.3404,0.0013692,0.000909012,0.00114946,0.00107184,0.00327316,7,7,4,7,5,-999,-999,-999
9337085,38.0884,-26.5373,0,18.1703,17.6606,17.5128,17.4469,17.4666,0.000982686,0.000778768,0.000948954,0.00105308,0.00318369,8,8,6,8,6,-999,-999,-999
9343855,37.8618,-26.7375,0,18.518,18.0058,17.8354,17.7641,17.7762,0.00159313,0.00126607,0.0015184,0.00179566,0.00473978,4,4,3,4,3,-999,-999,-999
5647155,32.8607,-16.5593,0,19.2849,18.9989,18.9265,18.9122,18.9405,0.0019488,0.00167246,0.00187035,0.00326711,0.011758,7,7,7,5,3,-999,-999,-999
5648197,32.9231,-16.5242,0,17.5991,17.2024,17.094,17.0584,17.0871,0.000837536,0.000691968,0.000778894,0.00104926,0.00235494,7,7,6,5,4,5144514099187042944,17.4434,17.1758
5647626,32.8809,-16.5744,0,19.6687,18.6509,18.3156,18.1311,18.0937,0.00245268,0.00126852,0.00119585,0.00198386,0.00454929,7,8,8,5,5,-999,-999,-999
5646939,32.9461,-16.5006,0,18.6501,18.0674,17.892,17.8126,17.8101,0.00158846,0.00117327,0.0012238,0.00209258,0.0054717,5,5,5,3,2,-999,-999,-999
