survey,SDSS_AB_g,SDSS_AB_r,SDSS_AB_i,SDSS_AB_z,PS1_g,PS1_r,PS1_i,PS1_z,RA,DEC,SDSS_AB_g_AV,SDSS_AB_r_AV,SDSS_AB_i_AV,SDSS_AB_z_AV,PS1_g_AV,PS1_r_AV,PS1_i_AV,PS1_z_AV
SDSS_AB,18.2349,17.7154,17.529,17.4599,18.1176,17.6872,17.5246,17.4768,309.031,1.2254,0.2479425,0.17119436619718312,0.1272090395480226,0.09510467980295567,0.2388,0.17016901408450705,0.12618079096045198,0.10010837438423645
SDSS_AB,17.3907,16.6166,16.3648,16.2245,17.2752,16.615,16.3584,16.2691,309.031,0.773084,0.2459425,0.16925633802816906,0.12526553672316385,0.09410467980295567,0.2368,0.1683098591549296,0.12431073446327684,0.09910837438423645
SDSS_AB,18.5373,17.8978,17.6382,17.4862,18.4552,17.8782,17.6257,17.5317,309.031,-0.146177,0.32392375,0.2230084507042254,0.16598305084745762,0.12413546798029557,0.3118,0.22174647887323948,0.16466101694915256,0.13061083743842364
SDSS_AB,17.7988,17.3203,17.1569,17.0939,17.7109,17.2956,17.137,17.0939,309.032,1.2259,0.2479425,0.17119436619718312,0.1272090395480226,0.09510467980295567,0.2388,0.17016901408450705,0.12618079096045198,0.10010837438423645
SDSS_AB,18.7537,18.0646,17.8297,17.7265,18.6328,18.0502,17.8344,17.7392,309.032,0.77338,0.2459425,0.16925633802816906,0.12526553672316385,0.09410467980295567,0.2368,0.1683098591549296,0.12431073446327684,0.09910837438423645
SDSS_AB,16.9182,16.3913,16.1854,16.1145,16.841,16.3773,16.1979,16.1449,309.035,0.268146,0.27893375000000004,0.19213239436619722,0.14215254237288136,0.10711699507389162,0.2684,0.19102816901408454,0.1410508474576271,0.11270935960591133
SDSS_AB,17.7045,16.8518,16.582,16.4162,17.5826,16.8675,16.5718,16.46,309.038,1.08781,0.2659375,0.18319436619718313,0.13615254237288135,0.10211083743842364,0.256,0.18216901408450706,0.13505084745762713,0.10740886699507389
SDSS_AB,17.6581,17.2544,17.1182,17.0624,17.5893,17.2528,17.1113,17.0818,309.038,1.17985,0.25894,0.17819436619718312,0.1322090395480226,0.09911083743842365,0.2494,0.17716901408450705,0.131180790960452,0.1044088669950739
SDSS_AB,18.6032,17.6787,17.3759,17.1924,18.4535,17.6866,17.3782,17.2565,309.038,1.15761,0.2649375,0.18219436619718313,0.1352090395480226,0.10111083743842365,0.255,0.18116901408450706,0.134180790960452,0.10640886699507389
SDSS_AB,18.9297,18.4597,18.3143,18.2495,18.8894,18.459,18.2754,18.2097,309.039,1.09281,0.2659375,0.18319436619718313,0.13615254237288135,0.10211083743842364,0.256,0.18216901408450706,0.13505084745762713,0.10740886699507389
SDSS_AB,18.8978,18.4246,18.2804,18.2047,18.8139,18.4315,18.2687,18.2248,309.04,1.08232,0.2659375,0.18319436619718313,0.13615254237288135,0.10211083743842364,0.256,0.18216901408450706,0.13505084745762713,0.10740886699507389
SDSS_AB,18.6401,17.8957,17.5999,17.4316,18.5346,17.8893,17.6286,17.4887,309.04,0.771426,0.2459425,0.16925633802816906,0.12526553672316385,0.09410467980295567,0.2368,0.1683098591549296,0.12431073446327684,0.09910837438423645
SDSS_AB,17.2617,16.5831,16.3824,16.271,17.1543,16.5823,16.3687,16.2981,309.04,0.743621,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
SDSS_AB,17.6427,17.1495,16.9854,16.8888,17.5811,17.1537,16.9917,16.9356,309.041,1.20342,0.25594,0.17619436619718312,0.13115254237288138,0.09810467980295567,0.2464,0.17516901408450705,0.13005084745762713,0.10310837438423645
SDSS_AB,16.7683,16.3344,16.1926,16.1183,16.7046,16.3312,16.184,16.1519,309.041,0.739589,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
SDSS_AB,18.4912,18.0336,17.8866,17.8019,18.4401,18.0345,17.8816,17.8513,309.041,0.727575,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
SDSS_AB,17.7445,17.0828,16.8635,16.7366,17.6449,17.0806,16.8521,16.7793,309.043,0.756295,0.2459425,0.16925633802816906,0.12526553672316385,0.09410467980295567,0.2368,0.1683098591549296,0.12431073446327684,0.09910837438423645
SDSS_AB,16.8036,16.1138,15.8708,15.7466,16.704,16.1036,15.8596,15.7668,309.043,-0.0979332,0.31592625,0.2180084507042254,0.16198305084745762,0.12112931034482759,0.3042,0.21674647887323947,0.16066101694915255,0.12731034482758619
SDSS_AB,17.5945,17.1015,16.9291,16.8773,17.5176,17.0887,16.9308,16.8814,309.044,0.365303,0.27493500000000004,0.18913239436619722,0.14015254237288136,0.10511699507389162,0.2646,0.18802816901408453,0.1390508474576271,0.11070935960591133
SDSS_AB,16.4748,15.8505,15.63,15.5181,16.3855,15.8426,15.633,15.5494,309.045,-0.882259,0.40690374999999995,0.27976056338028177,0.20775706214689266,0.15616625615763546,0.3916,0.2781830985915494,0.2061412429378531,0.16411330049261083
SDSS_AB,18.8317,18.3669,18.2261,18.1659,18.7425,18.3759,18.2431,18.2304,309.046,-0.100028,0.319925,0.2200084507042254,0.16398305084745762,0.12213546798029556,0.308,0.21874647887323947,0.16266101694915255,0.12861083743842364
SDSS_AB,18.1301,17.3589,17.0532,16.8721,18.0206,17.3576,17.0563,16.9181,309.047,1.12965,0.2669375,0.18413239436619722,0.1362090395480226,0.10211083743842364,0.257,0.18302816901408453,0.135180790960452,0.10740886699507389
SDSS_AB,16.1062,15.5261,15.338,15.2446,16.0128,15.5149,15.3302,15.264,309.048,-0.857862,0.402905,0.27776056338028177,0.20575706214689266,0.15416625615763546,0.38780000000000003,0.2761830985915494,0.2041412429378531,0.16211330049261083
SDSS_AB,16.0183,15.5307,15.3601,15.2844,15.9415,15.525,15.3588,15.3071,309.05,-0.885062,0.40690374999999995,0.27976056338028177,0.20775706214689266,0.15616625615763546,0.3916,0.2781830985915494,0.2061412429378531,0.16411330049261083
SDSS_AB,15.841,15.0876,14.7847,14.626,15.7207,15.0864,14.7778,14.6577,309.052,1.11606,0.2659375,0.18319436619718313,0.13615254237288135,0.10211083743842364,0.256,0.18216901408450706,0.13505084745762713,0.10740886699507389
SDSS_AB,15.9733,15.4811,15.3229,15.2593,15.9047,15.4866,15.3206,15.2853,309.052,1.19027,0.25494,0.17525633802816903,0.1302090395480226,0.09810467980295567,0.2454,0.1743098591549296,0.12918079096045199,0.10310837438423645
SDSS_AB,18.4799,17.9941,17.8301,17.7364,18.4265,17.9898,17.8272,17.7737,309.053,0.725861,0.2419425,0.16625633802816905,0.12326553672316384,0.09210467980295567,0.2328,0.1653098591549296,0.12231073446327684,0.09710837438423645
SDSS_AB,18.7519,18.2899,18.1437,18.07,18.6815,18.2947,18.1476,18.0869,309.053,1.17693,0.25494,0.17525633802816903,0.1302090395480226,0.09810467980295567,0.2454,0.1743098591549296,0.12918079096045199,0.10310837438423645
SDSS_AB,18.3479,17.8889,17.748,17.6885,18.2956,17.8879,17.745,17.7158,309.053,1.2323,0.2439425,0.16825633802816906,0.1252090395480226,0.09310467980295567,0.2348,0.1673098591549296,0.12418079096045198,0.09810837438423645
SDSS_AB,17.8319,17.2336,17.0014,16.866,17.7375,17.2339,16.9951,16.9102,309.055,0.760762,0.24294374999999999,0.16725633802816905,0.12426553672316384,0.09310467980295567,0.23399999999999999,0.1663098591549296,0.12331073446327684,0.09810837438423645
SDSS_AB,17.5962,17.1406,16.9828,16.925,17.5134,17.141,16.9912,16.9585,309.055,1.16953,0.26293875,0.18119436619718313,0.1342090395480226,0.10111083743842365,0.2532,0.18016901408450706,0.133180790960452,0.10640886699507389
SDSS_AB,17.7647,17.327,17.1763,17.1336,17.6905,17.3235,17.1929,17.1495,309.056,1.12685,0.2649375,0.18219436619718313,0.13515254237288135,0.10111083743842365,0.255,0.18116901408450706,0.13405084745762713,0.10640886699507389
SDSS_AB,18.3395,17.5914,17.3255,17.1917,18.2231,17.5909,17.3412,17.2303,309.056,0.26638,0.27693500000000004,0.19013239436619722,0.14115254237288136,0.10611699507389162,0.2666,0.18902816901408453,0.1400508474576271,0.11170935960591133
SDSS_AB,18.7636,18.099,17.8481,17.695,18.6904,18.0883,17.8232,17.7026,309.057,-0.892599,0.41890125,0.2886985915492958,0.2137005649717514,0.16017241379310346,0.4032,0.2870422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,17.9272,17.3179,17.1186,17.0239,17.838,17.316,17.1114,17.0538,309.058,1.18271,0.25494,0.17525633802816903,0.1302090395480226,0.09810467980295567,0.2454,0.1743098591549296,0.12918079096045199,0.10310837438423645
SDSS_AB,18.0012,17.3769,17.1859,17.0645,17.9252,17.3835,17.1769,17.1288,309.058,0.713795,0.23994374999999998,0.16525633802816905,0.12226553672316384,0.09209852216748768,0.23099999999999998,0.1643098591549296,0.12131073446327684,0.09680788177339901
SDSS_AB,18.1126,17.5839,17.4001,17.3206,18.0291,17.5875,17.4173,17.3522,309.058,0.226978,0.27893500000000004,0.19213239436619722,0.14215254237288136,0.10711699507389162,0.2686,0.19102816901408454,0.1410508474576271,0.11270935960591133
SDSS_AB,17.7865,17.3204,17.1708,17.1095,17.7252,17.3233,17.1804,17.14,309.06,1.15444,0.26293875,0.18119436619718313,0.1342090395480226,0.10111083743842365,0.2532,0.18016901408450706,0.133180790960452,0.10640886699507389
SDSS_AB,18.8214,18.1328,17.8792,17.7678,18.7141,18.1332,17.9059,17.8074,309.06,0.240618,0.27893500000000004,0.19213239436619722,0.14215254237288136,0.10711699507389162,0.2686,0.19102816901408454,0.1410508474576271,0.11270935960591133
SDSS_AB,18.38,17.6531,17.4053,17.2317,18.2633,17.6409,17.3907,17.2961,309.06,-0.0569051,0.30392874999999997,0.2090704225352113,0.15509604519774012,0.1161293103448276,0.29259999999999997,0.207887323943662,0.15392090395480226,0.12231034482758621
SDSS_AB,18.9531,18.4549,18.2778,18.1952,18.9054,18.4457,18.2668,18.2184,309.061,0.707076,0.23994374999999998,0.16525633802816905,0.12226553672316384,0.09209852216748768,0.23099999999999998,0.1643098591549296,0.12131073446327684,0.09680788177339901
SDSS_AB,17.2971,16.7825,16.6131,16.522,17.2064,16.7786,16.6065,16.5468,309.062,-0.118912,0.318925,0.2200084507042254,0.16303954802259887,0.12213546798029556,0.307,0.21874647887323947,0.1617909604519774,0.12861083743842364
SDSS_AB,16.8621,16.1863,15.9642,15.8555,16.756,16.1882,15.9745,15.8932,309.062,1.16204,0.26293875,0.18119436619718313,0.1342090395480226,0.10111083743842365,0.2532,0.18016901408450706,0.133180790960452,0.10640886699507389
SDSS_AB,17.2167,16.7395,16.5589,16.4652,17.1547,16.7346,16.5612,16.5056,309.062,-0.881868,0.41890125,0.2886985915492958,0.2137005649717514,0.16017241379310346,0.4032,0.2870422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,17.4397,16.9026,16.7306,16.6234,17.3645,16.9129,16.7232,16.6645,309.062,0.718881,0.23994374999999998,0.16525633802816905,0.12226553672316384,0.09209852216748768,0.23099999999999998,0.1643098591549296,0.12131073446327684,0.09680788177339901
SDSS_AB,18.4265,17.9312,17.8063,17.736,18.3422,17.9309,17.802,17.7949,309.063,-0.0507419,0.30392874999999997,0.2090704225352113,0.15509604519774012,0.1161293103448276,0.29259999999999997,0.207887323943662,0.15392090395480226,0.12231034482758621
SDSS_AB,17.5765,17.0978,16.9337,16.8482,17.5146,17.1125,16.9377,16.8951,309.064,1.14706,0.2649375,0.18219436619718313,0.13515254237288135,0.10111083743842365,0.255,0.18116901408450706,0.13405084745762713,0.10640886699507389
SDSS_AB,17.9487,17.1641,16.8871,16.7561,17.8281,17.1622,16.9082,16.7999,309.064,0.243488,0.27893500000000004,0.19213239436619722,0.14215254237288136,0.10711699507389162,0.2686,0.19102816901408454,0.1410508474576271,0.11270935960591133
SDSS_AB,17.5316,16.8357,16.6173,16.5077,17.438,16.8442,16.6293,16.5517,309.066,0.825647,0.25094125,0.17319436619718312,0.1282090395480226,0.09610467980295567,0.2416,0.17216901408450705,0.12718079096045198,0.10110837438423645
SDSS_AB,18.9044,18.3782,18.2053,18.1254,18.8834,18.3816,18.1945,18.1698,309.066,0.779093,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
SDSS_AB,18.3231,17.8347,17.664,17.5782,18.2653,17.8361,17.6744,17.6497,309.068,-0.915906,0.41690125,0.2866985915492958,0.2127005649717514,0.15917857142857145,0.4012,0.2850422535211268,0.21101129943502825,0.1677142857142857
SDSS_AB,17.4663,16.946,16.7559,16.6592,17.3825,16.9447,16.7584,16.6932,309.068,0.808022,0.24694125,0.17019436619718314,0.1262090395480226,0.09410467980295567,0.2376,0.16916901408450707,0.12518079096045198,0.09910837438423645
SDSS_AB,17.2317,16.5966,16.3855,16.2583,17.1462,16.6051,16.3785,16.2835,309.069,0.718524,0.23994374999999998,0.16525633802816905,0.12226553672316384,0.09209852216748768,0.23099999999999998,0.1643098591549296,0.12131073446327684,0.09680788177339901
SDSS_AB,18.8097,18.0289,17.7619,17.6269,18.6971,18.0325,17.7814,17.6522,309.071,0.787712,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
SDSS_AB,18.8851,18.2642,18.0309,17.9029,18.8312,18.2697,18.0339,17.9541,309.071,0.398127,0.27293625000000005,0.18813239436619722,0.13915254237288135,0.10411699507389162,0.26280000000000003,0.18702816901408453,0.13805084745762713,0.10970935960591133
SDSS_AB,18.8344,18.3986,18.2493,18.1996,18.77,18.4066,18.2622,18.2154,309.073,1.16398,0.26293875,0.18119436619718313,0.1342090395480226,0.10111083743842365,0.2532,0.18016901408450706,0.133180790960452,0.10640886699507389
SDSS_AB,17.4427,16.9312,16.7675,16.685,17.3718,16.9348,16.7667,16.7216,309.073,0.743915,0.2419425,0.16625633802816905,0.12326553672316384,0.09210467980295567,0.2328,0.1653098591549296,0.12231073446327684,0.09710837438423645
SDSS_AB,18.7877,18.1841,17.9313,17.8223,18.727,18.1918,17.9193,17.8259,309.074,0.270728,0.27693500000000004,0.19013239436619722,0.14115254237288136,0.10611699507389162,0.2666,0.18902816901408453,0.1400508474576271,0.11170935960591133
SDSS_AB,18.6314,17.9583,17.7031,17.5484,18.5472,17.9684,17.7076,17.6112,309.074,0.811669,0.24694125,0.17019436619718314,0.1262090395480226,0.09410467980295567,0.2376,0.16916901408450707,0.12518079096045198,0.09910837438423645
SDSS_AB,18.2846,17.7766,17.5821,17.4993,18.234,17.7769,17.5908,17.522,309.074,0.364641,0.27193625000000005,0.18719436619718313,0.13915254237288135,0.10411699507389162,0.26180000000000003,0.18616901408450706,0.13805084745762713,0.10970935960591133
SDSS_AB,17.0879,16.1942,15.9108,15.735,16.9711,16.1863,15.904,15.7706,309.074,-0.878016,0.41890125,0.2886985915492958,0.2137005649717514,0.16017241379310346,0.4032,0.2870422535211268,0.21201129943502825,0.16841379310344828
SDSS_AB,18.6798,18.2237,18.0803,18.0081,18.6224,18.2256,18.0731,18.0686,309.075,0.750624,0.24294374999999999,0.16725633802816905,0.12426553672316384,0.09310467980295567,0.23399999999999999,0.1663098591549296,0.12331073446327684,0.09810837438423645
SDSS_AB,18.1328,17.656,17.4926,17.4214,18.0625,17.6501,17.4932,17.423,309.075,-0.104433,0.318925,0.21994647887323948,0.16298305084745762,0.12212931034482759,0.307,0.21860563380281695,0.16166101694915255,0.1283103448275862
SDSS_AB,17.0072,16.1841,15.9078,15.7353,16.8956,16.1803,15.9032,15.7812,309.075,-0.0599342,0.29993,0.2070704225352113,0.15309604519774012,0.1151231527093596,0.2888,0.205887323943662,0.15192090395480226,0.12100985221674877
SDSS_AB,18.8205,18.3387,18.1418,18.058,18.76,18.3358,18.1522,18.1398,309.076,0.213064,0.27693500000000004,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2666,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,17.6427,17.0574,16.8736,16.808,17.5498,17.0651,16.8912,16.8251,309.077,0.264092,0.27493625000000005,0.19013239436619722,0.1410960451977401,0.10511699507389162,0.26480000000000004,0.18902816901408453,0.13992090395480225,0.11070935960591133
SDSS_AB,17.2919,16.8013,16.6475,16.5654,17.2188,16.8039,16.6443,16.6013,309.077,0.776873,0.24194374999999999,0.16625633802816905,0.12326553672316384,0.09309852216748768,0.23299999999999998,0.1653098591549296,0.12231073446327684,0.09780788177339901
SDSS_AB,17.6218,16.694,16.3612,16.189,17.5052,16.7117,16.387,16.2391,309.078,0.235105,0.27793375000000003,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2674,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,17.4528,16.8409,16.6531,16.5609,17.3621,16.8457,16.6522,16.5828,309.078,1.22193,0.2469425,0.17025633802816906,0.12626553672316385,0.09509852216748768,0.2378,0.1693098591549296,0.12531073446327684,0.09980788177339901
SDSS_AB,16.6356,16.0273,15.8062,15.7221,16.5372,16.0252,15.8231,15.744,309.079,0.229728,0.27793375000000003,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2674,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,17.0144,16.5258,16.3447,16.2622,16.9518,16.5298,16.3501,16.3,309.079,1.14666,0.2619375,0.18019436619718313,0.13415254237288135,0.10011083743842365,0.252,0.17916901408450706,0.13305084745762713,0.10540886699507389
SDSS_AB,18.1538,17.4676,17.2606,17.1471,17.994,17.4169,17.2063,17.1397,309.079,1.21131,0.2469425,0.17025633802816906,0.12626553672316385,0.09509852216748768,0.2378,0.1693098591549296,0.12531073446327684,0.09980788177339901
SDSS_AB,18.9761,18.4244,18.2462,18.1704,18.8921,18.4265,18.2594,18.1994,309.081,1.1799,0.25194125,0.17325633802816903,0.1292090395480226,0.09611083743842365,0.2426,0.1723098591549296,0.12818079096045198,0.1014088669950739
SDSS_AB,15.8786,15.2017,14.9797,14.8786,15.7803,15.2144,14.98,14.9031,309.081,1.14396,0.2619375,0.18019436619718313,0.13415254237288135,0.10011083743842365,0.252,0.17916901408450706,0.13305084745762713,0.10540886699507389
SDSS_AB,17.4276,16.7188,16.4665,16.3017,17.3096,16.7191,16.4653,16.3423,309.082,0.75536,0.24094374999999998,0.16625633802816905,0.12326553672316384,0.09209852216748768,0.23199999999999998,0.1653098591549296,0.12231073446327684,0.09680788177339901
SDSS_AB,18.042,17.6582,17.5509,17.5112,18.0058,17.6636,17.5668,17.5391,309.082,1.17833,0.25194125,0.17325633802816903,0.1292090395480226,0.09611083743842365,0.2426,0.1723098591549296,0.12818079096045198,0.1014088669950739
SDSS_AB,16.5121,16.07,15.9132,15.8577,16.4437,16.071,15.9166,15.8823,309.082,1.19701,0.25194125,0.17325633802816903,0.1292090395480226,0.09611083743842365,0.2426,0.1723098591549296,0.12818079096045198,0.1014088669950739
SDSS_AB,18.9972,18.3794,18.1764,18.062,18.9283,18.3806,18.2005,18.1057,309.083,-0.0882891,0.30692875,0.2120084507042254,0.15703954802259887,0.11812315270935961,0.2956,0.21074647887323947,0.1557909604519774,0.12400985221674876
SDSS_AB,15.9677,15.0929,14.8101,14.646,15.8437,15.0815,14.7947,14.6648,309.083,-0.10034,0.318925,0.21994647887323948,0.16298305084745762,0.12212931034482759,0.307,0.21860563380281695,0.16166101694915255,0.1283103448275862
SDSS_AB,17.7547,17.03,16.8023,16.6816,17.6581,17.0375,16.7962,16.7182,309.084,1.12643,0.2619375,0.18019436619718313,0.13415254237288135,0.10011083743842365,0.252,0.17916901408450706,0.13305084745762713,0.10540886699507389
SDSS_AB,18.4929,17.997,17.8297,17.7245,18.4187,17.9819,17.8211,17.7715,309.084,-0.105149,0.318925,0.21994647887323948,0.16298305084745762,0.12212931034482759,0.307,0.21860563380281695,0.16166101694915255,0.1283103448275862
SDSS_AB,18.4441,17.9278,17.7368,17.6134,18.3571,17.9031,17.6735,17.5201,309.085,-0.449406,0.4998825,0.3444507042253521,0.2554180790960452,0.19120935960591134,0.4812,0.34247887323943665,0.25336158192090397,0.2012167487684729
SDSS_AB,18.4913,18.0919,17.9502,17.9003,18.4455,18.1103,17.9751,17.9596,309.086,0.233943,0.27793375000000003,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2674,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,17.4078,16.63,16.3606,16.1973,17.2957,16.6208,16.3477,16.2284,309.086,-0.103619,0.318925,0.21994647887323948,0.16298305084745762,0.12212931034482759,0.307,0.21860563380281695,0.16166101694915255,0.1283103448275862
SDSS_AB,16.6149,16.1431,16.0056,15.9326,16.5177,16.1294,15.9469,15.8754,309.09,-0.13637,0.320925,0.2210084507042254,0.16403954802259887,0.12313546798029557,0.309,0.21974647887323948,0.1627909604519774,0.12961083743842364
SDSS_AB,18.0043,17.51,17.3578,17.2865,17.925,17.523,17.3547,17.3194,309.09,0.789876,0.24194374999999999,0.16625633802816905,0.12326553672316384,0.09309852216748768,0.23299999999999998,0.1653098591549296,0.12231073446327684,0.09780788177339901
SDSS_AB,17.9968,17.5334,17.3881,17.3214,17.8905,17.5258,17.3988,17.3624,309.09,-0.0270833,0.29293125,0.20207042253521132,0.15003954802259886,0.1121231527093596,0.282,0.20088732394366202,0.1487909604519774,0.11800985221674877
SDSS_AB,18.8195,18.3764,18.1938,18.158,18.7295,18.3838,18.2124,18.1448,309.091,0.257942,0.27493625000000005,0.19013239436619722,0.1410960451977401,0.10511699507389162,0.26480000000000004,0.18902816901408453,0.13992090395480225,0.11070935960591133
SDSS_AB,18.5847,18.0547,17.8858,17.7971,18.5304,18.0688,17.8918,17.8418,309.091,1.1408,0.2619375,0.18019436619718313,0.13415254237288135,0.10011083743842365,0.252,0.17916901408450706,0.13305084745762713,0.10540886699507389
SDSS_AB,16.8293,16.3655,16.2248,16.1585,16.7526,16.3604,16.2161,16.1811,309.091,-0.0908552,0.30692875,0.2120084507042254,0.15703954802259887,0.11812315270935961,0.2956,0.21074647887323947,0.1557909604519774,0.12400985221674876
SDSS_AB,18.8992,18.2887,18.0375,17.9079,18.8154,18.2838,18.0451,17.9465,309.091,0.309931,0.27193625000000005,0.18719436619718313,0.13915254237288135,0.10411699507389162,0.26180000000000003,0.18616901408450706,0.13805084745762713,0.10970935960591133
SDSS_AB,16.9116,16.2475,15.9967,15.836,16.8077,16.2562,15.9851,15.8644,309.093,0.802189,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
SDSS_AB,18.6421,18.2241,18.0922,18.0266,18.5768,18.2141,18.0856,18.0574,309.093,0.780867,0.24194374999999999,0.16625633802816905,0.12326553672316384,0.09309852216748768,0.23299999999999998,0.1653098591549296,0.12231073446327684,0.09780788177339901
SDSS_AB,18.9736,18.4601,18.3004,18.2149,18.8806,18.467,18.3058,18.2635,309.093,1.1247,0.2649375,0.18219436619718313,0.13515254237288135,0.10111083743842365,0.255,0.18116901408450706,0.13405084745762713,0.10640886699507389
SDSS_AB,18.9899,18.3962,18.183,18.0795,18.8567,18.2618,18.0509,17.9064,309.094,0.219963,0.27693500000000004,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2666,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,18.9056,18.3238,18.0953,17.9755,18.8184,18.3223,18.101,18.0257,309.094,0.322199,0.27193625000000005,0.18719436619718313,0.13915254237288135,0.10411699507389162,0.26180000000000003,0.18616901408450706,0.13805084745762713,0.10970935960591133
SDSS_AB,18.727,18.2692,18.1278,18.0632,18.6278,18.2687,18.1436,18.0807,309.094,-0.133722,0.320925,0.2210084507042254,0.16403954802259887,0.12313546798029557,0.309,0.21974647887323948,0.1627909604519774,0.12961083743842364
SDSS_AB,18.9221,18.3383,18.1458,18.0395,18.8281,18.3399,18.1345,18.0324,309.095,-0.931404,0.4279,0.2946985915492958,0.21870056497175142,0.16417857142857145,0.412,0.2930422535211268,0.21701129943502825,0.1727142857142857
SDSS_AB,16.4676,15.9777,15.8343,15.7713,16.385,15.9944,15.8275,15.794,309.095,0.814887,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
SDSS_AB,16.9298,16.2987,16.0982,16.0017,16.8249,16.2945,16.1031,16.0248,309.095,0.319948,0.27193625000000005,0.18719436619718313,0.13915254237288135,0.10411699507389162,0.26180000000000003,0.18616901408450706,0.13805084745762713,0.10970935960591133
SDSS_AB,16.3089,15.8164,15.673,15.5979,16.2339,15.8246,15.6656,15.629,309.096,1.22537,0.23894374999999998,0.16425633802816905,0.12226553672316384,0.09110467980295567,0.22999999999999998,0.1633098591549296,0.12131073446327684,0.09610837438423644
SDSS_AB,18.0619,17.5684,17.4059,17.3061,17.9292,17.4863,17.2921,17.208,309.096,-0.940119,0.4279,0.2946985915492958,0.21870056497175142,0.16417857142857145,0.412,0.2930422535211268,0.21701129943502825,0.1727142857142857
SDSS_AB,18.274,17.7508,17.5947,17.5168,18.188,17.7521,17.6012,17.5717,309.096,-0.0209269,0.2869325,0.19807042253521132,0.1470960451977401,0.11011699507389162,0.2762,0.196887323943662,0.14592090395480226,0.11570935960591133
SDSS_AB,18.8009,18.3827,18.2352,18.1985,18.7004,18.3801,18.2528,18.2336,309.096,0.233022,0.27793375000000003,0.19113239436619722,0.1420960451977401,0.10611699507389162,0.2674,0.19002816901408454,0.14092090395480225,0.11170935960591133
SDSS_AB,18.5087,17.7879,17.5601,17.4099,18.4082,17.7852,17.5347,17.4473,309.097,-0.0998902,0.30692875,0.2120084507042254,0.15703954802259887,0.11812315270935961,0.2956,0.21074647887323947,0.1557909604519774,0.12400985221674876
SDSS_AB,18.7571,18.1795,17.993,17.8968,18.6394,18.1735,18.0232,17.9303,309.098,0.345568,0.27093625000000005,0.18713239436619722,0.13815254237288135,0.10411083743842364,0.26080000000000003,0.18602816901408453,0.13705084745762713,0.10940886699507389
SDSS_AB,17.3001,16.7497,16.5963,16.5273,17.2078,16.7488,16.59,16.5539,309.098,-0.128256,0.320925,0.2210084507042254,0.16403954802259887,0.12313546798029557,0.309,0.21974647887323948,0.1627909604519774,0.12961083743842364
SDSS_AB,18.8171,18.3662,18.222,18.1532,18.7876,18.3723,18.2209,18.1352,309.098,-0.174459,0.32392375,0.2230084507042254,0.16598305084745762,0.12413546798029557,0.3118,0.22174647887323948,0.16466101694915256,0.13061083743842364
SDSS_AB,15.7199,15.0491,14.8374,14.7139,15.6157,15.0372,14.8312,14.741,309.098,-0.0560308,0.29993,0.2070704225352113,0.15309604519774012,0.1151231527093596,0.2888,0.205887323943662,0.15192090395480226,0.12100985221674877
SDSS_AB,16.8426,16.4447,16.3257,16.2746,16.7935,16.4513,16.3174,16.3021,309.098,1.14383,0.2619375,0.18019436619718313,0.13415254237288135,0.10011083743842365,0.252,0.17916901408450706,0.13305084745762713,0.10540886699507389
SDSS_AB,16.6636,16.2162,16.0632,15.9884,16.5966,16.2116,16.0552,16.0234,309.099,1.17288,0.25694,0.17719436619718312,0.1312090395480226,0.09811083743842365,0.2474,0.17616901408450705,0.130180790960452,0.1034088669950739
SDSS_AB,18.3794,17.7872,17.5988,17.4984,18.2959,17.7993,17.6128,17.5439,309.1,0.820746,0.2439425,0.16819436619718314,0.12426553672316384,0.09310467980295567,0.2348,0.16716901408450707,0.12331073446327684,0.09810837438423645
