survey,CSP-B,CSP-V,CSP-o,CSP-m,CSP-n,CSP-g,CSP-r,CSP-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CSP-B_AV,CSP-V_AV,CSP-o_AV,CSP-m_AV,CSP-n_AV,CSP-g_AV,CSP-r_AV,CSP-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CSP-u,GAIA_CSP-g,GAIA_CSP-r,GAIA_CSP-i,GAIA_CSP-B,GAIA_CSP-V,GAIA_CSP-o,GAIA_CSP-m,GAIA_CSP-n,GAIA_CSP-Y,GAIA_CSP-y
CSP,17.0784,16.0679,16.0679,16.0679,16.0679,16.5456,15.6371,15.2498,16.4537,15.6546,15.284,15.1017,107.924,-26.6915,0.902327,0.70412,0.697644,0.704316,0.70412,0.820889,0.570127,0.416573,0.8046,0.573085,0.424023,0.336828,5610296739738842752,18.4827,16.6029,15.6595,15.2756,16.9537,16.1022,16.1022,16.1022,16.1022,14.8104,14.7986
CSP,16.7701,16.0861,16.0861,16.0861,16.0861,16.3816,15.8357,15.6643,16.3486,15.8589,15.6918,15.6676,107.977,-26.7035,0.907327,0.70828,0.701763,0.708478,0.70828,0.825792,0.573127,0.418573,0.8094,0.576085,0.426023,0.339128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.452,16.7723,16.7723,16.7723,16.7723,17.0772,16.4876,16.2565,17.0295,16.4621,16.2838,16.1993,107.876,-26.6288,0.899327,0.70196,0.695525,0.702155,0.70196,0.817985,0.567338,0.414573,0.8018,0.570225,0.422023,0.335828,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.3689,16.791,16.791,16.791,16.791,17.0589,16.5592,16.3534,17.0358,16.5986,16.4008,16.3397,107.948,-26.7098,0.902327,0.70412,0.697644,0.704316,0.70412,0.820889,0.570127,0.416573,0.8046,0.573085,0.424023,0.337128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.9075,17.1771,17.1771,17.1771,17.1771,17.517,16.8663,16.5925,17.4814,16.8925,16.6387,16.5552,107.902,-26.6729,0.904327,0.70528,0.698763,0.705477,0.70528,0.822792,0.571127,0.417573,0.8064,0.574085,0.425023,0.337128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.4458,17.8233,17.8233,17.8233,17.8233,18.1186,17.5709,17.3265,18.0888,17.5856,17.3574,17.2759,107.873,-26.64,0.901327,0.70412,0.697644,0.704316,0.70412,0.820889,0.569127,0.416573,0.8046,0.572085,0.424023,0.336828,5610308903086091648,19.5165,18.1305,17.569,17.3524,18.3444,17.8302,17.8302,17.8302,17.8302,16.9118,16.8577
CSP,16.646,15.9474,15.9474,15.9474,15.9474,16.2901,15.7837,15.4846,16.2232,15.7206,15.5388,15.4813,162.796,8.57353,0.0872115,0.0684,0.0677813,0.0684188,0.0684,0.0795562,0.0551549,0.0405405,0.078,0.0554366,0.0413503,0.0325025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.2899,16.4957,16.4957,16.4957,16.4957,16.8599,16.2929,15.791,16.787,16.2154,16.017,15.9507,162.914,8.63811,0.0919135,0.07156,0.0709,0.07158,0.07156,0.08346,0.0581549,0.0425405,0.0818,0.0584366,0.0433503,0.0345025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.7837,17.068,17.068,17.068,17.068,17.4038,16.9143,16.5757,17.3405,16.8441,16.6525,16.5975,162.805,8.63255,0.0899135,0.0704,0.0697813,0.0704188,0.0704,0.0815562,0.0569437,0.0415405,0.08,0.0572958,0.0423503,0.0335025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.2529,17.6443,17.6443,17.6443,17.6443,17.9069,17.4821,17.2205,17.8776,17.4602,17.3037,17.2727,162.868,8.60932,0.0892115,0.06956,0.0689,0.06958,0.06956,0.08146,0.0561549,0.0415405,0.0798,0.0564366,0.0423503,0.0335025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,19.3511,18.4687,18.4687,18.4687,18.4687,18.8366,18.1484,17.7448,18.7907,18.1338,17.8362,17.6941,162.843,8.59959,0.0889135,0.0694,0.0687813,0.0694188,0.0694,0.0805562,0.0561549,0.0408324,0.079,0.0564366,0.0414802,0.032803,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,19.1019,18.4015,18.4015,18.4015,18.4015,18.7024,18.2405,17.9556,18.7278,18.2778,18.0311,17.99,162.808,8.56258,0.0862115,0.0674,0.0667813,0.0674187,0.0674,0.0785562,0.0541549,0.0398324,0.077,0.0544366,0.0404802,0.0325025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.2163,17.62,17.62,17.62,17.62,17.8341,17.4659,17.3472,17.7548,17.4672,17.359,17.3466,138.809,29.7219,0.0912115,0.07156,0.0709,0.07158,0.07156,0.08346,0.0579437,0.0425405,0.0818,0.0582958,0.0433503,0.033803,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.4345,17.8764,17.8764,17.8764,17.8764,18.1097,17.7119,16.9585,18.1366,17.7625,17.6481,17.6122,138.791,29.7442,0.0919135,0.07156,0.0709,0.07158,0.07156,0.08346,0.0581549,0.0425405,0.0818,0.0584366,0.0433503,0.0345025,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,15.8213,15.1705,15.1705,15.1705,15.1705,15.4509,14.9528,14.7783,15.4453,15.0173,14.8576,14.8213,237.756,25.6864,0.246635,0.19288,0.191106,0.192934,0.19288,0.224861,0.155676,0.114205,0.2204,0.156451,0.116311,0.0918079,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.086,16.4889,16.4889,16.4889,16.4889,16.7432,16.2994,16.1443,16.7365,16.3669,16.2361,16.1867,237.823,25.6665,0.243635,0.18988,0.188106,0.189934,0.18988,0.221861,0.153676,0.112497,0.2174,0.154451,0.114441,0.0908079,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.3883,16.7848,16.7848,16.7848,16.7848,17.0458,16.5552,16.3504,17.0496,16.6175,16.4484,16.3946,237.8,25.6589,0.238635,0.18656,0.184869,0.186611,0.18656,0.217054,0.150676,0.110205,0.2128,0.151451,0.112311,0.0895074,1219893105749786752,18.2458,17.1226,16.6167,16.4532,17.3291,16.8351,16.8351,16.8351,16.8351,16.1682,16.132
CSP,18.1501,17.5709,17.5709,17.5709,17.5709,17.8201,17.3794,17.2263,17.7605,17.3726,17.2308,17.2078,58.528,-19.1768,0.187827,0.14628,0.144919,0.146321,0.14628,0.170824,0.11831,0.087081,0.1674,0.118873,0.0887006,0.0703054,5094954295464810880,19.2231,17.8485,17.3773,17.2451,18.0389,17.5966,17.5966,17.5966,17.5966,17.0617,17.0714
CSP,16.0376,15.5385,15.5385,15.5385,15.5385,15.7392,15.3667,15.2562,15.706,15.3837,15.2799,15.2714,58.6344,-19.1938,0.186827,0.14612,0.1448,0.14616,0.14612,0.16992,0.118099,0.086081,0.1666,0.118732,0.0877006,0.0696059,5094954574639351424,16.7268,15.7631,15.3861,15.2815,15.9183,15.5447,15.5447,15.5447,15.5447,15.1711,15.1532
CSP,17.0989,16.4585,16.4585,16.4585,16.4585,16.7292,16.2098,16.0294,16.6703,16.2096,16.0445,15.9883,58.5945,-19.1568,0.188827,0.14728,0.145919,0.147321,0.14728,0.171824,0.119099,0.087081,0.1684,0.119732,0.0887006,0.0706059,5094955674150978944,18.0404,16.7709,16.2124,16.037,16.9869,16.4654,16.4654,16.4654,16.4654,15.818,15.823
CSP,17.9211,17.357,17.357,17.357,17.357,17.601,17.1695,17.0113,17.5396,17.1611,17.0182,16.9879,58.5767,-19.2242,0.184125,0.14412,0.1428,0.14416,0.14412,0.16792,0.11631,0.085081,0.1646,0.116873,0.0867006,0.0686059,5094953131530345216,18.681,17.6205,17.1739,17.0358,17.7884,17.3834,17.3834,17.3834,17.3834,16.9263,16.9358
CSP,18.2892,17.6688,17.6688,17.6688,17.6688,17.9352,17.4158,17.2354,17.8929,17.4331,17.2622,17.2209,58.6096,-19.171,0.188827,0.14728,0.145919,0.147321,0.14728,0.171824,0.119099,0.087081,0.1684,0.119732,0.0887006,0.0706059,5094954849517258240,19.1788,17.9856,17.4517,17.2756,18.2049,17.6961,17.6961,17.6961,17.6961,16.9171,16.8596
CSP,18.6003,17.7513,17.7513,17.7513,17.7513,18.1603,17.3449,17.0346,18.0826,17.3579,17.049,16.9074,58.5315,-19.2121,0.186827,0.14612,0.1448,0.14616,0.14612,0.16992,0.118099,0.0863729,0.1666,0.118732,0.0878305,0.0696059,5094953887444590976,20.2556,18.2351,17.3835,17.0417,18.5237,17.8045,17.8045,17.8045,17.8045,16.7169,16.6688
CSP,19.3302,18.6824,18.6824,18.6824,18.6824,18.9293,18.4072,18.2014,18.8245,18.3501,18.1713,18.0971,58.5699,-19.178,0.189827,0.14828,0.146919,0.148321,0.14828,0.172824,0.120099,0.0873729,0.1694,0.120732,0.0888305,0.0706059,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,16.3804,15.5887,15.5887,15.5887,15.5887,15.9676,15.2785,14.9926,15.8857,15.2941,15.029,14.9425,74.7816,-11.1387,0.372654,0.2904,0.287719,0.290481,0.2904,0.338744,0.235197,0.171454,0.332,0.236465,0.174531,0.138911,3180643429828831104,17.4075,15.985,15.2879,15.026,16.2437,15.6097,15.6097,15.6097,15.6097,14.6728,14.6398
CSP,16.1518,15.5815,15.5815,15.5815,15.5815,15.8311,15.3903,15.2443,15.7897,15.4236,15.2886,15.2629,74.8528,-11.161,0.368952,0.28824,0.2856,0.28832,0.28824,0.33584,0.233408,0.170454,0.3292,0.234606,0.173531,0.137911,3180596219548309632,16.9832,15.8662,15.4249,15.284,16.0378,15.6184,15.6184,15.6184,15.6184,15.0724,15.0658
CSP,16.4862,15.7615,15.7615,15.7615,15.7615,16.078,15.5015,15.2784,16.0087,15.5127,15.3263,15.2839,74.8172,-11.1237,0.371952,0.2904,0.287719,0.290481,0.2904,0.338744,0.235197,0.171454,0.332,0.236465,0.174531,0.138911,3180643876505424896,17.5738,16.0994,15.5043,15.3368,16.3334,15.7692,15.7692,15.7692,15.7692,15.1421,15.1358
CSP,16.7887,16.2327,16.2327,16.2327,16.2327,16.489,16.0543,15.9093,16.4274,16.0708,15.9379,15.9291,74.7961,-11.1006,0.379654,0.29656,0.293837,0.296642,0.29656,0.345647,0.239408,0.175454,0.3388,0.240606,0.178531,0.141911,3180644696842803328,17.6629,16.5078,16.0708,15.9481,16.6811,16.263,16.263,16.263,16.263,15.7385,15.7103
CSP,16.9632,16.3585,16.3585,16.3585,16.3585,16.6421,16.1281,15.9304,16.5908,16.1631,15.9649,15.924,74.8314,-11.0967,0.372654,0.2904,0.287719,0.290481,0.2904,0.338744,0.235197,0.171454,0.332,0.236465,0.174531,0.138911,3180644082664427136,17.6911,16.6445,16.3045,15.9845,16.8215,16.4118,16.4118,16.4118,16.4118,15.5889,15.5367
CSP,17.4936,16.6291,16.6291,16.6291,16.6291,17.0224,16.2735,15.9896,16.9729,16.3063,16.0356,15.9313,74.9002,-11.1553,0.36525,0.28524,0.2826,0.28532,0.28524,0.33284,0.230408,0.168746,0.3262,0.231606,0.171661,0.136911,3180596455770112896,18.9229,17.0995,16.3056,16.0378,17.3856,16.6863,16.6863,16.6863,16.6863,15.7463,15.7588
CSP,17.1347,16.5666,16.5666,16.5666,16.5666,16.8337,16.3549,16.1724,16.7849,16.387,16.2118,16.1615,74.865,-11.1556,0.368952,0.2874,0.284719,0.287481,0.2874,0.335744,0.232408,0.170454,0.329,0.233606,0.173531,0.137911,3180596597505428736,17.9855,16.8758,16.3822,16.2123,17.0654,16.5963,16.5963,16.5963,16.5963,16.1105,16.157
CSP,18.3937,17.8141,17.8141,17.8141,17.8141,18.0567,17.5829,17.084,18.1222,17.7731,17.6253,17.586,74.8961,-11.1395,0.36525,0.28524,0.2826,0.28532,0.28524,0.33284,0.230408,0.168746,0.3262,0.231606,0.171661,0.136911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.7729,18.0826,18.0826,18.0826,18.0826,18.4382,17.704,17.4525,18.3068,17.7734,17.5024,17.3854,74.8398,-11.0767,0.375952,0.2934,0.290719,0.293481,0.2934,0.341744,0.237408,0.173454,0.335,0.238606,0.176531,0.140212,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.7375,17.9546,17.9546,17.9546,17.9546,18.3669,17.7255,17.5064,18.3183,17.8081,17.5768,17.4993,74.8951,-11.1302,0.365952,0.28524,0.2826,0.28532,0.28524,0.33284,0.231408,0.168746,0.3262,0.232606,0.171661,0.136911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.2071,16.7187,16.7187,16.7187,16.7187,16.9653,16.5829,16.3964,16.8972,16.5658,16.4238,16.3852,41.3002,-4.76436,0.115317,0.0902,0.089375,0.090225,0.0902,0.105075,0.0727324,0.0532486,0.103,0.0731549,0.0542203,0.0431034,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.4951,16.9459,16.9459,16.9459,16.9459,17.2291,16.7869,16.6024,17.1705,16.7869,16.6331,16.5962,41.3194,-4.71961,0.113615,0.0882,0.087375,0.088225,0.0882,0.103075,0.0717324,0.0522486,0.101,0.0721549,0.0532203,0.0421034,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.8362,17.2554,17.2554,17.2554,17.2554,17.5303,17.0749,16.9562,17.4813,17.1197,16.983,16.9565,32.3459,-23.3669,0.0568077,0.0446,0.0441875,0.0446125,0.0446,0.0520375,0.0363662,0.0261243,0.051,0.0365775,0.0266102,0.021202,5121718233846510848,18.6792,17.5601,17.1259,16.9967,17.7371,17.3068,17.3068,17.3068,17.3068,16.7955,16.7413
CSP,19.1089,18.6162,18.6162,18.6162,18.6162,18.8532,18.5499,18.3035,18.8611,18.5256,18.4096,18.3599,32.2792,-23.4378,0.0608077,0.0476,0.0471875,0.0476125,0.0476,0.0550375,0.0383662,0.0281243,0.054,0.0385775,0.0286102,0.0229015,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,16.4061,15.54,15.54,15.54,15.54,15.9539,15.0996,14.8106,15.884,15.1584,14.8884,14.7805,170.204,-3.50023,0.168423,0.13164,0.130444,0.131676,0.13164,0.153209,0.10631,0.0776648,0.1502,0.106873,0.0789605,0.0630049,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,16.6143,16.3406,16.3406,16.3406,16.3406,16.3442,16.1123,16.092,16.7651,16.3615,16.1562,16.3135,170.204,-3.52602,0.168423,0.13164,0.130444,0.131676,0.13164,0.153209,0.10631,0.0776648,0.1502,0.106873,0.0789605,0.0630049,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.9475,17.4773,17.4773,17.4773,17.4773,17.6834,17.3697,17.1983,17.6739,17.4112,17.3112,17.3102,170.23,-3.56324,0.162423,0.12664,0.125444,0.126676,0.12664,0.148209,0.102521,0.0746648,0.1452,0.103014,0.0759605,0.0610049,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,16.35,15.5511,15.5511,15.5511,15.5511,15.9249,15.2122,14.9475,15.8702,15.2435,14.9955,14.8958,220.547,-17.2327,0.36425,0.28424,0.2816,0.28432,0.28424,0.33184,0.230408,0.168454,0.3252,0.231606,0.171531,0.135911,6285465598660224384,17.5875,15.9806,15.2504,14.9952,16.2579,15.5915,15.5915,15.5915,15.5915,14.688,14.6627
CSP,16.8,16.0321,16.0321,16.0321,16.0321,16.3833,15.7132,15.4475,16.3589,15.7564,15.5223,15.4225,220.628,-17.2826,0.362952,0.28308,0.280481,0.283159,0.28308,0.329936,0.229408,0.167454,0.3234,0.230606,0.170531,0.135611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,16.7559,16.1619,16.1619,16.1619,16.1619,16.4135,15.9465,15.7264,16.4131,15.9937,15.8347,15.7755,220.667,-17.2216,0.35925,0.28008,0.277481,0.280159,0.28008,0.326936,0.22662,0.165746,0.3204,0.227746,0.168661,0.133911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.217,16.4795,16.4795,16.4795,16.4795,16.8076,16.1874,15.9056,16.8105,16.2749,16.0693,16.0013,220.614,-17.2727,0.36225,0.28308,0.280481,0.283159,0.28308,0.329936,0.228408,0.167454,0.3234,0.229606,0.170531,0.134911,6285463021679840512,18.2966,16.9112,16.2942,16.0792,17.1503,16.5749,16.5749,16.5749,16.5749,15.752,15.7155
CSP,17.6177,16.8075,16.8075,16.8075,16.8075,17.2064,16.3829,16.0696,17.157,16.418,16.1184,15.9895,220.539,-17.2171,0.36025,0.28108,0.278481,0.281159,0.28108,0.327936,0.227408,0.166454,0.3214,0.228606,0.169531,0.134611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.6712,16.9346,16.9346,16.9346,16.9346,17.2718,16.6401,16.3775,17.2488,16.6804,16.4466,16.3486,220.644,-17.2699,0.36125,0.28208,0.279481,0.282159,0.28208,0.328936,0.228408,0.166746,0.3224,0.229606,0.169661,0.134911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.5746,17.0082,17.0082,17.0082,17.0082,17.2386,16.7672,16.5674,17.1993,16.7835,16.6072,16.5382,220.642,-17.2348,0.36025,0.28108,0.278481,0.281159,0.28108,0.327936,0.227408,0.166454,0.3214,0.228606,0.169531,0.134611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.5406,17.0816,17.0816,17.0816,17.0816,17.3896,16.8453,16.6334,17.3336,16.8667,16.6875,16.6162,220.572,-17.1904,0.35825,0.27992,0.277363,0.279998,0.27992,0.326033,0.226408,0.165746,0.3196,0.227606,0.168661,0.133911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.2605,17.4851,17.4851,17.4851,17.4851,17.8331,17.1794,16.9005,17.7855,17.195,16.9674,16.8803,220.576,-17.3026,0.365952,0.28524,0.2826,0.28532,0.28524,0.33284,0.231197,0.168746,0.3262,0.232465,0.171661,0.136911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,17.9934,17.437,17.437,17.437,17.437,17.7047,17.2192,17.0174,17.6792,17.2531,17.0962,17.0371,220.646,-17.214,0.36025,0.28108,0.278481,0.281159,0.28108,0.327936,0.227408,0.166454,0.3214,0.228606,0.169531,0.134611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.4568,17.6986,17.6986,17.6986,17.6986,18.0489,17.4069,17.1585,18.0446,17.3715,17.1519,17.0716,220.597,-17.2828,0.363952,0.28408,0.281481,0.284159,0.28408,0.330936,0.229408,0.167746,0.3244,0.230606,0.170661,0.135911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.4089,17.6975,17.6975,17.6975,17.6975,18.0043,17.4046,17.1784,17.9731,17.4466,17.2358,17.1473,220.557,-17.2075,0.361952,0.28208,0.279481,0.282159,0.28208,0.328936,0.228408,0.166746,0.3224,0.229606,0.169661,0.134911,6285467144848452608,19.6957,18.0924,17.4546,17.2274,18.362,17.7447,17.7447,17.7447,17.7447,16.8418,16.7686
CSP,18.2006,17.7253,17.7253,17.7253,17.7253,17.9238,17.5042,17.3004,17.9,17.5661,17.3878,17.4015,220.62,-17.2479,0.36125,0.28208,0.279481,0.282159,0.28208,0.328936,0.228408,0.166746,0.3224,0.229606,0.169661,0.134911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,18.8718,18.2605,18.2605,18.2605,18.2605,18.5929,18.022,17.8324,18.5034,18.0421,17.8409,17.7575,220.588,-17.1883,0.36025,0.28108,0.278481,0.281159,0.28108,0.327936,0.227408,0.166454,0.3214,0.228606,0.169531,0.134611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
CSP,19.1884,18.3688,18.3688,18.3688,18.3688,18.7652,18.0343,17.6977,18.7587,18.0819,17.7956,17.6748,220.669,-17.1956,0.358952,0.28008,0.277481,0.280159,0.28008,0.326936,0.226408,0.165746,0.3204,0.227606,0.168661,0.133911,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
