survey,SDSS-g,SDSS-r,SDSS-i,SDSS-z,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,SDSS-g_AV,SDSS-r_AV,SDSS-i_AV,SDSS-z_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,GAIA_SDSS-G,GAIA_SDSS-R,GAIA_SDSS-I,GAIA_SDSS-Z,GAIA_SDSS-g,GAIA_SDSS-r,GAIA_SDSS-i,GAIA_SDSS-z,SOURCEID
SDSS,18.8992,18.2887,18.0375,17.9079,18.8154,18.2838,18.0451,17.9465,309.091,0.309931,0.271936,0.187194,0.139153,0.104117,0.262501,0.186169,0.138051,0.109709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9116,16.2475,15.9967,15.836,16.8077,16.2562,15.9851,15.8644,309.093,0.802189,0.243943,0.168194,0.124266,0.0931047,0.235432,0.167169,0.123311,0.0981084,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6421,18.2241,18.0922,18.0266,18.5768,18.2141,18.0856,18.0574,309.093,0.780867,0.241944,0.166256,0.123266,0.0930985,0.233619,0.16531,0.122311,0.0978079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9736,18.4601,18.3004,18.2149,18.8806,18.467,18.3058,18.2635,309.093,1.1247,0.264937,0.182194,0.135153,0.101111,0.255688,0.181169,0.134051,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9899,18.3962,18.183,18.0795,18.8567,18.2618,18.0509,17.9064,309.094,0.219963,0.276935,0.191132,0.142096,0.106117,0.267315,0.190028,0.140921,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9056,18.3238,18.0953,17.9755,18.8184,18.3223,18.101,18.0257,309.094,0.322199,0.271936,0.187194,0.139153,0.104117,0.262501,0.186169,0.138051,0.109709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.727,18.2692,18.1278,18.0632,18.6278,18.2687,18.1436,18.0807,309.094,-0.133722,0.320925,0.221008,0.16404,0.123135,0.309825,0.219746,0.162791,0.129611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9221,18.3383,18.1458,18.0395,18.8281,18.3399,18.1345,18.0324,309.095,-0.931404,0.4279,0.294699,0.218701,0.164179,0.4131,0.293042,0.217011,0.172714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.4676,15.9777,15.8343,15.7713,16.385,15.9944,15.8275,15.794,309.095,0.814887,0.243943,0.168194,0.124266,0.0931047,0.235432,0.167169,0.123311,0.0981084,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9298,16.2987,16.0982,16.0017,16.8249,16.2945,16.1031,16.0248,309.095,0.319948,0.271936,0.187194,0.139153,0.104117,0.262501,0.186169,0.138051,0.109709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.3089,15.8164,15.673,15.5979,16.2339,15.8246,15.6656,15.629,309.096,1.22537,0.238944,0.164256,0.122266,0.0911047,0.230619,0.16331,0.121311,0.0961084,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0619,17.5684,17.4059,17.3061,17.9292,17.4863,17.2921,17.208,309.096,-0.940119,0.4279,0.294699,0.218701,0.164179,0.4131,0.293042,0.217011,0.172714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.274,17.7508,17.5947,17.5168,18.188,17.7521,17.6012,17.5717,309.096,-0.0209269,0.286932,0.19807,0.147096,0.110117,0.276942,0.196887,0.145921,0.115709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8009,18.3827,18.2352,18.1985,18.7004,18.3801,18.2528,18.2336,309.096,0.233022,0.277934,0.191132,0.142096,0.106117,0.268129,0.190028,0.140921,0.111709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5087,17.7879,17.5601,17.4099,18.4082,17.7852,17.5347,17.4473,309.097,-0.0998902,0.306929,0.212008,0.15704,0.118123,0.296384,0.210746,0.155791,0.12401,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7571,18.1795,17.993,17.8968,18.6394,18.1735,18.0232,17.9303,309.098,0.345568,0.270936,0.187132,0.138153,0.104111,0.261501,0.186028,0.137051,0.109409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3001,16.7497,16.5963,16.5273,17.2078,16.7488,16.59,16.5539,309.098,-0.128256,0.320925,0.221008,0.16404,0.123135,0.309825,0.219746,0.162791,0.129611,17.3133,16.7619,16.6058,16.5175,17.303,16.7619,16.6058,16.5175,4229622838925692544
SDSS,18.8171,18.3662,18.222,18.1532,18.7876,18.3723,18.2209,18.1352,309.098,-0.174459,0.323924,0.223008,0.165983,0.124135,0.312639,0.221746,0.164661,0.130611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.7199,15.0491,14.8374,14.7139,15.6157,15.0372,14.8312,14.741,309.098,-0.0560308,0.29993,0.20707,0.153096,0.115123,0.28957,0.205887,0.151921,0.12101,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8426,16.4447,16.3257,16.2746,16.7935,16.4513,16.3174,16.3021,309.098,1.14383,0.261937,0.180194,0.134153,0.100111,0.252688,0.179169,0.133051,0.105409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.6636,16.2162,16.0632,15.9884,16.5966,16.2116,16.0552,16.0234,309.099,1.17288,0.25694,0.177194,0.131209,0.0981108,0.24806,0.176169,0.130181,0.103409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3794,17.7872,17.5988,17.4984,18.2959,17.7993,17.6128,17.5439,309.1,0.820746,0.243943,0.168194,0.124266,0.0931047,0.235432,0.167169,0.123311,0.0981084,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3896,17.7859,17.5605,17.419,18.302,17.7817,17.538,17.4763,309.1,-0.461342,0.506881,0.349389,0.259418,0.194209,0.489306,0.347338,0.257362,0.204217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.7133,16.2049,16.062,15.9847,16.6276,16.2169,16.0568,16.0232,309.1,0.770105,0.237944,0.164256,0.121266,0.0910985,0.229619,0.16331,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6278,18.015,17.7861,17.6496,18.5385,18.0235,17.7951,17.6834,309.1,-0.469262,0.506881,0.349389,0.259418,0.194209,0.489306,0.347338,0.257362,0.204217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7728,18.2945,18.1412,18.0609,18.7288,18.3033,18.1436,18.0738,309.102,-0.169166,0.324924,0.223946,0.165983,0.124135,0.313639,0.222606,0.164661,0.130611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9292,18.2839,18.0631,17.9554,18.8622,18.2978,18.0718,17.9746,309.104,-0.890134,0.442896,0.305637,0.226644,0.170185,0.427541,0.303901,0.224881,0.179015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5325,17.9386,17.7541,17.6623,18.4774,17.9358,17.7546,17.7045,309.105,0.365079,0.264937,0.182194,0.135209,0.101111,0.255688,0.181169,0.134181,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.6828,17.3001,17.1856,17.1319,17.6192,17.2907,17.1778,17.1673,309.106,-0.08062,0.30193,0.20807,0.154096,0.116123,0.29157,0.206887,0.152921,0.12201,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.9966,16.4404,16.2724,16.192,16.905,16.4374,16.2736,16.2285,309.106,0.360639,0.264937,0.182194,0.135209,0.101111,0.255688,0.181169,0.134181,0.106409,17.0241,16.4543,16.2848,16.2048,17.0135,16.4543,16.2848,16.2048,4231156009107450880
SDSS,16.958,16.3297,16.1541,16.0601,16.8604,16.3267,16.1452,16.0802,309.107,0.410274,0.257939,0.177194,0.131209,0.0991047,0.248874,0.176169,0.130181,0.104108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.649,18.3242,18.2034,18.1524,18.5793,18.3121,18.1852,18.1671,309.107,0.269295,0.270936,0.187132,0.139153,0.104111,0.261501,0.186028,0.138051,0.109409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7329,17.1295,16.939,16.8456,17.62,17.1232,16.9323,16.8642,309.107,-0.945807,0.432897,0.297699,0.220701,0.165185,0.417727,0.296042,0.219011,0.174015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5874,17.7913,17.5143,17.3253,18.46,17.7923,17.4936,17.3675,309.109,-0.45399,0.506881,0.349389,0.259418,0.194209,0.489306,0.347338,0.257362,0.204217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.827,16.2187,15.9816,15.8571,16.7304,16.2138,15.9862,15.8911,309.109,-0.01959,0.281934,0.194132,0.144096,0.108117,0.272129,0.193028,0.142921,0.113709,16.8486,16.2253,15.992,15.8556,16.8379,16.2253,15.992,15.8556,4229632597091772544
SDSS,15.8717,15.3665,15.2074,15.1286,15.7883,15.3735,15.2028,15.1537,309.109,1.17443,0.25494,0.175256,0.130209,0.0981047,0.24606,0.17431,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5953,18.1155,17.9423,17.8555,18.5231,18.1229,17.9506,17.9146,309.11,1.16308,0.25494,0.175256,0.130209,0.0981047,0.24606,0.17431,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.489,15.8209,15.6431,15.5507,16.3929,15.8096,15.6216,15.5631,309.11,-0.110498,0.315926,0.218008,0.161983,0.121129,0.305011,0.216746,0.160661,0.12731,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.8465,16.3368,16.1821,16.1027,16.7717,16.3375,16.1794,16.1434,309.11,1.13203,0.259939,0.179194,0.133153,0.0991108,0.250874,0.178169,0.132051,0.104409,16.8681,16.3439,16.1836,16.1107,16.8585,16.3439,16.1836,16.1107,4231461707699869056
SDSS,18.5791,17.9013,17.6508,17.5138,18.5251,17.8913,17.6604,17.5511,309.111,-0.878929,0.442896,0.305637,0.226644,0.170185,0.427541,0.303901,0.224881,0.179015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.819,18.3059,18.1439,18.072,18.6989,18.291,18.1497,18.0976,309.112,0.300156,0.269936,0.186132,0.138153,0.103111,0.260501,0.185028,0.137051,0.108409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.1662,16.5157,16.3123,16.2169,17.0524,16.4987,16.3081,16.2426,309.112,-0.96845,0.431899,0.297637,0.220644,0.165179,0.416914,0.295901,0.218881,0.173714,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7447,17.3039,17.1598,17.0927,17.7069,17.3098,17.1562,17.1283,309.113,0.369244,0.264937,0.182194,0.135209,0.101111,0.255688,0.181169,0.134181,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.369,16.8372,16.677,16.5864,17.2954,16.837,16.6751,16.6196,309.113,-0.0845001,0.30193,0.20807,0.154096,0.116123,0.29157,0.206887,0.152921,0.12201,17.3847,16.8582,16.677,16.6041,17.3749,16.8582,16.677,16.6041,4229623285602437248
SDSS,18.8637,18.1739,17.9483,17.796,18.7552,18.1727,17.9401,17.8449,309.115,-0.14017,0.321924,0.221008,0.16404,0.123135,0.310639,0.219746,0.162791,0.129611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.0241,15.2179,14.8961,14.7105,15.9135,15.2187,14.9018,14.7478,309.115,-0.889419,0.442896,0.305637,0.226644,0.170185,0.427541,0.303901,0.224881,0.179015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7041,18.1864,18.0183,17.9375,18.6191,18.2012,18.021,17.9903,309.117,-0.0168474,0.281934,0.194132,0.144096,0.108117,0.272129,0.193028,0.142921,0.113709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.4216,17.9716,17.831,17.769,18.333,17.9708,17.8456,17.7844,309.117,-0.00865441,0.281934,0.194132,0.144096,0.108117,0.272129,0.193028,0.142921,0.113709,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6022,18.0981,17.9349,17.8455,18.5333,18.1071,17.9204,17.8569,309.118,0.33175,0.265937,0.183194,0.136153,0.102111,0.256688,0.182169,0.135051,0.107409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.6368,16.0138,15.8479,15.7714,16.5296,16.0095,15.8433,15.7999,309.118,1.23274,0.237944,0.164256,0.121266,0.0910985,0.229619,0.16331,0.120311,0.0958079,16.6548,16.019,15.8501,15.7746,16.6435,16.019,15.8501,15.7746,4231463563126174848
SDSS,18.9769,18.3453,18.1293,18.0465,18.896,18.3488,18.1356,18.0596,309.119,0.375921,0.261939,0.180194,0.134153,0.100111,0.252874,0.179169,0.133051,0.105409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6243,17.8409,17.5532,17.3586,18.5343,17.8383,17.5417,17.4042,309.119,-0.464895,0.506881,0.349389,0.259418,0.194209,0.489306,0.347338,0.257362,0.204217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3372,17.4509,17.1437,16.9302,18.2306,17.4496,17.116,16.9859,309.12,-0.462271,0.506881,0.349389,0.259418,0.194209,0.489306,0.347338,0.257362,0.204217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.29,17.3713,17.0793,16.9055,18.1492,17.3663,17.057,16.8903,309.121,0.375693,0.261939,0.180194,0.134153,0.100111,0.252874,0.179169,0.133051,0.105409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.8508,15.121,14.8833,14.7824,15.7401,15.11,14.8806,14.7969,309.121,1.12765,0.259939,0.179194,0.133153,0.0991108,0.250874,0.178169,0.132051,0.104409,15.8716,15.109,14.8898,14.775,15.8584,15.109,14.8898,14.775,4231461707699865856
SDSS,17.2278,16.5101,16.2536,16.0979,17.1146,16.4986,16.2429,16.1335,309.122,-0.080662,0.30193,0.20807,0.154096,0.116123,0.29157,0.206887,0.152921,0.12201,17.2573,16.5102,16.2583,16.1053,17.2445,16.5102,16.2583,16.1053,4229629161117711104
SDSS,18.7069,18.3065,18.1779,18.1174,18.6901,18.313,18.1844,18.1359,309.122,1.24279,0.237944,0.164256,0.121266,0.0910985,0.229619,0.16331,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9992,18.3428,18.1005,17.9559,18.8951,18.346,18.0924,18.0238,309.122,0.358493,0.264937,0.182194,0.135209,0.101111,0.255688,0.181169,0.134181,0.106409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7849,18.0807,17.8482,17.7447,18.6637,18.0904,17.8621,17.7308,309.123,0.320175,0.269936,0.186132,0.138153,0.103111,0.260501,0.185028,0.137051,0.108409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.0061,17.4864,17.342,17.2639,17.9189,17.4946,17.3329,17.279,309.124,-0.119905,0.315926,0.218008,0.161983,0.121129,0.305011,0.216746,0.160661,0.12731,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.0438,16.2561,16.0435,15.9111,16.933,16.2631,16.0321,15.9433,309.125,-0.152052,0.323924,0.223008,0.165983,0.124135,0.312639,0.221746,0.164661,0.130611,17.0784,16.2659,16.0436,15.9103,17.065,16.2659,16.0436,15.9103,4229622014291900416
SDSS,18.4333,17.9623,17.798,17.7403,18.3631,17.9741,17.8111,17.7706,309.126,1.18491,0.246943,0.170256,0.126209,0.0950985,0.238432,0.16931,0.125181,0.0998079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.7613,17.2638,17.0838,16.9855,17.6951,17.281,17.0896,17.021,309.126,0.806053,0.242943,0.167256,0.124266,0.0930985,0.234432,0.16631,0.123311,0.0978079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.5952,15.0236,14.8253,14.7256,15.5054,15.0223,14.8169,14.7495,309.126,1.181,0.246943,0.170256,0.126209,0.0950985,0.238432,0.16931,0.125181,0.0998079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.939,18.2449,18.0032,17.8712,18.8365,18.2467,17.9847,17.9461,309.127,1.12899,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.559,18.0823,17.9293,17.8464,18.4653,18.0835,17.9099,17.9211,309.128,0.661873,0.237944,0.163256,0.121266,0.0910985,0.229619,0.16231,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9575,17.4451,17.2823,17.183,17.88,17.4382,17.2681,17.2078,309.128,0.637329,0.240944,0.166256,0.123266,0.0920985,0.232619,0.16531,0.122311,0.0968079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.8933,17.1228,16.8752,16.7358,17.784,17.1366,16.886,16.7885,309.128,1.13101,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9609,18.3422,18.1097,17.9593,18.8665,18.3488,18.1086,17.9708,309.129,-0.472554,0.50888,0.350451,0.260418,0.195209,0.49112,0.348479,0.258362,0.205217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8663,18.5052,18.3857,18.3186,18.8397,18.5214,18.3873,18.3939,309.129,0.795907,0.240943,0.165256,0.123209,0.0920985,0.232432,0.16431,0.122181,0.0968079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.8712,15.4257,15.29,15.2351,15.8115,15.4347,15.2935,15.2599,309.131,1.13521,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5734,17.8988,17.6642,17.5203,18.4754,17.8952,17.6493,17.5364,309.131,-0.145403,0.319925,0.221008,0.163983,0.123129,0.308825,0.219746,0.162661,0.12931,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,15.921,15.0708,14.8251,14.6923,15.7903,15.0631,14.8083,14.715,309.131,1.08923,0.260939,0.180194,0.133209,0.100111,0.251874,0.179169,0.132181,0.105409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.1003,15.361,15.1099,14.9531,15.9872,15.3687,15.1081,15.0026,309.132,0.807727,0.242943,0.167256,0.124266,0.0930985,0.234432,0.16631,0.123311,0.0978079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7604,18.3606,18.2148,18.1773,18.7067,18.3588,18.2318,18.2253,309.132,1.20617,0.241943,0.166256,0.123266,0.0930985,0.233432,0.16531,0.122311,0.0978079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7678,17.9173,17.6004,17.3744,18.6669,17.9557,17.5969,17.4728,309.133,0.777443,0.240943,0.165256,0.123209,0.0920985,0.232432,0.16431,0.122181,0.0968079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.8781,17.4011,17.2468,17.1662,17.7926,17.3946,17.2316,17.1676,309.134,-0.123797,0.314926,0.217008,0.160983,0.120135,0.304011,0.215746,0.159661,0.126611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.7717,18.3064,18.1586,18.0803,18.6964,18.3098,18.1542,18.1342,309.136,0.655656,0.237944,0.163256,0.121266,0.0910985,0.229619,0.16231,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9728,17.5693,17.4523,17.3778,17.9008,17.5833,17.4556,17.421,309.137,0.730368,0.235944,0.162256,0.120266,0.0900985,0.227619,0.16131,0.119311,0.0948079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.4221,18.0037,17.871,17.7982,18.3811,18.02,17.8677,17.8142,309.137,1.13466,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.1655,16.6492,16.4754,16.392,17.0952,16.6452,16.4767,16.4321,309.139,1.12409,0.258939,0.178194,0.132209,0.0991108,0.249874,0.177169,0.131181,0.104409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.5443,17.8574,17.6552,17.5208,18.4284,17.8585,17.6567,17.5754,309.139,-0.475123,0.513879,0.354389,0.262418,0.197209,0.495934,0.352338,0.260362,0.207217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.2979,17.5154,17.2424,17.0748,18.1806,17.5156,17.233,17.1286,309.139,-0.94296,0.447895,0.308575,0.228644,0.171191,0.432355,0.306761,0.226881,0.180315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9377,17.533,17.4023,17.3366,17.8641,17.5418,17.4005,17.3698,309.139,1.12673,0.25494,0.176194,0.130209,0.0981047,0.24606,0.175169,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.0431,16.7062,16.6228,16.5906,16.9953,16.7079,16.6193,16.6303,309.139,1.15276,0.250941,0.173194,0.128209,0.0961047,0.242246,0.172169,0.127181,0.101108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.8119,16.9525,16.6849,16.5306,17.6737,16.9483,16.6794,16.5684,309.139,-0.94536,0.447895,0.308575,0.228644,0.171191,0.432355,0.306761,0.226881,0.180315,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8699,18.4066,18.2604,18.2119,18.8105,18.4313,18.28,18.2399,309.14,1.21017,0.241943,0.166256,0.123266,0.0930985,0.233432,0.16531,0.122311,0.0978079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.932,17.4362,17.27,17.1855,17.8501,17.434,17.2571,17.2023,309.14,-0.084701,0.301929,0.20807,0.154096,0.116123,0.291384,0.206887,0.152921,0.12201,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.8653,17.0833,16.831,16.6791,17.7523,17.0895,16.8353,16.7292,309.14,0.810663,0.242943,0.167256,0.124266,0.0930985,0.234432,0.16631,0.123311,0.0978079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.2635,15.4638,15.1845,15.0114,16.1303,15.4611,15.1705,15.0466,309.14,-0.171236,0.323924,0.223008,0.165983,0.124135,0.312639,0.221746,0.164661,0.130611,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3105,17.4462,17.1623,16.985,18.19,17.4452,17.1514,17.0326,309.141,0.63786,0.240944,0.166256,0.123266,0.0920985,0.232619,0.16531,0.122311,0.0968079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.317,16.7803,16.6059,16.5173,17.2154,16.7781,16.609,16.5468,309.142,-0.133028,0.319925,0.221008,0.163983,0.123129,0.308825,0.219746,0.162661,0.12931,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3193,16.6385,16.3919,16.2455,17.2172,16.6398,16.3899,16.2776,309.142,0.400665,0.25494,0.175256,0.130209,0.0981047,0.24606,0.17431,0.129181,0.103108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.1548,17.6854,17.5368,17.4521,18.079,17.7104,17.5367,17.5045,309.142,0.745741,0.235944,0.162256,0.120266,0.0900985,0.227619,0.16131,0.119311,0.0948079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.8951,18.3175,18.1321,18.0415,18.7888,18.3294,18.1464,18.0981,309.144,1.07946,0.260939,0.180194,0.133209,0.100111,0.251874,0.179169,0.132181,0.105409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.9257,17.0219,16.7015,16.485,17.7966,17.0152,16.6926,16.5483,309.145,-0.460994,0.50888,0.350451,0.260418,0.195209,0.49112,0.348479,0.258362,0.205217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.8387,17.1108,16.9034,16.7759,17.7326,17.1253,16.9042,16.826,309.145,0.754205,0.237944,0.164256,0.121266,0.0910985,0.229619,0.16331,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.5621,15.7842,15.5471,15.3941,16.4443,15.7992,15.5417,15.44,309.145,0.721589,0.236944,0.163256,0.121266,0.0900985,0.228619,0.16231,0.120311,0.0948079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.624,15.9039,15.6632,15.5252,16.517,15.9086,15.6711,15.5662,309.146,0.363262,0.259939,0.179194,0.133153,0.0991108,0.250874,0.178169,0.132051,0.104409,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.6913,17.9952,17.7314,17.5613,18.5935,18.0043,17.7368,17.6266,309.146,-0.454375,0.50888,0.350451,0.260418,0.195209,0.49112,0.348479,0.258362,0.205217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.9306,18.3324,18.1494,18.0477,18.8479,18.3457,18.1482,18.0938,309.148,0.7628,0.237944,0.164256,0.121266,0.0910985,0.229619,0.16331,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.2585,17.8363,17.6752,17.6005,18.2072,17.8217,17.6745,17.6418,309.148,-0.959908,0.445896,0.307575,0.228588,0.171185,0.430541,0.305761,0.226751,0.180015,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,17.3269,16.6908,16.4594,16.3205,17.2319,16.6853,16.4469,16.3603,309.151,-0.489102,0.497883,0.342451,0.254475,0.190209,0.480492,0.340479,0.252492,0.200217,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,16.7649,16.0587,15.7949,15.6223,16.6569,16.0572,15.7877,15.6727,309.152,-0.450165,0.484886,0.334451,0.248475,0.186203,0.468051,0.332479,0.246492,0.195916,16.7828,16.0677,15.798,15.6339,16.7709,16.0677,15.798,15.6339,4226587332135452672
SDSS,18.7475,18.2027,18.0321,17.9466,18.6959,18.2214,18.0358,17.9856,309.152,0.392613,0.25394,0.175194,0.129209,0.0971047,0.24506,0.174169,0.128181,0.102108,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3558,17.852,17.6967,17.6053,18.3099,17.8648,17.7042,17.6693,309.153,0.792439,0.241943,0.166256,0.123266,0.0921047,0.233432,0.16531,0.122311,0.0971084,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3147,17.6166,17.3995,17.2491,18.2256,17.6326,17.3907,17.2963,309.153,0.702079,0.237944,0.164256,0.121266,0.0910985,0.229619,0.16331,0.120311,0.0958079,-999,-999,-999,-999,-999,-999,-999,-999,-999
SDSS,18.3419,17.7589,17.5635,17.4589,18.2539,17.7638,17.5685,17.5129,309.153,0.817748,0.245943,0.170194,0.126209,0.0941047,0.237432,0.169169,0.125181,0.0991084,-999,-999,-999,-999,-999,-999,-999,-999,-999
