survey,CFA4P1-B,CFA4P1-V,CFA4P1-r,CFA4P1-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA4P1-B_AV,CFA4P1-V_AV,CFA4P1-r_AV,CFA4P1-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CFA4P1-B,GAIA_CFA4P1-V,GAIA_CFA4P1-r,GAIA_CFA4P1-i
CFA4,17.9696,17.2939,17.0471,16.8629,17.6738,17.172,16.9693,16.8806,48.7838,43.1728,0.710067,0.543839,0.44389,0.326627,0.6304,0.448352,0.332322,0.264222,240537822347434496,18.0428,17.4149,17.164,16.9775
CFA4,16.4198,15.6113,15.3121,15.0543,15.9121,15.3376,15.0893,14.9955,48.7835,43.1762,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240537895363675520,16.3009,15.5986,15.3071,15.0829
CFA4,16.6474,15.889,15.5877,15.3433,16.18,15.6099,15.3727,15.2706,48.7832,43.1545,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240537723564989824,16.5579,15.8782,15.5912,15.3547
CFA4,18.2617,17.6464,17.452,17.2788,17.8738,17.4475,17.2695,17.2063,48.7797,43.1853,0.701067,0.537646,0.43889,0.322627,0.6228,0.443352,0.328322,0.260222,240537895363672960,18.1433,17.6423,17.4255,17.2664
CFA4,17.1069,16.3578,16.0875,15.8561,16.6053,16.0863,15.8582,15.7694,48.7749,43.1419,0.703067,0.538743,0.43989,0.322915,0.6246,0.444352,0.328452,0.261222,240537689205255680,16.9489,16.3309,16.0756,15.8492
CFA4,17.7992,16.8986,16.5556,16.2146,17.2469,16.5537,16.2461,16.1025,48.7746,43.1957,0.701067,0.537646,0.43889,0.322627,0.6228,0.443352,0.328322,0.260222,240549646394192512,17.7088,16.8874,16.5356,16.2326
CFA4,16.8372,15.8585,15.4696,15.1244,16.255,15.5,15.1839,15.0247,48.7736,43.2353,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240573423333132032,16.7342,15.852,15.4743,15.1627
CFA4,16.5617,15.9854,15.7974,15.6148,16.2038,15.8132,15.6552,15.605,48.7651,43.2304,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240549955631829120,16.4807,15.9948,15.8067,15.6503
CFA4,17.8412,17.0596,16.7636,16.5016,17.4085,16.8138,16.5725,16.4645,48.7628,43.2273,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240549951335161344,17.8451,17.0931,16.8056,16.5662
CFA4,17.884,17.1562,16.8923,16.6822,17.4157,16.9265,16.7179,16.6372,48.7613,43.2485,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240550020054657792,17.7683,17.1501,16.9031,16.7139
CFA4,16.6103,15.9681,15.7373,15.5606,16.1843,15.7586,15.5767,15.5199,48.7607,43.1454,0.703067,0.538743,0.43989,0.322915,0.6246,0.444352,0.328452,0.261222,240537689205255936,16.4878,15.9564,15.7433,15.5682
CFA4,18.6455,17.7514,17.4053,17.0941,18.0542,17.3711,17.0814,16.9536,48.7573,43.1546,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240537757924730240,18.4798,17.6961,17.3582,17.08
CFA4,16.8169,16.1478,15.9031,15.6942,16.409,15.9438,15.729,15.6573,48.7504,43.2459,0.702067,0.537743,0.439166,0.322627,0.6236,0.443493,0.328322,0.261222,240550024351302656,16.7203,16.1523,15.9249,15.7306
CFA4,17.9432,17.3587,17.1439,16.9941,18.0618,17.5754,17.3665,17.2646,48.7372,43.205,0.692301,0.53055,0.433166,0.317915,0.615,0.437493,0.323452,0.257222,240549818192884736,18.4061,17.8171,17.5706,17.3733
CFA4,18.0727,17.1043,16.7528,16.3783,17.4888,16.769,16.4309,16.2727,48.7368,43.226,0.695301,0.532646,0.435166,0.319627,0.6178,0.439493,0.325322,0.258222,240549985694898560,17.9862,17.1246,16.7568,16.4276
CFA4,16.0798,15.4674,15.2334,15.0486,15.6845,15.2572,15.0918,15.0314,48.7315,43.177,0.695067,0.531646,0.434166,0.319627,0.6168,0.438493,0.325322,0.258222,240549577674725248,15.9702,15.4508,15.2553,15.083
CFA4,17.4768,16.6283,16.3238,16.0754,16.9297,16.3133,16.0868,15.9872,48.7292,43.1047,0.707067,0.541743,0.442166,0.324627,0.6276,0.446493,0.330322,0.262522,240537173809196160,17.3631,16.6038,16.2975,16.0619
CFA4,17.1376,16.4814,16.272,16.1108,16.8971,16.4416,16.2558,16.1846,48.7273,43.0901,0.715833,0.547935,0.44789,0.329339,0.6352,0.452352,0.335192,0.266222,240536933291032064,17.1965,16.6517,16.4381,16.2532
CFA4,17.0598,16.2893,15.9966,15.7682,16.5344,16.1021,15.8818,15.7877,48.7197,43.0923,0.715833,0.547935,0.44789,0.329339,0.6352,0.452352,0.335192,0.266222,240537139449462400,17.0441,16.3721,16.097,15.8737
CFA4,16.6333,15.6965,15.3172,14.9787,16.0737,15.3555,15.0361,14.8739,48.7139,43.2408,0.695301,0.532646,0.435166,0.319627,0.6178,0.439493,0.325322,0.258222,240550711546074752,16.5397,15.6901,15.3272,15.0127
CFA4,17.9938,17.4584,17.2298,17.0632,17.688,17.2456,17.0715,17.0263,48.7106,43.2354,0.693301,0.53155,0.43389,0.318915,0.616,0.438352,0.324452,0.257921,240550642826599936,17.9296,17.4303,17.2432,17.0989
CFA4,17.8692,17.2056,16.9578,16.7613,17.4018,16.9644,16.7649,16.7019,48.7024,43.1798,0.689301,0.528454,0.431166,0.316915,0.6122,0.435493,0.322452,0.255921,240549371516493184,17.7317,17.171,16.9529,16.7631
CFA4,17.689,17.0208,16.79,16.5969,17.2111,16.7824,16.5987,16.5317,48.6919,43.0954,0.715833,0.548935,0.44789,0.329339,0.6362,0.452352,0.335192,0.266222,240535730700191232,17.5066,16.9902,16.7777,16.5934
CFA4,18.8766,18.24,17.9654,17.7505,18.4113,17.9718,17.7845,17.6884,48.6898,43.1649,0.695301,0.532646,0.435166,0.319627,0.6178,0.439493,0.325322,0.258222,-999,-999,-999,-999,-999
CFA4,18.8916,18.1174,17.8225,17.5225,18.3164,17.7621,17.5029,17.3569,48.6885,43.1463,0.700067,0.536646,0.43789,0.321915,0.6218,0.442352,0.327452,0.260222,-999,-999,-999,-999,-999
CFA4,17.234,16.5658,16.3147,16.0968,16.8071,16.3392,16.1367,16.0507,48.6881,43.2404,0.693301,0.53155,0.43389,0.318915,0.616,0.438352,0.324452,0.257921,240550883344769280,17.1233,16.558,16.3281,16.1244
CFA4,17.8087,17.0949,16.8449,16.627,17.3685,16.863,16.6416,16.549,55.6765,39.2445,0.86826,0.664534,0.542958,0.399322,0.7708,0.548366,0.406282,0.322527,224329616502506112,17.7145,17.0893,16.8363,16.6341
CFA4,17.16,16.4918,16.2791,16.0801,16.7308,16.2995,16.0907,16.0178,55.6514,39.1894,0.853494,0.653341,0.533958,0.392322,0.7582,0.539366,0.399282,0.317227,224328998027235328,17.0729,16.4999,16.2683,16.076
CFA4,16.4715,15.754,15.5093,15.2984,16.0542,15.5283,15.3152,15.2417,55.6173,39.2263,0.836728,0.640956,0.523234,0.38461,0.743,0.528507,0.391412,0.310626,224329341624610816,16.3724,15.7449,15.4971,15.306
CFA4,16.6385,15.8615,15.5826,15.3229,16.1664,15.6094,15.3476,15.2479,55.5958,39.2693,0.815196,0.624571,0.509786,0.374898,0.7238,0.514789,0.381542,0.303325,224330475495967872,16.5375,15.8572,15.576,15.3403
CFA4,17.3448,16.6533,16.4172,16.1629,16.8788,16.4118,16.1863,16.0928,55.588,39.1663,0.786429,0.60209,0.491786,0.361475,0.6978,0.496789,0.367802,0.292025,224327726717631872,17.2255,16.6234,16.3853,16.1731
CFA4,16.7074,15.8505,15.5417,15.2679,16.1727,15.5332,15.2826,15.1524,55.5717,39.1765,0.786663,0.602186,0.491786,0.361475,0.6986,0.496789,0.367802,0.292025,224327692357193344,16.5971,15.838,15.5094,15.2554
CFA4,17.6403,16.9581,16.7284,16.5107,17.757,16.7355,16.512,16.4232,55.5704,39.1935,0.786663,0.602186,0.491786,0.361475,0.6986,0.496789,0.367802,0.292025,224328551350646144,17.5497,16.9458,16.7029,16.4984
CFA4,16.1914,15.6106,15.414,15.2194,15.8502,15.4544,15.2608,15.2035,55.5662,39.3182,0.806196,0.617475,0.50451,0.370186,0.716,0.509648,0.376672,0.299325,224333602232150912,16.1338,15.6216,15.4187,15.2542
CFA4,16.1784,15.4785,15.2456,15.0424,15.7999,15.2858,15.0798,14.9943,55.5656,39.2381,0.792429,0.606282,0.495786,0.364186,0.7034,0.500789,0.370672,0.294025,224330338057027200,16.0874,15.4948,15.2547,15.0597
CFA4,16.2435,15.566,15.3406,15.1247,15.8534,15.3681,15.1494,15.0562,55.5654,39.1535,0.784663,0.60109,0.490786,0.360475,0.6968,0.495789,0.366802,0.291724,224327589277991424,16.1923,15.5865,15.3393,15.1309
CFA4,16.5986,15.8839,15.6446,15.4354,16.1202,15.6368,15.4373,15.3458,55.5482,39.1815,0.786663,0.602186,0.491786,0.361475,0.6986,0.496789,0.367802,0.292025,224328413911701120,16.4632,15.8533,15.6094,15.4097
CFA4,17.3346,16.6784,16.4605,16.2607,16.891,16.4642,16.2721,16.1952,55.524,39.2438,0.792429,0.606282,0.495786,0.364186,0.7034,0.500789,0.370672,0.294025,224331849885518592,17.2051,16.66,16.4446,16.2647
CFA4,16.9091,16.3022,16.0982,15.8968,16.5285,16.1147,15.9256,15.8567,55.5216,39.2945,0.783663,0.60009,0.490062,0.360475,0.6958,0.49493,0.366802,0.290724,224333636591899008,16.8265,16.2989,16.095,15.9157
CFA4,16.4638,15.5948,15.2775,15.0163,15.9994,15.3469,15.1012,14.9824,55.5141,39.2892,0.762131,0.583705,0.477062,0.350763,0.6766,0.48193,0.356932,0.283424,224332159123150720,16.4109,15.6457,15.3177,15.0668
CFA4,17.5372,16.9312,16.7271,16.5431,17.1342,16.7399,16.5608,16.5012,55.5128,39.2613,0.760131,0.581705,0.475338,0.349051,0.6746,0.48007,0.355062,0.282424,224331918604991360,17.4213,16.9165,16.7251,16.5571
CFA4,17.0441,16.3192,16.0638,15.8809,16.5854,16.0994,15.8963,15.8263,55.5127,39.1683,0.753365,0.577512,0.471338,0.346051,0.669,0.47607,0.352062,0.280123,224328070314330752,16.9431,16.3242,16.0822,15.8943
CFA4,17.895,17.3253,17.1971,17.0529,17.4619,17.1778,17.0694,17.0464,354.771,-6.4799,0.116894,0.0890212,0.0733437,0.0532712,0.1038,0.0741549,0.0542203,0.0434039,-999,-999,-999,-999,-999
CFA4,17.2726,16.5765,16.3467,16.1341,16.8393,16.3685,16.1812,16.1109,354.771,-6.44124,0.115894,0.088925,0.0726197,0.0532712,0.103,0.0732958,0.0542203,0.0431034,-999,-999,-999,-999,-999
CFA4,18.3266,17.808,17.6948,17.5684,18.0099,17.7258,17.6207,17.6446,354.736,-6.44734,0.117128,0.089925,0.0733437,0.0542712,0.104,0.0741549,0.0552203,0.0434039,-999,-999,-999,-999,-999
CFA4,17.5203,16.8381,16.6212,16.4357,17.0967,16.6353,16.4752,16.4336,354.711,-6.44147,0.117894,0.089925,0.0736197,0.0542712,0.104,0.0742958,0.0552203,0.0434039,2440454705974043392,17.4585,16.8535,16.6378,16.4762
CFA4,15.8216,15.1255,14.9193,14.7753,15.3617,14.9145,14.7789,14.7525,354.68,-6.57264,0.120894,0.0930212,0.0756197,0.0552712,0.1078,0.0762958,0.0562203,0.0451034,-999,-999,-999,-999,-999
CFA4,16.7653,16.0246,15.7735,15.5556,16.2983,15.7872,15.5752,15.4987,354.675,-6.53426,0.120894,0.0920212,0.0753437,0.0552712,0.1068,0.0761549,0.0562203,0.0451034,-999,-999,-999,-999,-999
CFA4,17.8428,17.1513,16.9355,16.7715,17.3526,16.9031,16.7548,16.7102,354.656,-6.58223,0.120894,0.0930212,0.0756197,0.0552712,0.1078,0.0762958,0.0562203,0.0451034,-999,-999,-999,-999,-999
CFA4,18.2887,17.4969,17.1924,16.9501,17.7496,17.2062,16.9663,16.8675,354.632,-6.50769,0.119894,0.091925,0.0746197,0.0552712,0.106,0.0752958,0.0562203,0.0444039,-999,-999,-999,-999,-999
CFA4,16.0146,15.496,15.3571,15.239,15.6316,15.3371,15.2283,15.2183,354.62,-6.57418,0.121894,0.0930212,0.0763437,0.0559831,0.1078,0.0771549,0.0570904,0.0451034,2440444367988122240,15.8628,15.4718,15.3311,15.2333
CFA4,16.3327,15.4628,15.1551,14.8669,15.7881,15.1724,14.8838,14.767,14.4143,-1.3853,0.126894,0.0971175,0.0793437,0.0582712,0.1126,0.0801549,0.0592203,0.0474039,2535739453084554112,16.2352,15.4618,15.1525,14.8769
CFA4,16.9622,16.2001,15.9309,15.7332,16.4567,15.9287,15.7291,15.6671,14.4106,-1.39075,0.126894,0.0971175,0.0793437,0.0582712,0.1126,0.0801549,0.0592203,0.0474039,2535739453084554240,16.853,16.1878,15.9245,15.7349
CFA4,17.946,17.2973,17.0761,16.8836,17.5528,17.1041,16.9176,16.8696,14.3719,-1.30319,0.13866,0.10631,0.0863437,0.0639831,0.1232,0.0871549,0.0650904,0.0517044,2535745393023864448,17.8918,17.3302,17.109,16.9309
CFA4,17.8643,17.1431,16.9262,16.7407,17.3793,16.9086,16.7073,16.6515,14.3314,-1.43987,0.12766,0.0972138,0.0793437,0.0582712,0.1134,0.0801549,0.0592203,0.0474039,2535645234390222464,17.7281,17.1361,16.8973,16.7251
CFA4,18.3145,17.4204,17.0721,16.7149,17.7953,17.1017,16.7513,16.6176,14.3239,-1.38621,0.125894,0.0961175,0.0786197,0.0579831,0.1116,0.0792958,0.0590904,0.0464039,2535742201863622912,18.2143,17.4627,17.0953,16.753
CFA4,16.5098,15.7198,15.442,15.2171,16.0215,15.4485,15.2378,15.1617,348.159,13.9031,0.233022,0.17885,0.145963,0.107542,0.207,0.147451,0.109441,0.0865074,-999,-999,-999,-999,-999
CFA4,16.6256,15.8504,15.5897,15.3774,16.1453,15.5999,15.3956,15.3278,348.126,13.9619,0.243022,0.186042,0.151963,0.111542,0.2156,0.153451,0.113441,0.0905074,-999,-999,-999,-999,-999
CFA4,17.1786,16.5029,16.2882,16.0965,16.7921,16.3261,16.141,16.0829,348.082,13.9565,0.244788,0.187139,0.152963,0.112542,0.2174,0.154451,0.114441,0.0908079,-999,-999,-999,-999,-999
CFA4,16.4493,15.8861,15.7141,15.5738,16.0599,15.7121,15.5625,15.532,348.059,13.8737,0.237788,0.181946,0.148963,0.109542,0.2108,0.150451,0.111441,0.0885074,-999,-999,-999,-999,-999
CFA4,16.944,16.2162,15.9684,15.7606,16.4908,15.9834,15.7842,15.7252,348.041,13.9662,0.242788,0.186042,0.151963,0.111542,0.2156,0.153451,0.113441,0.0905074,-999,-999,-999,-999,-999
CFA4,16.4976,15.6259,15.3096,15.0535,15.9628,15.3325,15.0828,14.9879,348.038,13.98,0.242788,0.186042,0.151963,0.111542,0.2156,0.153451,0.113441,0.0905074,-999,-999,-999,-999,-999
CFA4,17.1321,16.4257,16.1725,15.925,16.6761,16.1761,15.9402,15.8423,348.032,13.9165,0.241022,0.185042,0.150963,0.110542,0.2146,0.152451,0.112441,0.0895074,-999,-999,-999,-999,-999
CFA4,17.5155,16.917,16.7311,16.5156,17.198,16.73,16.5305,16.4533,355.129,27.4272,0.290087,0.221909,0.181411,0.133678,0.2578,0.183169,0.136051,0.107409,-999,-999,-999,-999,-999
CFA4,15.9777,15.2649,15.0298,14.8256,15.5606,15.0493,14.8583,14.7993,355.123,27.3385,0.299853,0.230005,0.188135,0.137678,0.2666,0.190028,0.140051,0.111709,-999,-999,-999,-999,-999
CFA4,17.7332,16.8931,16.6025,16.3166,17.1937,16.5746,16.3128,16.208,355.12,27.4795,0.303853,0.232101,0.190135,0.139678,0.2694,0.192028,0.142051,0.112709,2865243159282978944,17.6222,16.8784,16.5674,16.3099
CFA4,16.9839,16.3733,16.1853,15.9975,16.5943,16.1809,16.0166,15.9601,355.119,27.3738,0.291087,0.222812,0.182135,0.133678,0.258,0.184028,0.136051,0.108409,2865240307424706560,16.8972,16.3751,16.1789,16.0259
CFA4,16.1053,15.4231,15.2158,14.9982,15.6914,15.2183,15.0115,14.9467,355.107,27.4157,0.292087,0.223812,0.182411,0.133966,0.259,0.184169,0.136181,0.108409,-999,-999,-999,-999,-999
CFA4,17.417,16.7692,16.5427,16.286,17.0241,16.5313,16.3043,16.211,355.103,27.4468,0.300853,0.230101,0.188135,0.13839,0.2674,0.190028,0.140921,0.111709,-999,-999,-999,-999,-999
CFA4,17.4702,16.5706,16.2308,15.9306,16.9398,16.2673,16.0014,15.9009,355.089,27.5012,0.328619,0.251486,0.205859,0.151102,0.2916,0.207887,0.153791,0.12231,-999,-999,-999,-999,-999
CFA4,17.1199,16.4098,16.194,15.9818,16.6719,16.1832,16.0067,15.9268,355.075,27.3506,0.297087,0.227909,0.186135,0.136678,0.2638,0.188028,0.139051,0.110409,2865239860747987968,17.0209,16.4125,16.1762,15.9876
CFA4,17.6367,17.0214,16.8323,16.6672,17.2506,16.8517,16.6901,16.6408,355.073,27.4498,0.306853,0.235101,0.192135,0.140678,0.2724,0.194028,0.143051,0.113709,-999,-999,-999,-999,-999
CFA4,16.1243,15.3826,15.1443,14.9423,15.658,15.1338,14.9406,14.8748,355.052,27.3573,0.306853,0.235101,0.192135,0.14139,0.2724,0.194028,0.143921,0.113709,-999,-999,-999,-999,-999
CFA4,16.3418,15.5118,15.234,14.9978,15.8218,15.2366,15.0201,14.9399,355.019,27.4277,0.337385,0.258582,0.210859,0.155102,0.2994,0.212887,0.157791,0.12531,-999,-999,-999,-999,-999
CFA4,17.2305,16.434,16.1754,15.9476,16.6937,16.1509,15.92,15.8453,355.016,27.3566,0.332385,0.254486,0.207859,0.15239,0.2946,0.209887,0.154921,0.12331,2865240719741443712,17.0762,16.4101,16.1347,15.9217
CFA4,15.8817,15.2284,15.0371,14.8516,15.443,15.0132,14.8397,14.7822,355.004,27.3492,0.342151,0.261775,0.213859,0.157102,0.304,0.215887,0.159791,0.12731,-999,-999,-999,-999,-999
CFA4,16.516,15.8078,15.5855,15.3736,16.0311,15.5577,15.3546,15.2933,354.989,27.3645,0.342151,0.261775,0.213859,0.157102,0.304,0.215887,0.159791,0.12731,2865220275697113216,16.3777,15.7821,15.5443,15.3482
CFA4,16.3166,15.6205,15.4153,15.2232,15.8524,15.4031,15.2429,15.1709,354.984,27.3841,0.349917,0.267871,0.218583,0.160814,0.3108,0.220746,0.163661,0.129611,-999,-999,-999,-999,-999
CFA4,15.6717,15.1559,15.0181,14.8733,15.3256,14.9979,14.8758,14.8508,354.973,27.4321,0.376683,0.288352,0.236031,0.173525,0.3348,0.238465,0.176531,0.140212,2865244980348993024,15.5505,15.1435,14.9973,14.874
CFA4,16.4235,15.5284,15.1801,14.8711,15.8823,15.196,14.8913,14.7547,354.957,27.4604,0.374683,0.287256,0.234307,0.172525,0.333,0.236606,0.175531,0.139212,-999,-999,-999,-999,-999
CFA4,16.0935,15.3175,15.0333,14.7891,15.6046,15.0439,14.7999,14.7079,354.957,27.429,0.376683,0.288352,0.236031,0.173525,0.3348,0.238465,0.176531,0.140212,-999,-999,-999,-999,-999
CFA4,19.0014,18.3796,18.2386,18.1349,18.5667,18.2475,18.1236,18.0973,190.357,50.3098,0.0540641,0.0409625,0.0334479,0.0251356,0.048,0.0337183,0.0256102,0.0199015,-999,-999,-999,-999,-999
CFA4,16.7352,16.1702,16.0014,15.8958,16.4131,16.0266,15.9073,15.8797,190.314,50.4367,0.0520641,0.0398662,0.0324479,0.0234237,0.0462,0.0327183,0.0237401,0.0189015,1567767555301617664,16.6942,16.1962,16.0167,15.8988
CFA4,17.1312,16.3291,16.0332,15.8264,16.6502,16.0581,15.8497,15.7781,190.299,50.4047,0.0530641,0.0408662,0.0334479,0.0244237,0.0472,0.0337183,0.0247401,0.0199015,-999,-999,-999,-999,-999
CFA4,17.0898,16.4774,16.2936,16.1753,16.6761,16.3051,16.1486,16.1444,190.255,50.3719,0.0550641,0.0419625,0.0341718,0.0251356,0.049,0.0345775,0.0256102,0.020202,1567673925014844928,16.9622,16.4771,16.2942,16.1675
CFA4,18.2777,17.761,17.6317,17.5613,17.938,17.6122,17.4914,17.4836,190.207,50.309,0.0560641,0.0428663,0.0351718,0.0254237,0.0492,0.0355775,0.0257401,0.0209015,1567672202730942080,18.154,17.7531,17.6134,17.5175
CFA4,18.7094,18.03,17.7448,17.5078,18.3147,17.7716,17.5349,17.4394,190.187,50.4388,0.0530641,0.0408662,0.0331718,0.0241356,0.0472,0.0335775,0.0246102,0.0199015,-999,-999,-999,-999,-999
CFA4,18.6539,17.8862,17.6352,17.5002,18.0961,17.6528,17.4783,17.4366,190.173,50.4579,0.0510641,0.0388662,0.0321718,0.0234237,0.0452,0.0325775,0.0237401,0.0189015,-999,-999,-999,-999,-999
CFA4,18.0671,17.6358,17.4873,17.4423,17.7431,17.4875,17.4014,17.3972,190.164,50.3905,0.0540641,0.0418663,0.0341718,0.0251356,0.0482,0.0345775,0.0256102,0.020202,1568424749720354560,17.9585,17.618,17.5037,17.4122
CFA4,15.9553,15.2936,15.0853,14.8963,15.5259,15.065,14.9093,14.8613,334.869,13.1191,0.302853,0.232101,0.189135,0.13939,0.2694,0.191028,0.141921,0.112709,-999,-999,-999,-999,-999
CFA4,16.4636,15.8465,15.652,15.4912,16.0785,15.6654,15.4997,15.4494,334.844,13.2569,0.291087,0.222909,0.182135,0.133678,0.2588,0.184028,0.136051,0.108409,2733918860553415680,16.3769,15.8504,15.6501,15.4961
CFA4,17.0882,16.4441,16.2476,16.0602,16.682,16.2319,16.066,16.0138,334.844,13.1783,0.297853,0.228005,0.186135,0.136678,0.2646,0.188028,0.139051,0.110709,-999,-999,-999,-999,-999
CFA4,17.3697,16.3808,16.0015,15.7091,16.7639,16.0041,15.7211,15.5939,334.837,13.17,0.298853,0.229005,0.187135,0.13739,0.2656,0.189028,0.139921,0.110709,-999,-999,-999,-999,-999
CFA4,16.9601,16.3727,16.1633,15.9611,16.6018,16.1659,15.9785,15.9148,334.828,13.2222,0.295853,0.226005,0.185135,0.135678,0.2626,0.187028,0.138051,0.109709,-999,-999,-999,-999,-999
CFA4,17.6767,17.0809,16.8544,16.698,17.2699,16.8766,16.7023,16.6491,334.805,13.0981,0.301087,0.231005,0.188135,0.138678,0.2676,0.190028,0.141051,0.111709,-999,-999,-999,-999,-999
CFA4,17.1342,16.6267,16.4804,16.3544,16.8076,16.4826,16.3597,16.3177,334.79,13.1442,0.299853,0.229005,0.187135,0.137678,0.2656,0.189028,0.140051,0.111409,2733821008313929856,17.0455,16.6489,16.5001,16.354
CFA4,17.2662,16.5431,16.2995,16.0957,16.7955,16.2947,16.1063,16.0394,334.782,13.2009,0.297853,0.228005,0.186135,0.136678,0.2646,0.188028,0.139051,0.110709,-999,-999,-999,-999,-999
CFA4,15.6345,15.074,14.901,14.7454,15.2649,14.8957,14.7584,14.7198,334.778,13.1825,0.297853,0.228005,0.186135,0.136678,0.2646,0.188028,0.139051,0.110709,-999,-999,-999,-999,-999
CFA4,16.3632,15.4831,15.1615,14.9128,15.8156,15.1656,14.9235,14.8279,334.774,13.1722,0.298853,0.229005,0.187135,0.13739,0.2656,0.189028,0.139921,0.110709,-999,-999,-999,-999,-999
CFA4,17.8459,16.9592,16.6505,16.35,17.2864,16.6463,16.3699,16.2443,334.74,13.2504,0.294853,0.225909,0.184135,0.135678,0.2618,0.186028,0.138051,0.109409,-999,-999,-999,-999,-999
CFA4,16.9303,16.1115,15.8209,15.575,16.3935,15.8031,15.561,15.4615,334.728,13.15,0.299087,0.229005,0.187135,0.137678,0.2656,0.189028,0.140051,0.111409,2733824130755494784,16.7838,16.0864,15.7849,15.546
CFA4,17.7104,17.0301,16.8164,16.6225,17.2503,16.8127,16.6189,16.5571,334.72,13.2058,0.296087,0.226909,0.185135,0.135678,0.2628,0.187028,0.138051,0.109709,-999,-999,-999,-999,-999
CFA4,15.9541,15.2692,15.0576,14.8791,15.4808,15.0287,14.8553,14.8073,334.707,13.0999,0.299853,0.230005,0.188135,0.137678,0.2666,0.190028,0.140051,0.111709,-999,-999,-999,-999,-999
CFA4,16.8091,15.9671,15.6562,15.4203,16.2698,15.6606,15.4168,15.327,334.706,13.1689,0.298853,0.229005,0.187135,0.137678,0.2656,0.189028,0.140051,0.111409,-999,-999,-999,-999,-999
CFA4,18.0416,17.5025,17.3091,17.1544,17.6725,17.3019,17.1732,17.136,183.511,46.5589,0.0480641,0.03677,0.0301718,0.0221356,0.0424,0.0305775,0.0226102,0.0179015,-999,-999,-999,-999,-999
CFA4,17.8582,17.1342,16.8371,16.6191,17.4213,16.8684,16.6395,16.5393,183.453,46.4801,0.0638301,0.0490587,0.0401718,0.0291356,0.0568,0.0405775,0.0296102,0.023202,-999,-999,-999,-999,-999
CFA4,18.7496,18.309,18.2439,18.1258,18.4614,18.238,18.1447,18.1301,183.449,46.4496,0.0590641,0.0449625,0.0371718,0.0271356,0.052,0.0375775,0.0276102,0.0219015,-999,-999,-999,-999,-999
CFA4,17.404,16.6372,16.3402,16.1406,16.917,16.3479,16.1409,16.0465,183.398,46.4524,0.0588301,0.0449625,0.0364479,0.0271356,0.052,0.0367183,0.0276102,0.0219015,1545104593427642880,17.3144,16.6247,16.3295,16.1233
CFA4,18.3941,18.0428,17.9349,17.8698,18.1619,17.9262,17.8291,17.8434,183.392,46.4098,0.0492981,0.0378662,0.0311718,0.0224237,0.0442,0.0315775,0.0227401,0.018202,-999,-999,-999,-999,-999
CFA4,18.5996,17.6488,17.2866,17.0365,18.011,17.3042,17.0542,16.9372,183.363,46.4823,0.0600641,0.0460587,0.0374479,0.0281356,0.0538,0.0377183,0.0286102,0.022202,-999,-999,-999,-999,-999
CFA4,16.1761,15.6482,15.4784,15.3595,15.8304,15.4901,15.3481,15.3174,183.309,46.465,0.0570641,0.0438662,0.0354479,0.0261356,0.0502,0.0357183,0.0266102,0.021202,-999,-999,-999,-999,-999
CFA4,17.3746,16.4833,16.0923,15.7635,16.8326,16.108,15.7847,15.6476,152.393,15.0128,0.163192,0.124791,0.102068,0.0746949,0.1452,0.103014,0.0759605,0.0610049,-999,-999,-999,-999,-999
CFA4,17.0428,16.2538,15.9621,15.6947,16.5542,15.9729,15.7094,15.6089,152.365,14.9102,0.159192,0.121695,0.0997915,0.0734068,0.1414,0.100873,0.0748305,0.0590049,621534681728484864,16.9602,16.2583,15.9666,15.7253
CFA4,16.6416,16.123,15.9756,15.8609,16.2799,15.9617,15.8507,15.8418,152.346,14.9196,0.158192,0.120695,0.0987915,0.0726949,0.1404,0.0998732,0.0739605,0.0590049,-999,-999,-999,-999,-999
