survey,CFA3K-B,CFA3K-V,CFA3K-r,CFA3K-i,PS1-g,PS1-r,PS1-i,PS1-z,RA,DEC,CFA3K-B_AV,CFA3K-V_AV,CFA3K-r_AV,CFA3K-i_AV,PS1-g_AV,PS1-r_AV,PS1-i_AV,PS1-z_AV,SOURCEID,GAIA_CFA3K-U,GAIA_CFA3K-B,GAIA_CFA3K-V,GAIA_CFA3K-r,GAIA_CFA3K-i
CFA3K,17.7329,16.9695,16.672,16.3742,17.251,16.6546,16.3733,16.2447,243.234,-21.6975,1.19064,0.92599,0.746366,0.541565,1.05963,0.752254,0.557073,0.442236,6242994999236362112,18.7151,17.6642,16.9726,16.6477,16.3579
CFA3K,17.8275,16.7751,16.3326,15.8839,17.22,16.3447,15.9011,15.6725,243.218,-21.5759,1.19664,0.93032,0.750118,0.543949,1.06526,0.756113,0.559203,0.444537,-999,-999,-999,-999,-999,-999
CFA3K,18.0319,17.1615,16.8405,16.5513,17.47,16.8147,16.5355,16.403,243.206,-21.6786,1.19564,0.930155,0.749366,0.543565,1.06445,0.755254,0.559073,0.444537,6242995720790908288,19.1771,17.9689,17.1802,16.8215,16.5213
CFA3K,18.1745,17.2756,16.9151,16.5533,17.6537,16.9148,16.5653,16.3841,243.204,-21.6013,1.19088,0.926155,0.746366,0.541565,1.06045,0.752254,0.557073,0.442537,-999,-999,-999,-999,-999,-999
CFA3K,17.9685,17.2741,17.0396,16.7619,17.5631,17.0419,16.7853,16.6628,243.192,-21.5565,1.19064,0.92599,0.746366,0.541565,1.05963,0.752254,0.557073,0.442236,-999,-999,-999,-999,-999,-999
CFA3K,17.1515,16.3481,16.0261,15.7169,16.6535,16.0305,15.7327,15.5948,243.19,-21.6263,1.19464,0.929155,0.748366,0.543565,1.06345,0.754254,0.559073,0.443537,6242996206125893632,18.176,17.0976,16.3756,16.0317,15.7208
CFA3K,17.6274,16.8075,16.4615,16.0727,17.1297,16.4459,16.0654,15.8805,243.182,-21.7037,1.23218,0.95831,0.77187,0.560181,1.09714,0.777972,0.575944,0.458138,-999,-999,-999,-999,-999,-999
CFA3K,17.4114,16.6075,16.3095,16.0182,16.9345,16.325,16.0547,15.9378,243.182,-21.5451,1.19064,0.92599,0.746366,0.541565,1.05963,0.752254,0.557073,0.442236,-999,-999,-999,-999,-999,-999
CFA3K,18.2084,17.2345,16.84,16.4767,17.5593,16.8241,16.4673,16.282,243.172,-21.6651,1.19864,0.93232,0.751366,0.545565,1.06726,0.757254,0.561073,0.445537,-999,-999,-999,-999,-999,-999
CFA3K,18.4904,17.672,17.3545,17.0222,17.9608,17.3228,17.0299,16.8861,243.153,-21.6793,1.23394,0.95931,0.773623,0.560797,1.09814,0.779831,0.576814,0.458438,-999,-999,-999,-999,-999,-999
CFA3K,16.9545,16.111,15.7998,15.5615,16.4231,15.8059,15.5801,15.4946,149.891,-19.5108,0.150426,0.11729,0.0942648,0.0683107,0.134158,0.0950141,0.0700904,0.0557044,-999,-999,-999,-999,-999,-999
CFA3K,17.8071,16.9541,16.625,16.3841,17.2647,16.6426,16.3952,16.3227,149.848,-19.5519,0.148426,0.11529,0.0932648,0.0673107,0.132158,0.0940141,0.0690904,0.0550049,-999,-999,-999,-999,-999,-999
CFA3K,16.995,16.454,16.3008,16.1519,16.6156,16.2834,16.1577,16.1379,149.817,-19.5153,0.14866,0.11529,0.0932648,0.0679266,0.132158,0.0940141,0.0699605,0.0550049,-999,-999,-999,-999,-999,-999
CFA3K,18.3291,17.7141,17.5009,17.33,17.9215,17.497,17.3535,17.2976,149.809,-19.4017,0.150426,0.11729,0.0942648,0.0683107,0.134158,0.0950141,0.0700904,0.0560049,-999,-999,-999,-999,-999,-999
CFA3K,18.4566,17.7476,17.5964,17.3701,18.0009,17.5764,17.4406,17.3848,149.798,-19.4109,0.150426,0.11729,0.0942648,0.0683107,0.134158,0.0950141,0.0700904,0.0557044,-999,-999,-999,-999,-999,-999
CFA3K,17.0696,16.6056,16.4859,16.3915,16.714,16.4563,16.3844,16.3917,149.794,-19.533,0.148426,0.11529,0.0925127,0.0673107,0.132158,0.0931549,0.0690904,0.0547044,-999,-999,-999,-999,-999,-999
CFA3K,15.754,15.216,15.0618,14.9409,15.3978,15.0918,14.9893,14.9761,149.79,-19.3859,0.149426,0.11629,0.0932648,0.0679266,0.133158,0.0940141,0.0699605,0.0557044,-999,-999,-999,-999,-999,-999
CFA3K,16.191,15.4265,15.1784,14.9619,15.7001,15.178,14.9821,14.9083,149.776,-19.4357,0.149426,0.11629,0.0932648,0.0679266,0.133158,0.0940141,0.0699605,0.0557044,-999,-999,-999,-999,-999,-999
CFA3K,17.4375,16.486,16.0828,15.7739,16.849,16.0914,15.8045,15.6734,149.769,-19.4583,0.14966,0.11629,0.0942648,0.0679266,0.133158,0.0950141,0.0699605,0.0557044,5670981913201802240,18.8621,17.3554,16.5317,16.0879,15.7836
CFA3K,18.2486,17.4926,17.167,16.9206,17.7475,17.1847,16.9407,16.8271,149.747,-19.4311,0.148426,0.11529,0.0932648,0.0673107,0.132158,0.0940141,0.0690904,0.0550049,-999,-999,-999,-999,-999,-999
CFA3K,17.7645,17.184,16.9988,16.8284,17.3592,16.9882,16.8227,16.8,149.737,-19.4924,0.148426,0.11529,0.0932648,0.0673107,0.132158,0.0940141,0.0690904,0.0550049,-999,-999,-999,-999,-999,-999
CFA3K,17.7107,16.7507,16.4078,16.102,17.116,16.394,16.1329,16.02,200.242,58.6161,0.0362981,0.02799,0.0225042,0.0162316,0.0318825,0.0227183,0.0167401,0.013601,-999,-999,-999,-999,-999,-999
CFA3K,18.2797,17.8287,17.6748,17.606,17.9524,17.7004,17.5994,17.5648,200.165,58.6329,0.0365321,0.028155,0.0227521,0.0166158,0.0326963,0.0228592,0.0168701,0.013601,-999,-999,-999,-999,-999,-999
CFA3K,17.0507,16.4457,16.2988,16.148,16.6572,16.2787,16.1518,16.1376,200.125,58.6038,0.0365321,0.02899,0.0227521,0.0166158,0.0328825,0.0228592,0.0168701,0.013601,1566901380655494144,17.7295,16.9528,16.47,16.2808,16.1633
CFA3K,17.0547,16.2577,15.9818,15.738,16.5242,15.9727,15.7414,15.6514,200.088,58.5712,0.0382981,0.02999,0.0245042,0.0172316,0.0338825,0.0247183,0.0177401,0.014601,1566900933978894592,18.0259,16.9565,16.2653,15.9746,15.7381
CFA3K,17.2277,16.466,16.1869,15.9342,16.7535,16.1715,15.9376,15.863,107.973,49.8769,0.239022,0.18593,0.150273,0.10839,0.213177,0.151451,0.111441,0.0885074,-999,-999,-999,-999,-999,-999
CFA3K,17.8552,17.1,16.8369,16.6237,17.3877,16.8303,16.6324,16.5652,107.946,49.9335,0.246788,0.192095,0.155025,0.11239,0.219991,0.15631,0.115441,0.0918079,979973002779708032,19.1618,17.8309,17.1383,16.834,16.6433
CFA3K,15.6503,15.1376,14.986,14.8518,15.3098,14.9738,14.8656,14.8561,107.888,49.9108,0.245788,0.19093,0.154025,0.11139,0.218177,0.15531,0.114441,0.0915074,979879819169467776,16.3266,15.5785,15.1462,14.9743,14.8626
CFA3K,16.0738,15.5721,15.4421,15.3353,15.7224,15.4187,15.3232,15.3336,107.88,49.8451,0.240788,0.18693,0.151025,0.10939,0.214177,0.15231,0.112441,0.0895074,-999,-999,-999,-999,-999,-999
CFA3K,17.8008,17.1576,16.9615,16.7743,17.3482,16.9206,16.7427,16.6938,107.852,49.7998,0.243788,0.18993,0.153025,0.111006,0.217177,0.15431,0.114311,0.0905074,-999,-999,-999,-999,-999,-999
CFA3K,17.5659,16.8051,16.5859,16.34,17.0561,16.5394,16.3174,16.229,229.214,7.3457,0.13066,0.10163,0.0815127,0.0593107,0.115902,0.0821549,0.0610904,0.0484039,-999,-999,-999,-999,-999,-999
CFA3K,16.6369,16.0531,15.9109,15.759,16.2325,15.859,15.7211,15.6771,229.206,7.38425,0.125894,0.09763,0.0787606,0.0573107,0.111903,0.0792958,0.0590904,0.0464039,-999,-999,-999,-999,-999,-999
CFA3K,16.9439,16.2921,16.1359,15.964,16.4908,16.0884,15.9434,15.8979,229.19,7.45929,0.126894,0.09863,0.0795127,0.0576949,0.112903,0.0801549,0.0592203,0.0474039,1163497195854088704,17.7949,16.8507,16.3079,16.0904,15.9433
CFA3K,17.6019,17.0161,16.8619,16.694,17.1923,16.8088,16.6659,16.6158,229.158,7.3729,0.13566,0.105795,0.0852648,0.0616949,0.120716,0.0860141,0.0632203,0.0504039,-999,-999,-999,-999,-999,-999
CFA3K,18.5229,17.9601,17.8709,17.687,18.1077,17.7939,17.6775,17.6522,229.123,7.36669,0.13766,0.10696,0.0865127,0.0629266,0.12253,0.0871549,0.0649605,0.0514039,-999,-999,-999,-999,-999,-999
CFA3K,16.1989,15.4421,15.2099,14.979,15.6905,15.1715,14.9667,14.884,229.107,7.39879,0.13966,0.10896,0.0875127,0.0633107,0.12453,0.0881549,0.0650904,0.0517044,-999,-999,-999,-999,-999,-999
CFA3K,17.4279,16.6871,16.4629,16.258,16.8943,16.404,16.2344,16.1783,229.102,7.32279,0.13666,0.10596,0.0855127,0.0623107,0.12153,0.0861549,0.0640904,0.0507044,-999,-999,-999,-999,-999,-999
CFA3K,17.2469,16.3421,16.0339,15.759,16.6665,16.0052,15.7551,15.6447,229.088,7.42108,0.140426,0.10896,0.0875127,0.0633107,0.12453,0.0881549,0.0650904,0.0517044,-999,-999,-999,-999,-999,-999
CFA3K,18.7611,18.2134,18.0426,17.8675,18.4357,18.0418,17.8849,17.8496,169.825,20.8475,0.0798301,0.06231,0.0500085,0.0364633,0.0713925,0.0504366,0.0374802,0.0295025,-999,-999,-999,-999,-999,-999
CFA3K,17.9172,17.2884,17.0906,16.9035,17.5099,17.0517,16.8685,16.8059,169.798,20.7282,0.0728301,0.05698,0.0452563,0.0334633,0.064765,0.0455775,0.0344802,0.027202,-999,-999,-999,-999,-999,-999
CFA3K,16.1961,15.3674,15.0466,14.8345,15.6759,15.0368,14.7981,14.7006,169.769,20.7708,0.0748301,0.058145,0.0470085,0.0344633,0.0665788,0.0474366,0.0354802,0.0275025,-999,-999,-999,-999,-999,-999
CFA3K,18.1041,17.4574,17.2426,17.1225,17.6796,17.2111,17.0505,16.9996,169.718,20.78,0.0738301,0.057145,0.0462563,0.0334633,0.0655788,0.0465775,0.0344802,0.0275025,-999,-999,-999,-999,-999,-999
CFA3K,15.8323,15.2895,15.1318,15.0112,15.4581,15.0983,14.9906,14.9874,127.962,-1.171,0.114128,0.089135,0.0717606,0.0516949,0.101461,0.0722958,0.0532203,0.0421034,3076521568463429632,16.6147,15.7557,15.2816,15.1027,14.996
CFA3K,18.1297,17.3939,17.1463,16.9266,17.6542,17.1162,16.9321,16.8713,127.961,-1.20414,0.116128,0.0903,0.0727606,0.0526949,0.103275,0.0732958,0.0542203,0.0431034,-999,-999,-999,-999,-999,-999
CFA3K,17.3007,16.6944,16.4822,16.3315,16.9024,16.4622,16.3075,16.2773,127.914,-1.12781,0.113894,0.0883,0.0715127,0.0516949,0.101275,0.0721549,0.0532203,0.0421034,-999,-999,-999,-999,-999,-999
CFA3K,16.3527,15.8369,15.7043,15.6106,15.9905,15.6615,15.5717,15.5764,127.896,-1.27764,0.124894,0.09763,0.0785127,0.0566949,0.111903,0.0791549,0.0582203,0.0464039,-999,-999,-999,-999,-999,-999
CFA3K,18.4983,18.008,17.8308,17.6466,18.1378,17.779,17.6789,17.6486,127.896,-1.22693,0.122894,0.09563,0.0775127,0.0556949,0.109903,0.0781549,0.0572203,0.0454039,-999,-999,-999,-999,-999,-999
CFA3K,16.9478,16.251,16.0184,15.8601,16.4865,16.0113,15.8528,15.8194,127.864,-1.13113,0.117894,0.091465,0.0737606,0.0536949,0.105089,0.0742958,0.0552203,0.0441034,-999,-999,-999,-999,-999,-999
CFA3K,18.1428,17.2505,16.9204,16.6462,17.5802,16.9036,16.6545,16.5559,127.831,-1.15937,0.122128,0.095465,0.0765127,0.0556949,0.109089,0.0771549,0.0572203,0.0454039,-999,-999,-999,-999,-999,-999
CFA3K,16.1503,15.604,15.4393,15.3147,15.7998,15.4352,15.3325,15.3103,127.808,-1.10724,0.120894,0.093465,0.0755127,0.0546949,0.107089,0.0761549,0.0562203,0.0451034,-999,-999,-999,-999,-999,-999
CFA3K,16.8778,16.342,16.1584,16.0441,16.502,16.1495,16.0324,16.0143,127.806,-1.1268,0.122128,0.095465,0.0765127,0.0556949,0.109089,0.0771549,0.0572203,0.0454039,3076150689447029760,17.581,16.7853,16.3351,16.1577,16.0294
CFA3K,15.8316,15.17,14.9739,14.7964,15.388,14.9489,14.8034,14.7639,171.327,-9.78403,0.151426,0.11829,0.0952648,0.0689266,0.135158,0.0960141,0.0709605,0.0567044,-999,-999,-999,-999,-999,-999
CFA3K,16.0161,15.258,15.015,14.7973,15.5303,14.9992,14.8107,14.7338,171.324,-9.80323,0.150426,0.11629,0.0942648,0.0683107,0.133158,0.0950141,0.0700904,0.0557044,-999,-999,-999,-999,-999,-999
CFA3K,17.0476,16.4185,16.241,16.0713,16.6214,16.2193,16.0625,16.0145,171.31,-9.7347,0.150426,0.11729,0.0942648,0.0689266,0.134158,0.0950141,0.0709605,0.0560049,-999,-999,-999,-999,-999,-999
CFA3K,17.4316,16.7935,16.6264,16.4734,17.0009,16.5871,16.4547,16.4247,171.277,-9.75346,0.14666,0.11429,0.0922648,0.0669266,0.131158,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999,-999
CFA3K,17.7031,16.951,16.6575,16.4833,17.2681,16.6452,16.4731,16.436,171.262,-9.82007,0.14666,0.11429,0.0922648,0.0669266,0.131158,0.0930141,0.0689605,0.0547044,3590671484991738368,18.8349,17.79,17.0957,16.7712,16.5533
CFA3K,16.0161,15.4685,15.3075,15.1603,15.6561,15.284,15.1604,15.1352,171.239,-9.78176,0.147426,0.11429,0.0922648,0.0669266,0.131158,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999,-999
CFA3K,16.5546,16.023,15.8705,15.7418,16.2044,15.861,15.7292,15.7128,171.231,-9.76853,0.147426,0.11429,0.0922648,0.0669266,0.131158,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999,-999
CFA3K,17.3846,16.5385,16.2179,15.9428,16.8341,16.1991,15.9475,15.8354,171.166,-9.79693,0.144426,0.112125,0.0902648,0.0653107,0.128344,0.0910141,0.0670904,0.0537044,-999,-999,-999,-999,-999,-999
CFA3K,15.7875,15.2584,15.1317,14.935,15.4259,15.0856,14.961,14.9407,202.811,-15.1124,0.242788,0.18893,0.152273,0.11039,0.216177,0.153451,0.113441,0.0905074,-999,-999,-999,-999,-999,-999
CFA3K,18.5785,17.7899,17.4997,17.1705,18.0826,17.4463,17.1726,17.0422,202.808,-15.0542,0.245788,0.19093,0.154025,0.11139,0.218177,0.15531,0.114441,0.0915074,-999,-999,-999,-999,-999,-999
CFA3K,17.6704,16.8793,16.6161,16.2939,17.147,16.5703,16.3311,16.2398,202.804,-15.0434,0.245022,0.19093,0.154025,0.11139,0.218177,0.15531,0.114441,0.0915074,-999,-999,-999,-999,-999,-999
CFA3K,18.4175,17.7394,17.5782,17.3725,17.961,17.5156,17.3657,17.3253,202.754,-15.1618,0.224256,0.174435,0.140521,0.101774,0.199736,0.141592,0.104571,0.0832069,-999,-999,-999,-999,-999,-999
CFA3K,15.8904,15.2233,15.0436,14.8174,15.423,14.9774,14.8249,14.7838,202.736,-15.1668,0.224256,0.174435,0.140521,0.101774,0.199736,0.141592,0.104571,0.0832069,-999,-999,-999,-999,-999,-999
CFA3K,17.9205,17.3419,17.1697,16.987,17.517,17.1367,16.9989,16.9513,202.711,-15.1231,0.229256,0.1786,0.144273,0.10439,0.20455,0.145451,0.107441,0.0852069,-999,-999,-999,-999,-999,-999
CFA3K,17.1005,16.1909,15.8782,15.5295,16.5161,15.82,15.5416,15.4328,202.696,-15.1356,0.229022,0.1776,0.143273,0.103774,0.20355,0.144451,0.106571,0.0852069,-999,-999,-999,-999,-999,-999
CFA3K,18.346,17.7034,17.5672,17.3715,17.9165,17.4869,17.3261,17.2843,202.693,-15.1615,0.226022,0.175435,0.141521,0.102774,0.200736,0.142592,0.105571,0.0842069,-999,-999,-999,-999,-999,-999
CFA3K,16.7989,16.1358,15.9576,15.6964,16.3321,15.9012,15.7064,15.6432,202.685,-15.1427,0.229022,0.1776,0.143273,0.103774,0.20355,0.144451,0.106571,0.0852069,-999,-999,-999,-999,-999,-999
CFA3K,18.1516,17.5686,17.3793,17.1515,17.77,17.3773,17.2005,17.1495,201.447,-24.6724,0.295087,0.229415,0.184777,0.134237,0.262501,0.186169,0.138051,0.109709,-999,-999,-999,-999,-999,-999
CFA3K,18.0446,17.4736,17.2843,17.1015,17.6662,17.2473,17.0737,17.093,201.432,-24.5918,0.310853,0.24191,0.195282,0.141853,0.276942,0.196887,0.145921,0.115709,-999,-999,-999,-999,-999,-999
CFA3K,16.3436,15.7316,15.5433,15.3855,15.9302,15.5205,15.3755,15.3392,201.406,-24.7075,0.271321,0.210755,0.169777,0.123621,0.241246,0.171169,0.127181,0.101108,-999,-999,-999,-999,-999,-999
CFA3K,16.0986,15.6176,15.4853,15.3535,15.7888,15.4938,15.3894,15.3739,201.405,-24.5635,0.309853,0.24091,0.194282,0.140853,0.275942,0.195887,0.144921,0.11501,-999,-999,-999,-999,-999,-999
CFA3K,17.4976,16.6426,16.2963,16.0255,16.9806,16.2886,16.0206,15.9142,201.388,-24.6963,0.279321,0.217085,0.174777,0.127237,0.248874,0.176169,0.131051,0.104108,-999,-999,-999,-999,-999,-999
CFA3K,16.2226,15.6196,15.4323,15.2845,15.8206,15.4158,15.2855,15.2489,201.351,-24.6436,0.272321,0.21192,0.170777,0.123621,0.24306,0.172169,0.127181,0.101108,6193243820362114432,16.9505,16.1317,15.6299,15.428,15.2894
CFA3K,18.0046,17.0516,16.6353,16.2955,17.4272,16.6414,16.3233,16.1765,201.348,-24.6334,0.272321,0.21192,0.170777,0.123621,0.24306,0.172169,0.127181,0.101108,-999,-999,-999,-999,-999,-999
CFA3K,17.5106,16.8716,16.6323,16.4115,17.0835,16.6053,16.3988,16.3154,201.34,-24.6671,0.269554,0.209755,0.169025,0.122621,0.240246,0.17031,0.126181,0.100108,-999,-999,-999,-999,-999,-999
CFA3K,17.8156,17.1976,17.0103,16.8575,17.3605,16.9744,16.8333,16.8024,201.334,-24.7331,0.242022,0.18793,0.152025,0.11039,0.215177,0.15331,0.113441,0.0898079,6193229969092571392,18.5581,17.6764,17.1808,16.9873,16.8382
CFA3K,17.2226,16.6016,16.4013,16.2485,16.8014,16.3912,16.228,16.1888,201.329,-24.6522,0.267321,0.20759,0.167025,0.121621,0.237432,0.16831,0.125181,0.0991084,-999,-999,-999,-999,-999,-999
CFA3K,18.5556,17.9446,17.6843,17.3885,18.2219,17.6914,17.4816,17.408,201.295,-24.5954,0.264554,0.20559,0.166025,0.120621,0.235432,0.16731,0.124181,0.0981084,-999,-999,-999,-999,-999,-999
CFA3K,16.2417,15.4429,15.1536,14.8935,15.7489,15.1659,14.9322,14.8384,176.462,19.7541,0.0933622,0.07264,0.0580085,0.0420791,0.08302,0.0584366,0.0433503,0.034803,-999,-999,-999,-999,-999,-999
CFA3K,16.6732,16.1319,15.9761,15.8375,16.3162,15.987,15.8644,15.8578,176.443,19.7111,0.0923622,0.07164,0.0580085,0.0420791,0.08202,0.0584366,0.0433503,0.0345025,-999,-999,-999,-999,-999,-999
CFA3K,16.4007,15.7954,15.5566,15.3085,16.0633,15.6005,15.3617,15.2764,176.434,19.8401,0.0963622,0.074805,0.0607606,0.0440791,0.0858338,0.0612958,0.0453503,0.035803,-999,-999,-999,-999,-999,-999
CFA3K,16.7017,15.9614,15.6836,15.4534,16.2657,15.7247,15.503,15.429,176.383,19.8399,0.0933622,0.07264,0.0580085,0.0420791,0.08302,0.0584366,0.0433503,0.034803,-999,-999,-999,-999,-999,-999
CFA3K,17.5232,17.0199,16.8651,16.7219,17.1982,16.8685,16.7456,16.7398,176.348,19.8019,0.0893622,0.069475,0.0560085,0.0404633,0.0792063,0.0564366,0.0414802,0.032803,-999,-999,-999,-999,-999,-999
CFA3K,18.7794,18.1281,17.9633,17.7537,18.3965,17.9293,17.7973,17.7565,275.849,29.9555,0.382683,0.29789,0.239786,0.174316,0.340707,0.241606,0.179401,0.142212,-999,-999,-999,-999,-999,-999
CFA3K,17.2566,16.5751,16.3891,16.1907,16.8526,16.3705,16.183,16.1067,275.849,29.8661,0.404981,0.314715,0.253538,0.183932,0.360776,0.255465,0.189271,0.150512,-999,-999,-999,-999,-999,-999
CFA3K,18.7622,18.1115,17.9507,17.7837,18.3735,17.9667,17.7909,17.7159,275.838,29.8724,0.404981,0.314715,0.253538,0.183932,0.360776,0.255465,0.189271,0.150512,-999,-999,-999,-999,-999,-999
CFA3K,15.954,15.3017,15.0861,14.8461,15.6107,15.1371,14.916,14.8112,275.837,29.9334,0.382449,0.29789,0.239786,0.174316,0.340707,0.241606,0.179401,0.142212,-999,-999,-999,-999,-999,-999
CFA3K,18.7796,17.9063,17.4959,17.0855,18.2427,17.495,17.0877,16.872,275.79,29.8564,0.415981,0.32388,0.261042,0.188932,0.37059,0.263183,0.194271,0.154813,-999,-999,-999,-999,-999,-999
CFA3K,17.309,16.5827,16.3639,16.1405,16.8449,16.3534,16.1584,16.0591,275.786,29.9237,0.398215,0.309385,0.24929,0.180932,0.354149,0.251324,0.186271,0.147512,-999,-999,-999,-999,-999,-999
CFA3K,17.0906,16.2905,16.0331,15.8249,16.5717,16.0243,15.8218,15.7467,275.77,29.8687,0.415981,0.32388,0.261042,0.188932,0.37059,0.263183,0.194271,0.154813,-999,-999,-999,-999,-999,-999
CFA3K,17.6352,16.9659,16.7431,16.5615,17.2139,16.7623,16.5807,16.5043,275.762,29.9129,0.401215,0.312385,0.251538,0.182316,0.357149,0.253465,0.187401,0.149512,4588412866261376128,18.4361,17.5577,16.9838,16.7461,16.5656
CFA3K,17.715,16.8969,16.5945,16.3499,17.1901,16.5801,16.3281,16.2183,275.713,29.8741,0.418981,0.326045,0.263042,0.190932,0.373404,0.265183,0.196271,0.155813,4586911689292257024,18.7566,17.626,16.9137,16.5836,16.3256
CFA3K,18.2636,17.6237,17.4235,17.2125,17.8894,17.3828,17.1827,17.0895,275.681,29.8825,0.399215,0.310385,0.25029,0.181316,0.355149,0.252324,0.186401,0.148512,-999,-999,-999,-999,-999,-999
CFA3K,16.8844,16.0219,15.7393,15.5067,16.3235,15.7145,15.4843,15.3937,275.675,29.8158,0.420747,0.327045,0.264042,0.191548,0.374404,0.266183,0.197141,0.156113,4586910830298792192,17.9462,16.7739,16.0359,15.7151,15.4739
CFA3K,17.9126,17.2731,17.0763,16.9205,17.4766,17.0609,16.9023,16.8571,275.668,29.8937,0.399215,0.310385,0.25029,0.181316,0.355149,0.252324,0.186401,0.148512,-999,-999,-999,-999,-999,-999
CFA3K,18.0228,17.0743,16.7275,16.4567,17.435,16.7537,16.4756,16.3552,275.668,29.969,0.370683,0.28856,0.232786,0.168701,0.33008,0.234606,0.173531,0.137911,-999,-999,-999,-999,-999,-999
CFA3K,16.268,15.5785,15.3727,15.2081,15.8116,15.3671,15.2084,15.1448,275.66,29.8886,0.399215,0.310385,0.25029,0.181316,0.355149,0.252324,0.186401,0.148512,-999,-999,-999,-999,-999,-999
CFA3K,16.6768,16.1815,15.9783,15.8007,16.3222,15.9802,15.8693,15.8647,190.589,-17.3547,0.155426,0.120455,0.0972648,0.0709266,0.137971,0.0980141,0.0729605,0.0580049,-999,-999,-999,-999,-999,-999
CFA3K,17.9538,17.2225,16.8363,16.5297,17.4527,16.8526,16.6214,16.5393,190.574,-17.4379,0.149426,0.11629,0.0932648,0.0679266,0.133158,0.0940141,0.0699605,0.0557044,-999,-999,-999,-999,-999,-999
CFA3K,16.7178,16.1655,15.8753,15.6827,16.302,15.8788,15.7132,15.6751,190.567,-17.4783,0.147426,0.115125,0.0922648,0.0669266,0.131344,0.0930141,0.0689605,0.0547044,-999,-999,-999,-999,-999,-999
CFA3K,17.1908,16.6405,16.4093,16.1867,16.8079,16.3901,16.2148,16.1644,190.559,-17.3631,0.157426,0.12262,0.0990169,0.0719266,0.140785,0.0998732,0.0739605,0.0590049,3523088594041065984,17.9504,17.1258,16.6067,16.3939,16.2149
CFA3K,17.2308,16.6465,16.3643,16.1837,16.8151,16.3675,16.1895,16.1434,190.546,-17.392,0.155192,0.120455,0.0972648,0.0709266,0.137971,0.0980141,0.0729605,0.0577044,-999,-999,-999,-999,-999,-999
CFA3K,15.9288,15.4105,15.1663,14.9867,15.5313,15.1608,15.0265,15.0078,190.541,-17.443,0.150426,0.11729,0.0942648,0.0683107,0.134158,0.0950141,0.0700904,0.0560049,-999,-999,-999,-999,-999,-999
CFA3K,17.7448,17.2585,16.9923,16.8177,17.3958,17.0147,16.8682,16.8288,190.471,-17.388,0.148426,0.11529,0.0932648,0.0673107,0.132158,0.0940141,0.0690904,0.0550049,-999,-999,-999,-999,-999,-999
CFA3K,18.4438,17.9575,17.7513,17.6127,18.0918,17.7757,17.6667,17.6392,190.468,-17.4712,0.149426,0.11629,0.0932648,0.0679266,0.133158,0.0940141,0.0699605,0.0557044,-999,-999,-999,-999,-999,-999
CFA3K,16.6419,16.0805,15.9252,15.7147,16.3216,15.889,15.7106,15.6497,333.734,5.09666,0.385449,0.29989,0.241538,0.175316,0.342707,0.243465,0.180401,0.143212,-999,-999,-999,-999,-999,-999
CFA3K,18.496,17.7456,17.6958,17.5079,18.1218,17.6679,17.4552,17.3713,333.723,5.11067,0.387449,0.302055,0.243538,0.176316,0.345521,0.245465,0.181401,0.144212,-999,-999,-999,-999,-999,-999
CFA3K,16.162,15.4131,15.1783,14.9908,15.6805,15.1697,14.9721,14.9122,333.719,5.04575,0.376683,0.292725,0.235786,0.171316,0.334894,0.237606,0.176401,0.139911,-999,-999,-999,-999,-999,-999
CFA3K,16.4664,15.888,15.6932,15.5372,16.0944,15.6827,15.5192,15.4623,333.717,5.05702,0.381449,0.29689,0.238786,0.173316,0.339707,0.240606,0.178401,0.141911,2708057969111368576,17.2887,16.4149,15.9076,15.6825,15.5194
CFA3K,16.4765,15.8506,15.6393,15.4708,16.0625,15.6325,15.4608,15.407,333.71,5.08432,0.386449,0.301055,0.242538,0.175701,0.344521,0.244465,0.180531,0.143512,2708058832399460352,17.2619,16.4021,15.8574,15.6259,15.4548
CFA3K,18.7345,17.6131,17.3678,17.0959,17.9093,17.3738,17.0986,16.9899,333.698,5.01821,0.369683,0.28756,0.231786,0.168085,0.32908,0.233606,0.172661,0.137212,-999,-999,-999,-999,-999,-999
CFA3K,18.3384,17.013,16.5232,16.2407,17.4311,16.594,16.2918,16.1489,333.695,5.16881,0.392449,0.30522,0.24629,0.178316,0.349335,0.248324,0.183401,0.146212,2708247467363044352,19.9888,18.0014,17.0655,16.5929,16.269
CFA3K,16.7789,16.1765,16.0067,15.8227,16.3871,15.9967,15.8248,15.7665,333.685,5.0664,0.382683,0.29789,0.239786,0.174316,0.340707,0.241606,0.179401,0.142212,-999,-999,-999,-999,-999,-999
CFA3K,16.8494,16.0945,15.8597,15.6572,16.3302,15.8342,15.6439,15.5871,333.677,5.0066,0.366683,0.285395,0.229786,0.166701,0.326266,0.231606,0.171531,0.135911,2708034333906001920,17.7793,16.7075,16.1092,15.8391,15.6568
CFA3K,18.5509,17.5945,17.2177,17.0172,17.8338,17.3664,17.0624,17.0471,333.675,5.08855,0.390449,0.304055,0.244538,0.177316,0.347521,0.246465,0.182401,0.145212,-999,-999,-999,-999,-999,-999
